H,R,T
phenotype-12824,associate,gene-00175
phenotype-12824,associate,gene-01630
phenotype-12824,associate,gene-04407
phenotype-12824,associate,gene-14570
phenotype-12824,associate,phenotype-03925
phenotype-12824,associate,phenotype-05246
phenotype-12824,associate,phenotype-09475
phenotype-12824,associate,phenotype-12942
phenotype-12824,associate,phenotype-13075
phenotype-12824,associate,small_molecule-06845
phenotype-12824,associate,small_molecule-09290
phenotype-12824,associate,small_molecule-46005
phenotype-12824,associate,small_molecule-48673
phenotype-12824,bind,gene-02208
phenotype-12824,cause,disease-0484
phenotype-12824,cause,disease-4258
phenotype-12824,cause,drug-00418
phenotype-12824,cause,gene-01278
phenotype-12824,cause,gene-07225
phenotype-12824,cause,phenotype-03925
phenotype-12824,cause,phenotype-04112
phenotype-12824,cause,phenotype-04141
phenotype-12824,cause,phenotype-05245
phenotype-12824,cause,phenotype-05246
phenotype-12824,cause,phenotype-12941
phenotype-12824,cause,phenotype-12942
phenotype-12824,cause,phenotype-12952
phenotype-12824,cause,phenotype-13303
phenotype-12824,cause,small_molecule-53521
phenotype-12824,change,phenotype-00016
phenotype-12824,change,phenotype-12470
phenotype-12824,contain,protein-18930
phenotype-12824,develop,drug-00069
phenotype-12824,develop,gene-05105
phenotype-12824,develop,phenotype-00016
phenotype-12824,develop,phenotype-03925
phenotype-12824,develop,phenotype-12952
phenotype-12824,develop,phenotype-13303
phenotype-12824,develop,small_molecule-03354
phenotype-12824,feature,gene-02816
phenotype-12824,feature,gene-09014
phenotype-12824,feature,phenotype-00016
phenotype-12824,feature,phenotype-03549
phenotype-12824,feature,phenotype-03646
phenotype-12824,feature,phenotype-08875
phenotype-12824,feature,small_molecule-16163
phenotype-12824,generate,small_molecule-05128
phenotype-12824,generate,small_molecule-27150
phenotype-12824,identifi,phenotype-03925
phenotype-12824,improve,gene-05957
phenotype-12824,increase,gene-01242
phenotype-12824,increase,phenotype-03925
phenotype-12824,inhibit,drug-01242
phenotype-12824,inhibit,drug-01529
phenotype-12824,inhibit,gene-00662
phenotype-12824,inhibit,gene-05681
phenotype-12824,inhibit,gene-17061
phenotype-12824,inhibit,small_molecule-06845
phenotype-12824,marker,gene-07944
phenotype-12824,marker,phenotype-03925
phenotype-12824,observe,gene-05140
phenotype-12824,observe,phenotype-12994
phenotype-12824,occur,phenotype-12952
phenotype-12824,patholog,phenotype-13319
phenotype-12824,potenti,gene-00699
phenotype-12824,prevent,phenotype-12952
phenotype-12824,protect,protein-06546
phenotype-12824,reduce,drug-00030
phenotype-12824,reduce,gene-03707
phenotype-12824,reduce,gene-03770
phenotype-12824,reduce,gene-05836
phenotype-12824,reduce,phenotype-12952
phenotype-12824,reduce,protein-06546
phenotype-12824,regulate,gene-00175
phenotype-12824,regulate,gene-00779
phenotype-12824,regulate,gene-02948
phenotype-12824,regulate,gene-04314
phenotype-12824,regulate,gene-04728
phenotype-12824,regulate,gene-05168
phenotype-12824,regulate,gene-09401
phenotype-12824,risk,phenotype-12952
phenotype-12824,show,phenotype-03925
phenotype-12824,show,phenotype-13074
phenotype-12824,stimul,small_molecule-35535
phenotype-12824,treat,gene-05140
phenotype-12826,consist,phenotype-05522
phenotype-12826,consist,phenotype-06080
phenotype-12826,consist,phenotype-06296
phenotype-12826,consist,phenotype-08415
phenotype-12834,activate,gene-05736
phenotype-12834,change,small_molecule-08654
phenotype-12834,inhibit,gene-04392
phenotype-12834,inhibit,gene-05418
phenotype-12834,occur,phenotype-12952
phenotype-12834,stimul,phenotype-12941
phenotype-12845,associate,phenotype-13074
phenotype-12845,cause,phenotype-13073
phenotype-12845,increase,drug-08521
phenotype-12845,risk,phenotype-12952
phenotype-12847,exist,gene-14088
phenotype-12848,associate,gene-03475
phenotype-12851,associate,gene-01723
phenotype-12851,observe,gene-08555
phenotype-12852,cause,phenotype-06161
phenotype-12855,activate,drug-04379
phenotype-12855,activate,drug-09951
phenotype-12855,affect,gene-04727
phenotype-12855,affect,phenotype-05246
phenotype-12855,associate,disease-0484
phenotype-12855,associate,gene-01331
phenotype-12855,associate,gene-03473
phenotype-12855,associate,gene-27665
phenotype-12855,associate,phenotype-12949
phenotype-12855,associate,phenotype-12952
phenotype-12855,associate,phenotype-12994
phenotype-12855,associate,small_molecule-16345
phenotype-12855,cause,drug-00425
phenotype-12855,cause,drug-09718
phenotype-12855,cause,phenotype-13265
phenotype-12855,cause,small_molecule-03459
phenotype-12855,confer,phenotype-05246
phenotype-12855,contain,gene-01251
phenotype-12855,contain,gene-10292
phenotype-12855,demonstr,phenotype-05246
phenotype-12855,detect,phenotype-05246
phenotype-12855,develop,phenotype-05246
phenotype-12855,develop,phenotype-12949
phenotype-12855,gene,drug-00160
phenotype-12855,gene,gene-13654
phenotype-12855,identifi,disease-4192
phenotype-12855,reduce,drug-13490
phenotype-12855,reduce,gene-07473
phenotype-12855,risk,disease-0271
phenotype-12855,risk,phenotype-12945
phenotype-12855,risk,phenotype-12949
phenotype-12855,show,disease-0121
phenotype-12855,treat,drug-00777
phenotype-12855,treat,small_molecule-12429
phenotype-12856,associate,phenotype-13285
phenotype-12856,cause,gene-27665
phenotype-12856,risk,phenotype-13074
phenotype-12857,activate,protein-01253
phenotype-12857,activate,small_molecule-00413
phenotype-12857,affect,gene-00647
phenotype-12857,affect,gene-07270
phenotype-12857,affect,gene-17127
phenotype-12857,affect,phenotype-12952
phenotype-12857,affect,phenotype-13006
phenotype-12857,affect,small_molecule-17170
phenotype-12857,associate,drug-03958
phenotype-12857,associate,drug-11393
phenotype-12857,associate,gene-00293
phenotype-12857,associate,gene-03245
phenotype-12857,associate,gene-03562
phenotype-12857,associate,gene-03981
phenotype-12857,associate,gene-05168
phenotype-12857,associate,gene-06274
phenotype-12857,associate,gene-08744
phenotype-12857,associate,gene-09296
phenotype-12857,associate,gene-26982
phenotype-12857,associate,phenotype-00281
phenotype-12857,associate,phenotype-02840
phenotype-12857,associate,phenotype-04112
phenotype-12857,associate,phenotype-04117
phenotype-12857,associate,phenotype-05246
phenotype-12857,associate,phenotype-06791
phenotype-12857,associate,phenotype-08856
phenotype-12857,associate,phenotype-12855
phenotype-12857,associate,phenotype-12942
phenotype-12857,associate,phenotype-13285
phenotype-12857,associate,phenotype-13303
phenotype-12857,associate,small_molecule-05839
phenotype-12857,associate,small_molecule-10735
phenotype-12857,associate,small_molecule-11304
phenotype-12857,associate,small_molecule-12347
phenotype-12857,bind,gene-03391
phenotype-12857,cause,gene-09552
phenotype-12857,cause,phenotype-03925
phenotype-12857,cause,phenotype-05246
phenotype-12857,cause,phenotype-12945
phenotype-12857,cause,phenotype-12952
phenotype-12857,cause,phenotype-13074
phenotype-12857,change,disease-8865
phenotype-12857,change,phenotype-12941
phenotype-12857,change,phenotype-12952
phenotype-12857,detect,disease-8865
phenotype-12857,disrupt,drug-08521
phenotype-12857,evalu,phenotype-12949
phenotype-12857,exist,drug-09507
phenotype-12857,exist,small_molecule-09536
phenotype-12857,focus,gene-05627
phenotype-12857,found,gene-00647
phenotype-12857,gene,disease-0484
phenotype-12857,gene,drug-00160
phenotype-12857,gene,gene-05902
phenotype-12857,gene,phenotype-12941
phenotype-12857,gene,small_molecule-04776
phenotype-12857,gene,small_molecule-08347
phenotype-12857,gene,small_molecule-34508
phenotype-12857,generate,phenotype-12950
phenotype-12857,generate,small_molecule-03050
phenotype-12857,generate,small_molecule-03968
phenotype-12857,generate,small_molecule-16163
phenotype-12857,have,phenotype-12948
phenotype-12857,increase,gene-02965
phenotype-12857,increase,gene-03094
phenotype-12857,increase,gene-07573
phenotype-12857,increase,small_molecule-15376
phenotype-12857,increase,small_molecule-16163
phenotype-12857,increase,small_molecule-35204
phenotype-12857,marker,phenotype-03408
phenotype-12857,prevent,gene-05958
phenotype-12857,prevent,phenotype-12941
phenotype-12857,produce,small_molecule-53509
phenotype-12857,production,gene-17127
phenotype-12857,reduce,gene-00999
phenotype-12857,reduce,gene-04323
phenotype-12857,reduce,gene-17127
phenotype-12857,reduce,phenotype-13073
phenotype-12857,regulate,gene-01858
phenotype-12857,regulate,phenotype-12941
phenotype-12857,risk,disease-4258
phenotype-12857,risk,drug-09728
phenotype-12857,risk,gene-00283
phenotype-12857,risk,gene-04295
phenotype-12857,risk,phenotype-03925
phenotype-12857,risk,phenotype-04112
phenotype-12857,risk,phenotype-05246
phenotype-12857,risk,phenotype-12941
phenotype-12857,risk,phenotype-12952
phenotype-12857,risk,phenotype-13303
phenotype-12857,risk,small_molecule-08079
phenotype-12857,show,drug-10679
phenotype-12857,show,gene-03468
phenotype-12857,show,phenotype-03528
phenotype-12857,show,phenotype-13303
phenotype-12857,treat,drug-00745
phenotype-12857,treat,drug-05860
phenotype-12858,bind,small_molecule-35253
phenotype-12884,associate,drug-00321
phenotype-12884,associate,phenotype-12941
phenotype-12884,associate,phenotype-13074
phenotype-12884,associate,protein-08067
phenotype-12884,confer,disease-1472
phenotype-12884,observe,gene-00647
phenotype-12884,protect,phenotype-07132
phenotype-12884,protect,phenotype-12948
phenotype-12884,risk,disease-4258
phenotype-12884,risk,phenotype-13074
phenotype-12888,associate,disease-2202
phenotype-12888,associate,gene-03566
phenotype-12888,associate,gene-03891
phenotype-12888,associate,gene-04032
phenotype-12888,associate,gene-05109
phenotype-12888,associate,phenotype-03634
phenotype-12888,associate,phenotype-05388
phenotype-12888,associate,phenotype-05675
phenotype-12888,associate,phenotype-09697
phenotype-12888,associate,phenotype-12941
phenotype-12888,associate,phenotype-12948
phenotype-12888,associate,phenotype-12950
phenotype-12888,associate,phenotype-12964
phenotype-12888,associate,phenotype-12999
phenotype-12888,associate,small_molecule-11323
phenotype-12888,associate,small_molecule-11658
phenotype-12888,cause,disease-2202
phenotype-12888,cause,gene-05992
phenotype-12888,cause,phenotype-04972
phenotype-12888,cause,phenotype-04988
phenotype-12888,cause,phenotype-09624
phenotype-12888,cause,phenotype-12964
phenotype-12888,cause,phenotype-12994
phenotype-12888,cause,phenotype-12999
phenotype-12888,change,small_molecule-08470
phenotype-12888,contain,phenotype-04972
phenotype-12888,contain,phenotype-12952
phenotype-12888,contain,phenotype-12964
phenotype-12888,demonstr,disease-2202
phenotype-12888,demonstr,phenotype-12964
phenotype-12888,detect,disease-2202
phenotype-12888,detect,gene-01463
phenotype-12888,develop,phenotype-12994
phenotype-12888,encode,gene-05992
phenotype-12888,encode,phenotype-07326
phenotype-12888,exist,phenotype-12952
phenotype-12888,expression,small_molecule-11658
phenotype-12888,feature,drug-00065
phenotype-12888,feature,phenotype-04972
phenotype-12888,feature,phenotype-04988
phenotype-12888,feature,phenotype-05245
phenotype-12888,feature,phenotype-06584
phenotype-12888,feature,phenotype-07332
phenotype-12888,feature,phenotype-08506
phenotype-12888,feature,phenotype-09089
phenotype-12888,feature,phenotype-09319
phenotype-12888,feature,phenotype-09425
phenotype-12888,feature,phenotype-12948
phenotype-12888,feature,phenotype-12950
phenotype-12888,feature,phenotype-12952
phenotype-12888,feature,phenotype-12964
phenotype-12888,feature,phenotype-12994
phenotype-12888,feature,phenotype-12999
phenotype-12888,feature,small_molecule-35320
phenotype-12888,identifi,disease-2202
phenotype-12888,identifi,phenotype-09089
phenotype-12888,identifi,phenotype-12999
phenotype-12888,increase,disease-2202
phenotype-12888,increase,phenotype-05246
phenotype-12888,mutate,disease-2202
phenotype-12888,mutate,phenotype-12994
phenotype-12888,reduce,gene-05992
phenotype-12888,regulate,gene-15999
phenotype-12888,regulate,small_molecule-11323
phenotype-12888,risk,phenotype-09624
phenotype-12888,risk,phenotype-09697
phenotype-12888,risk,phenotype-12948
phenotype-12888,risk,phenotype-12952
phenotype-12888,show,phenotype-04988
phenotype-12888,show,phenotype-12994
phenotype-12888,studi,phenotype-13370
phenotype-12888,treat,disease-2202
phenotype-12894,associate,drug-03958
phenotype-12895,associate,drug-00098
phenotype-12895,contain,drug-04223
phenotype-12897,cause,phenotype-13384
phenotype-12897,detect,phenotype-12945
phenotype-12897,expression,gene-03195
phenotype-12897,show,phenotype-13103
phenotype-12906,treat,phenotype-13339
phenotype-12912,affect,gene-03118
phenotype-12916,cause,phenotype-13265
phenotype-12932,cause,gene-00875
phenotype-12932,cause,phenotype-10167
phenotype-12932,cause,small_molecule-06162
phenotype-12932,reduce,drug-08521
phenotype-12932,show,small_molecule-01258
phenotype-12935,associate,phenotype-08301
phenotype-12935,associate,phenotype-12948
phenotype-12935,associate,phenotype-13303
phenotype-12940,cause,phenotype-03408
phenotype-12941,abolish,small_molecule-16163
phenotype-12941,act,drug-11898
phenotype-12941,act,small_molecule-04103
phenotype-12941,act,small_molecule-15376
phenotype-12941,act,small_molecule-18672
phenotype-12941,activate,gene-02000
phenotype-12941,activate,gene-03816
phenotype-12941,activate,gene-04314
phenotype-12941,activate,small_molecule-03354
phenotype-12941,affect,disease-0059
phenotype-12941,affect,disease-0484
phenotype-12941,affect,disease-8865
phenotype-12941,affect,drug-00026
phenotype-12941,affect,drug-00069
phenotype-12941,affect,drug-00117
phenotype-12941,affect,drug-00156
phenotype-12941,affect,drug-01260
phenotype-12941,affect,drug-01578
phenotype-12941,affect,drug-04618
phenotype-12941,affect,gene-02129
phenotype-12941,affect,gene-02768
phenotype-12941,affect,gene-02938
phenotype-12941,affect,gene-10025
phenotype-12941,affect,phenotype-03420
phenotype-12941,affect,phenotype-06573
phenotype-12941,affect,phenotype-13073
phenotype-12941,affect,phenotype-13074
phenotype-12941,affect,phenotype-13265
phenotype-12941,affect,phenotype-13562
phenotype-12941,affect,phenotype-13647
phenotype-12941,affect,protein-08067
phenotype-12941,affect,small_molecule-01258
phenotype-12941,affect,small_molecule-04103
phenotype-12941,affect,small_molecule-10248
phenotype-12941,affect,small_molecule-10859
phenotype-12941,affect,small_molecule-11583
phenotype-12941,affect,small_molecule-15055
phenotype-12941,affect,small_molecule-35254
phenotype-12941,affect,small_molecule-36263
phenotype-12941,affect,small_molecule-45266
phenotype-12941,affect,small_molecule-55905
phenotype-12941,associate,disease-0059
phenotype-12941,associate,disease-0271
phenotype-12941,associate,disease-0272
phenotype-12941,associate,disease-0484
phenotype-12941,associate,disease-2931
phenotype-12941,associate,disease-3936
phenotype-12941,associate,disease-4258
phenotype-12941,associate,disease-8865
phenotype-12941,associate,drug-00030
phenotype-12941,associate,drug-00321
phenotype-12941,associate,drug-00502
phenotype-12941,associate,drug-00885
phenotype-12941,associate,drug-01529
phenotype-12941,associate,drug-04295
phenotype-12941,associate,drug-08521
phenotype-12941,associate,drug-12460
phenotype-12941,associate,gene-00130
phenotype-12941,associate,gene-00290
phenotype-12941,associate,gene-00647
phenotype-12941,associate,gene-00698
phenotype-12941,associate,gene-00854
phenotype-12941,associate,gene-00922
phenotype-12941,associate,gene-01288
phenotype-12941,associate,gene-01297
phenotype-12941,associate,gene-01368
phenotype-12941,associate,gene-01858
phenotype-12941,associate,gene-02768
phenotype-12941,associate,gene-02889
phenotype-12941,associate,gene-02938
phenotype-12941,associate,gene-02952
phenotype-12941,associate,gene-03052
phenotype-12941,associate,gene-03173
phenotype-12941,associate,gene-03195
phenotype-12941,associate,gene-03815
phenotype-12941,associate,gene-04071
phenotype-12941,associate,gene-05531
phenotype-12941,associate,gene-05902
phenotype-12941,associate,gene-05903
phenotype-12941,associate,gene-05957
phenotype-12941,associate,gene-07270
phenotype-12941,associate,gene-12405
phenotype-12941,associate,gene-13309
phenotype-12941,associate,gene-16712
phenotype-12941,associate,gene-19338
phenotype-12941,associate,gene-27665
phenotype-12941,associate,gene-44210
phenotype-12941,associate,phenotype-02537
phenotype-12941,associate,phenotype-03528
phenotype-12941,associate,phenotype-03646
phenotype-12941,associate,phenotype-04112
phenotype-12941,associate,phenotype-04283
phenotype-12941,associate,phenotype-04345
phenotype-12941,associate,phenotype-05246
phenotype-12941,associate,phenotype-05388
phenotype-12941,associate,phenotype-08335
phenotype-12941,associate,phenotype-09061
phenotype-12941,associate,phenotype-09624
phenotype-12941,associate,phenotype-09669
phenotype-12941,associate,phenotype-10127
phenotype-12941,associate,phenotype-12640
phenotype-12941,associate,phenotype-12642
phenotype-12941,associate,phenotype-12650
phenotype-12941,associate,phenotype-12857
phenotype-12941,associate,phenotype-12940
phenotype-12941,associate,phenotype-12942
phenotype-12941,associate,phenotype-12945
phenotype-12941,associate,phenotype-12986
phenotype-12941,associate,phenotype-13073
phenotype-12941,associate,phenotype-13075
phenotype-12941,associate,phenotype-13080
phenotype-12941,associate,phenotype-13156
phenotype-12941,associate,phenotype-13265
phenotype-12941,associate,phenotype-13286
phenotype-12941,associate,phenotype-13319
phenotype-12941,associate,phenotype-13339
phenotype-12941,associate,phenotype-13370
phenotype-12941,associate,phenotype-13465
phenotype-12941,associate,phenotype-13474
phenotype-12941,associate,phenotype-13581
phenotype-12941,associate,phenotype-13631
phenotype-12941,associate,phenotype-13647
phenotype-12941,associate,small_molecule-01258
phenotype-12941,associate,small_molecule-02525
phenotype-12941,associate,small_molecule-03447
phenotype-12941,associate,small_molecule-03598
phenotype-12941,associate,small_molecule-04103
phenotype-12941,associate,small_molecule-04643
phenotype-12941,associate,small_molecule-04812
phenotype-12941,associate,small_molecule-06845
phenotype-12941,associate,small_molecule-07993
phenotype-12941,associate,small_molecule-11583
phenotype-12941,associate,small_molecule-11591
phenotype-12941,associate,small_molecule-11658
phenotype-12941,associate,small_molecule-12347
phenotype-12941,associate,small_molecule-12484
phenotype-12941,associate,small_molecule-13681
phenotype-12941,associate,small_molecule-14010
phenotype-12941,associate,small_molecule-16143
phenotype-12941,associate,small_molecule-16163
phenotype-12941,associate,small_molecule-17169
phenotype-12941,associate,small_molecule-17170
phenotype-12941,associate,small_molecule-19306
phenotype-12941,associate,small_molecule-28849
phenotype-12941,associate,small_molecule-35025
phenotype-12941,associate,small_molecule-35282
phenotype-12941,associate,small_molecule-36402
phenotype-12941,associate,small_molecule-37367
phenotype-12941,associate,small_molecule-45264
phenotype-12941,associate,small_molecule-51485
phenotype-12941,associate,small_molecule-56843
phenotype-12941,bind,disease-8865
phenotype-12941,bind,gene-02579
phenotype-12941,bind,phenotype-13074
phenotype-12941,bind,small_molecule-06845
phenotype-12941,cause,disease-0059
phenotype-12941,cause,disease-4258
phenotype-12941,cause,disease-8865
phenotype-12941,cause,drug-00030
phenotype-12941,cause,drug-00418
phenotype-12941,cause,drug-01528
phenotype-12941,cause,drug-04295
phenotype-12941,cause,drug-08521
phenotype-12941,cause,gene-00175
phenotype-12941,cause,gene-01215
phenotype-12941,cause,gene-02129
phenotype-12941,cause,gene-02197
phenotype-12941,cause,gene-02938
phenotype-12941,cause,gene-03195
phenotype-12941,cause,gene-03627
phenotype-12941,cause,gene-03814
phenotype-12941,cause,gene-05140
phenotype-12941,cause,gene-24122
phenotype-12941,cause,phenotype-03165
phenotype-12941,cause,phenotype-03780
phenotype-12941,cause,phenotype-03925
phenotype-12941,cause,phenotype-04469
phenotype-12941,cause,phenotype-05245
phenotype-12941,cause,phenotype-05334
phenotype-12941,cause,phenotype-05598
phenotype-12941,cause,phenotype-06791
phenotype-12941,cause,phenotype-06797
phenotype-12941,cause,phenotype-06802
phenotype-12941,cause,phenotype-09669
phenotype-12941,cause,phenotype-12857
phenotype-12941,cause,phenotype-12949
phenotype-12941,cause,phenotype-13006
phenotype-12941,cause,phenotype-13073
phenotype-12941,cause,phenotype-13075
phenotype-12941,cause,phenotype-13267
phenotype-12941,cause,phenotype-13303
phenotype-12941,cause,phenotype-13384
phenotype-12941,cause,phenotype-13562
phenotype-12941,cause,phenotype-13626
phenotype-12941,cause,phenotype-13631
phenotype-12941,cause,phenotype-13647
phenotype-12941,cause,protein-08067
phenotype-12941,cause,protein-10999
phenotype-12941,cause,small_molecule-01258
phenotype-12941,cause,small_molecule-01879
phenotype-12941,cause,small_molecule-02609
phenotype-12941,cause,small_molecule-04103
phenotype-12941,cause,small_molecule-05128
phenotype-12941,cause,small_molecule-06162
phenotype-12941,cause,small_molecule-07993
phenotype-12941,cause,small_molecule-11321
phenotype-12941,cause,small_molecule-16163
phenotype-12941,cause,small_molecule-37845
phenotype-12941,cause,small_molecule-42326
phenotype-12941,change,drug-00069
phenotype-12941,change,drug-00321
phenotype-12941,change,drug-00425
phenotype-12941,change,drug-01529
phenotype-12941,change,drug-12444
phenotype-12941,change,gene-01389
phenotype-12941,change,gene-02390
phenotype-12941,change,phenotype-02571
phenotype-12941,change,phenotype-12824
phenotype-12941,change,phenotype-12942
phenotype-12941,change,phenotype-13073
phenotype-12941,change,phenotype-13074
phenotype-12941,change,phenotype-13647
phenotype-12941,change,small_molecule-02808
phenotype-12941,change,small_molecule-05799
phenotype-12941,change,small_molecule-11591
phenotype-12941,change,small_molecule-46971
phenotype-12941,confer,phenotype-13303
phenotype-12941,contain,drug-03998
phenotype-12941,contain,drug-12015
phenotype-12941,contain,phenotype-12952
phenotype-12941,contain,phenotype-13075
phenotype-12941,contain,phenotype-13265
phenotype-12941,contain,phenotype-13528
phenotype-12941,contain,protein-02788
phenotype-12941,contain,small_molecule-12165
phenotype-12941,control,drug-08462
phenotype-12941,control,phenotype-04386
phenotype-12941,control,phenotype-12942
phenotype-12941,control,phenotype-13265
phenotype-12941,control,small_molecule-04643
phenotype-12941,control,small_molecule-08347
phenotype-12941,control,small_molecule-16119
phenotype-12941,demonstr,small_molecule-12791
phenotype-12941,depend,drug-01528
phenotype-12941,detect,disease-4258
phenotype-12941,detect,gene-05004
phenotype-12941,detect,phenotype-04112
phenotype-12941,detect,phenotype-05246
phenotype-12941,determin,gene-17145
phenotype-12941,determin,phenotype-12952
phenotype-12941,determin,phenotype-13073
phenotype-12941,develop,disease-0484
phenotype-12941,develop,disease-5103
phenotype-12941,develop,drug-00051
phenotype-12941,develop,gene-08456
phenotype-12941,develop,phenotype-02840
phenotype-12941,develop,phenotype-04112
phenotype-12941,develop,phenotype-05246
phenotype-12941,develop,phenotype-06503
phenotype-12941,develop,phenotype-12949
phenotype-12941,develop,phenotype-13075
phenotype-12941,differenti,gene-02745
phenotype-12941,differenti,protein-01042
phenotype-12941,enhance,gene-21408
phenotype-12941,enhance,small_molecule-07244
phenotype-12941,evalu,gene-05004
phenotype-12941,exist,phenotype-03420
phenotype-12941,exist,phenotype-04112
phenotype-12941,exist,phenotype-13075
phenotype-12941,exist,phenotype-13265
phenotype-12941,exist,phenotype-13319
phenotype-12941,expression,gene-00175
phenotype-12941,expression,gene-01006
phenotype-12941,expression,gene-01288
phenotype-12941,expression,gene-01879
phenotype-12941,expression,gene-03814
phenotype-12941,expression,gene-04656
phenotype-12941,expression,gene-05046
phenotype-12941,expression,gene-05708
phenotype-12941,expression,gene-10025
phenotype-12941,expression,gene-20140
phenotype-12941,expression,gene-25016
phenotype-12941,expression,phenotype-03165
phenotype-12941,expression,protein-00976
phenotype-12941,expression,small_molecule-09100
phenotype-12941,feature,drug-00030
phenotype-12941,feature,drug-08462
phenotype-12941,feature,phenotype-02713
phenotype-12941,feature,phenotype-03634
phenotype-12941,feature,phenotype-04469
phenotype-12941,feature,phenotype-12949
phenotype-12941,feature,phenotype-13074
phenotype-12941,feature,phenotype-13265
phenotype-12941,feature,protein-08067
phenotype-12941,feature,small_molecule-42326
phenotype-12941,focus,gene-01331
phenotype-12941,focus,gene-03881
phenotype-12941,focus,phenotype-02713
phenotype-12941,focus,protein-08067
phenotype-12941,focus,small_molecule-17170
phenotype-12941,found,drug-00418
phenotype-12941,found,gene-00175
phenotype-12941,found,gene-03770
phenotype-12941,found,gene-04174
phenotype-12941,found,gene-05140
phenotype-12941,found,gene-05168
phenotype-12941,found,small_molecule-01960
phenotype-12941,found,small_molecule-03598
phenotype-12941,found,small_molecule-11583
phenotype-12941,found,small_molecule-11591
phenotype-12941,gene,disease-0059
phenotype-12941,gene,disease-8865
phenotype-12941,gene,drug-08521
phenotype-12941,gene,gene-00224
phenotype-12941,gene,gene-00293
phenotype-12941,gene,gene-02397
phenotype-12941,gene,gene-03562
phenotype-12941,gene,phenotype-13562
phenotype-12941,gene,small_molecule-34508
phenotype-12941,gene,small_molecule-35272
phenotype-12941,gene,small_molecule-35284
phenotype-12941,gene,small_molecule-46971
phenotype-12941,generate,drug-00009
phenotype-12941,generate,drug-12403
phenotype-12941,generate,gene-03981
phenotype-12941,have,drug-08462
phenotype-12941,have,drug-12048
phenotype-12941,have,phenotype-02723
phenotype-12941,have,phenotype-12633
phenotype-12941,have,phenotype-13303
phenotype-12941,have,small_molecule-10191
phenotype-12941,have,small_molecule-15375
phenotype-12941,have,small_molecule-51485
phenotype-12941,identifi,disease-2160
phenotype-12941,identifi,phenotype-05246
phenotype-12941,improve,drug-08181
phenotype-12941,improve,drug-08521
phenotype-12941,improve,phenotype-02713
phenotype-12941,improve,phenotype-04386
phenotype-12941,improve,phenotype-12640
phenotype-12941,improve,phenotype-13073
phenotype-12941,improve,small_molecule-11242
phenotype-12941,improve,small_molecule-11297
phenotype-12941,improve,small_molecule-45946
phenotype-12941,increase,disease-4258
phenotype-12941,increase,drug-00481
phenotype-12941,increase,drug-01329
phenotype-12941,increase,drug-04111
phenotype-12941,increase,gene-00476
phenotype-12941,increase,gene-00688
phenotype-12941,increase,gene-00693
phenotype-12941,increase,gene-00694
phenotype-12941,increase,gene-03468
phenotype-12941,increase,gene-03530
phenotype-12941,increase,gene-03627
phenotype-12941,increase,gene-03815
phenotype-12941,increase,gene-03981
phenotype-12941,increase,gene-05958
phenotype-12941,increase,phenotype-12479
phenotype-12941,increase,phenotype-12650
phenotype-12941,increase,phenotype-12857
phenotype-12941,increase,phenotype-13074
phenotype-12941,increase,phenotype-13340
phenotype-12941,increase,protein-08067
phenotype-12941,increase,small_molecule-01258
phenotype-12941,increase,small_molecule-03673
phenotype-12941,increase,small_molecule-11583
phenotype-12941,increase,small_molecule-16163
phenotype-12941,increase,small_molecule-17170
phenotype-12941,increase,small_molecule-36920
phenotype-12941,inhibit,drug-03513
phenotype-12941,inhibit,gene-01125
phenotype-12941,inhibit,phenotype-08885
phenotype-12941,inhibit,small_molecule-16163
phenotype-12941,interact,disease-0059
phenotype-12941,interact,disease-2931
phenotype-12941,interact,gene-03816
phenotype-12941,interact,gene-20277
phenotype-12941,interact,phenotype-13074
phenotype-12941,interact,phenotype-13647
phenotype-12941,maintain,small_molecule-04103
phenotype-12941,marker,gene-01138
phenotype-12941,marker,phenotype-02713
phenotype-12941,marker,phenotype-12650
phenotype-12941,observe,drug-08462
phenotype-12941,observe,gene-01741
phenotype-12941,observe,gene-27665
phenotype-12941,observe,phenotype-12952
phenotype-12941,observe,phenotype-13265
phenotype-12941,observe,phenotype-13474
phenotype-12941,observe,small_molecule-08797
phenotype-12941,observe,small_molecule-12843
phenotype-12941,observe,small_molecule-15376
phenotype-12941,observe,small_molecule-22623
phenotype-12941,occur,phenotype-13265
phenotype-12941,particip,drug-00321
phenotype-12941,patholog,disease-2201
phenotype-12941,patholog,gene-00299
phenotype-12941,patholog,gene-01757
phenotype-12941,patholog,gene-04536
phenotype-12941,patholog,gene-08754
phenotype-12941,patholog,phenotype-03925
phenotype-12941,patholog,phenotype-04112
phenotype-12941,patholog,phenotype-06791
phenotype-12941,patholog,phenotype-12949
phenotype-12941,patholog,phenotype-12952
phenotype-12941,predict,gene-00647
phenotype-12941,predict,phenotype-12954
phenotype-12941,prevent,disease-0271
phenotype-12941,prevent,phenotype-12855
phenotype-12941,prevent,phenotype-13006
phenotype-12941,produce,drug-00030
phenotype-12941,production,drug-00030
phenotype-12941,production,small_molecule-06845
phenotype-12941,production,small_molecule-06888
phenotype-12941,production,small_molecule-16163
phenotype-12941,production,small_molecule-52087
phenotype-12941,protect,drug-00069
phenotype-12941,protect,phenotype-13075
phenotype-12941,reduce,disease-2201
phenotype-12941,reduce,disease-4258
phenotype-12941,reduce,drug-00069
