H,R,T
gene-11179,increase,gene-00485
gene-11179,increase,gene-03472
gene-11179,interact,gene-01565
gene-11179,regulate,gene-01565
gene-11179,serve,disease-0272
gene-11186,cause,disease-0272
gene-11186,marker,gene-25315
gene-11186,patholog,gene-25315
gene-11201,act,gene-03627
gene-11201,activate,gene-00175
gene-11201,activate,gene-04174
gene-11201,associate,disease-0271
gene-11201,cause,disease-0271
gene-11201,cause,disease-0272
gene-11201,cause,gene-16094
gene-11201,encode,disease-0271
gene-11201,encode,gene-03627
gene-11201,expression,disease-0271
gene-11201,expression,gene-00850
gene-11201,expression,gene-16094
gene-11201,regulate,gene-12785
gene-11201,risk,disease-0271
gene-11204,interact,gene-04577
gene-11204,regulate,phenotype-10098
gene-11205,associate,phenotype-04720
gene-11205,cause,phenotype-04723
gene-11205,cause,phenotype-12470
gene-11205,disrupt,phenotype-04723
gene-11207,affect,disease-0272
gene-11207,associate,disease-0272
gene-11207,reduce,gene-00175
gene-11207,reduce,gene-00486
gene-11207,regulate,disease-0272
gene-11207,regulate,gene-04177
gene-11207,risk,disease-0272
gene-11207,studi,disease-0272
gene-11210,expression,gene-05352
gene-11218,inhibit,disease-0272
gene-11218,observe,gene-25315
gene-11218,predict,gene-25315
gene-11222,gene,disease-0272
gene-11230,marker,gene-25315
gene-11236,show,phenotype-10141
gene-11237,activate,gene-05399
gene-11237,cause,disease-0272
gene-11237,cause,drug-10882
gene-11237,cause,gene-25315
gene-11237,detect,phenotype-04112
gene-11237,enhance,phenotype-04385
gene-11237,expression,disease-0272
gene-11237,expression,gene-25315
gene-11237,expression,phenotype-06985
gene-11237,increase,phenotype-10098
gene-11237,inhibit,gene-04609
gene-11237,inhibit,gene-24089
gene-11237,marker,gene-11125
gene-11237,regulate,drug-10882
gene-11237,regulate,phenotype-10098
gene-11246,associate,phenotype-13322
gene-11258,cause,gene-25315
gene-11258,change,gene-25315
gene-11258,detect,gene-25315
gene-11258,develop,gene-25315
gene-11258,protect,drug-08255
gene-11258,regulate,gene-02487
gene-11261,act,disease-0272
gene-11261,inhibit,gene-16094
gene-11261,inhibit,phenotype-04723
gene-11261,regulate,gene-16094
gene-11262,cause,gene-00476
gene-11262,cause,gene-00486
gene-11265,activate,gene-03468
gene-11265,activate,gene-03472
gene-11265,affect,disease-0272
gene-11265,associate,gene-03468
gene-11265,associate,gene-03472
gene-11265,associate,phenotype-06980
gene-11265,develop,phenotype-04723
gene-11265,expression,disease-0270
gene-11265,expression,phenotype-06980
gene-11265,increase,gene-03468
gene-11265,increase,gene-03472
gene-11265,increase,phenotype-04383
gene-11265,inhibit,disease-0270
gene-11265,inhibit,gene-04423
gene-11265,inhibit,gene-04424
gene-11265,predict,disease-0272
gene-11265,predict,gene-25315
gene-11265,protect,phenotype-04386
gene-11265,protect,phenotype-04723
gene-11265,reduce,gene-00364
gene-11267,inhibit,disease-0272
gene-11267,marker,disease-0272
gene-11267,reduce,disease-0272
gene-11277,bind,gene-00285
gene-11279,associate,gene-03627
gene-11279,associate,gene-05736
gene-11279,cause,gene-04615
gene-11281,activate,gene-00163
gene-11281,identifi,gene-04314
gene-11281,interact,gene-00163
gene-11282,activate,gene-00324
gene-11282,activate,gene-04314
gene-11282,activate,gene-04423
gene-11282,cause,disease-0272
gene-11282,cause,gene-16094
gene-11282,differenti,gene-08145
gene-11282,inhibit,gene-03118
gene-11282,inhibit,gene-04423
gene-11282,regulate,protein-04112
gene-11282,signal,disease-0272
gene-11292,cause,gene-04645
gene-11292,identifi,disease-0272
gene-11292,transloc,disease-0272
gene-11299,associate,gene-04039
gene-11299,have,phenotype-00344
gene-11299,increase,gene-23998
gene-11299,reduce,phenotype-04562
gene-11299,regulate,gene-00270
gene-11299,regulate,gene-02787
gene-11299,require,phenotype-00344
gene-11302,associate,gene-05965
gene-11302,bind,gene-05399
gene-11302,cause,disease-0272
gene-11302,inhibit,disease-0272
gene-11302,inhibit,gene-02889
gene-11302,inhibit,gene-05399
gene-11302,reduce,disease-0272
gene-11302,regulate,phenotype-00350
gene-11302,reverse,disease-0272
gene-11311,associate,phenotype-00344
gene-11311,produce,phenotype-04723
gene-11312,interact,disease-0272
gene-11312,interact,gene-02323
gene-11312,regulate,gene-02487
gene-11313,identifi,gene-17769
gene-11316,expression,disease-0271
gene-11316,increase,disease-0272
gene-11320,expression,gene-16094
gene-11320,function,gene-16094
gene-11320,inhibit,disease-0272
gene-11320,regulate,disease-0272
gene-11320,regulate,gene-16094
gene-11321,particip,gene-06345
gene-11321,particip,phenotype-07326
gene-11321,phosphorylation,gene-04428
gene-11321,serve,gene-02751
gene-11321,serve,gene-02752
gene-11328,affect,gene-16094
gene-11328,marker,gene-16094
gene-11332,associate,disease-0272
gene-11332,function,phenotype-04720
gene-11332,function,phenotype-13631
gene-11332,inhibit,gene-00761
gene-11332,inhibit,gene-00823
gene-11332,inhibit,gene-02889
gene-11332,inhibit,gene-05683
gene-11332,inhibit,gene-05708
gene-11332,marker,disease-0272
gene-11332,reduce,phenotype-13631
gene-11332,signal,gene-00761
gene-11340,affect,gene-08354
gene-11340,expression,disease-0272
gene-11340,regulate,gene-00175
gene-11340,regulate,gene-01567
gene-11340,regulate,gene-04536
gene-11340,serve,gene-25315
gene-11342,bind,gene-04314
gene-11342,interact,gene-13468
gene-11347,associate,gene-00823
gene-11347,bind,gene-00823
gene-11347,cause,gene-05401
gene-11347,cause,protein-06928
gene-11347,change,phenotype-04363
gene-11347,expression,phenotype-04720
gene-11347,inhibit,gene-00166
gene-11347,inhibit,gene-11282
gene-11347,inhibit,phenotype-04723
gene-11347,inhibit,phenotype-13648
gene-11347,marker,gene-01252
gene-11347,marker,gene-25315
gene-11347,marker,phenotype-13631
gene-11347,observe,phenotype-07332
gene-11347,reduce,phenotype-10098
gene-11347,regulate,gene-00850
gene-11348,affect,gene-05708
gene-11353,detect,disease-0271
gene-11353,regulate,gene-19286
gene-11355,cause,phenotype-07656
gene-11355,expression,gene-12009
gene-11355,expression,phenotype-09091
gene-11361,activate,gene-05285
gene-11361,activate,gene-05397
gene-11361,activate,gene-05399
gene-11361,activate,small_molecule-51879
gene-11361,affect,phenotype-04363
gene-11361,affect,phenotype-04723
gene-11361,affect,phenotype-13320
gene-11361,associate,phenotype-13631
gene-11361,cause,disease-0272
gene-11361,cause,drug-10882
gene-11361,cause,drug-12015
gene-11361,cause,gene-03989
gene-11361,cause,phenotype-00367
gene-11361,cause,phenotype-04556
gene-11361,change,gene-05397
gene-11361,change,small_molecule-51876
gene-11361,change,small_molecule-51879
gene-11361,demonstr,phenotype-13631
gene-11361,demonstr,small_molecule-08347
gene-11361,depend,gene-05399
gene-11361,enhance,phenotype-04723
gene-11361,expression,gene-04423
gene-11361,expression,phenotype-04556
gene-11361,inhibit,disease-0272
gene-11361,inhibit,gene-02901
gene-11361,inhibit,phenotype-13320
gene-11361,marker,drug-04111
gene-11361,marker,gene-03815
gene-11361,phosphorylation,gene-00486
gene-11361,produce,gene-04202
gene-11361,production,drug-10882
gene-11361,production,drug-12015
gene-11361,production,gene-04423
gene-11361,production,phenotype-04556
gene-11361,reduce,disease-1250
gene-11361,reduce,phenotype-13631
gene-11361,regulate,drug-13650
gene-11361,regulate,gene-02650
gene-11361,regulate,gene-03179
gene-11361,regulate,gene-05708
gene-11361,regulate,gene-10373
gene-11361,treat,disease-1250
gene-11367,interact,gene-11765
gene-11371,act,gene-04469
gene-11377,marker,phenotype-06503
gene-11386,cause,gene-25315
gene-11389,expression,phenotype-05598
gene-11389,regulate,gene-05736
gene-11417,provid,disease-0272
gene-11420,expression,gene-04045
gene-11420,expression,gene-06701
gene-11423,affect,phenotype-04720
gene-11423,associate,gene-05399
gene-11423,cause,disease-0272
gene-11423,cause,gene-03472
gene-11423,change,gene-03472
gene-11423,expression,disease-0271
gene-11423,expression,disease-0272
gene-11423,expression,drug-08604
gene-11423,expression,phenotype-04345
gene-11423,expression,phenotype-06503
gene-11423,increase,disease-0272
gene-11423,inhibit,disease-0271
gene-11423,inhibit,disease-0272
gene-11423,inhibit,gene-03627
gene-11423,regulate,gene-24122
gene-11423,serve,disease-0272
gene-11423,transloc,disease-0271
gene-11423,transloc,disease-0272
gene-11423,use,phenotype-04720
gene-11452,cause,gene-03982
gene-11452,inhibit,small_molecule-35141
gene-11453,contain,gene-05456
gene-11453,expression,phenotype-04723
gene-11458,associate,gene-16094
gene-11458,associate,phenotype-04723
gene-11458,cause,gene-02182
gene-11458,cause,gene-25315
gene-11458,cause,phenotype-04723
gene-11458,reduce,phenotype-04720
gene-11458,stimul,gene-01297
gene-11465,disrupt,gene-06200
gene-11469,demonstr,gene-05459
gene-11472,associate,disease-0272
gene-11472,cause,disease-0272
gene-11472,expression,phenotype-08121
gene-11472,observe,phenotype-08121
gene-11472,regulate,gene-05736
gene-11472,show,disease-0272
gene-11480,expression,gene-25315
gene-11480,marker,gene-01763
gene-11480,marker,phenotype-13340
gene-11480,produce,gene-25315
gene-11482,studi,gene-25315
gene-11484,affect,disease-2636
gene-11484,inhibit,phenotype-04723
gene-11484,patholog,phenotype-12941
gene-11506,associate,disease-0272
gene-11506,associate,gene-05399
gene-11506,control,gene-05399
gene-11506,develop,disease-0272
gene-11506,evalu,gene-25315
gene-11506,identifi,gene-15902
gene-11506,inhibit,gene-04209
gene-11506,inhibit,gene-05958
gene-11506,inhibit,phenotype-04730
gene-11506,potenti,gene-25315
gene-11506,reduce,disease-0272
gene-11506,regulate,gene-05399
gene-11509,affect,phenotype-12705
gene-11509,cause,phenotype-04320
gene-11509,interact,phenotype-04720
gene-11509,interact,phenotype-04723
gene-11509,serve,phenotype-12705
gene-11509,treat,phenotype-04319
gene-11510,detect,gene-16094
gene-11510,expression,disease-0272
gene-11511,abolish,gene-00026
gene-11511,activate,gene-01757
gene-11511,activate,phenotype-04386
gene-11511,affect,gene-04299
gene-11511,associate,gene-03627
gene-11511,associate,gene-25315
gene-11511,associate,phenotype-04386
gene-11511,associate,phenotype-04562
gene-11511,associate,phenotype-13074
gene-11511,associate,phenotype-13647
gene-11511,bind,gene-03627
gene-11511,cause,gene-00175
gene-11511,cause,gene-03411
gene-11511,cause,phenotype-13073
gene-11511,confer,gene-03627
gene-11511,contain,gene-01864
gene-11511,control,gene-01757
gene-11511,control,protein-03073
gene-11511,develop,phenotype-04386
gene-11511,evalu,phenotype-04562
gene-11511,expression,disease-0272
gene-11511,expression,gene-01757
gene-11511,expression,gene-25315
gene-11511,inhibit,gene-04360
gene-11511,inhibit,gene-05736
gene-11511,interact,disease-0271
gene-11511,regulate,gene-01757
gene-11511,regulate,gene-02130
gene-11511,regulate,protein-03073
gene-11511,stimul,protein-03073
gene-11519,associate,disease-0271
gene-11519,cause,gene-02997
gene-11519,cause,gene-25315
gene-11519,marker,gene-24152
gene-11519,reverse,gene-02997
gene-11519,reverse,gene-24152
gene-11519,risk,disease-4258
gene-11524,interact,gene-04226
gene-11524,regulate,protein-03073
gene-11525,associate,disease-0272
gene-11525,expression,disease-0272
gene-11525,inhibit,disease-0272
gene-11525,interact,gene-06750
gene-11525,regulate,gene-00823
gene-11525,transloc,gene-00823
gene-11527,inhibit,disease-0272
gene-11527,treat,disease-0272
gene-11543,cause,gene-02988
gene-11552,cause,disease-0271
gene-11552,cause,disease-0272
gene-11552,cause,drug-09758
gene-11552,cause,gene-00536
gene-11552,control,gene-02359
gene-11552,identifi,phenotype-10098
gene-11552,inhibit,gene-25315
gene-11552,inhibit,protein-03424
gene-11552,marker,gene-25315
gene-11552,reduce,phenotype-04386
gene-11552,reduce,phenotype-13286
gene-11552,regulate,disease-0272
gene-11552,regulate,gene-00536
gene-11552,regulate,gene-04071
gene-11552,regulate,gene-05949
gene-11552,studi,phenotype-13102
gene-11553,affect,disease-0271
gene-11553,cause,disease-0271
gene-11553,inhibit,disease-0271
gene-11553,regulate,gene-05965
gene-11558,cause,phenotype-12403
gene-11558,cause,phenotype-13474
gene-11558,expression,gene-05708
gene-11558,inhibit,gene-03145
gene-11558,signal,protein-01185
gene-11561,activate,gene-06060
gene-11561,expression,gene-04314
gene-11561,expression,small_molecule-11583
gene-11561,patholog,phenotype-04386
gene-11561,patholog,phenotype-13286
gene-11562,associate,disease-0272
gene-11562,consist,gene-16094
gene-11562,expression,gene-16094
gene-11562,marker,gene-16094
gene-11562,regulate,gene-01123
gene-11564,detect,phenotype-08911
gene-11566,affect,disease-0272
gene-11566,affect,gene-01859
gene-11566,bind,phenotype-04723
gene-11566,expression,disease-0271
gene-11566,increase,gene-01859
gene-11566,inhibit,gene-00488
gene-11566,inhibit,gene-06802
gene-11566,marker,gene-24823
gene-11566,production,gene-05958
gene-11566,reduce,disease-0271
gene-11566,reduce,disease-0272
gene-11566,regulate,gene-00298
gene-11566,regulate,gene-00299
gene-11566,regulate,gene-00467
gene-11566,regulate,gene-00473
gene-11566,regulate,gene-00476
gene-11566,regulate,gene-00519
gene-11566,regulate,gene-11458
gene-11566,regulate,gene-24094
gene-11566,reverse,gene-24823
gene-11571,encode,disease-0272
gene-11571,expression,phenotype-13669
gene-11574,expression,gene-03182
gene-11578,activate,gene-04423
gene-11578,associate,disease-0272
gene-11578,associate,gene-00965
gene-11578,associate,gene-02518
gene-11578,cause,disease-0272
gene-11578,cause,gene-00175
gene-11578,cause,gene-01565
gene-11578,cause,gene-01749
gene-11578,cause,gene-05399
gene-11578,cause,gene-25315
gene-11578,cause,phenotype-04730
gene-11578,depend,disease-0272
gene-11578,detect,disease-1250
gene-11578,detect,phenotype-12684
gene-11578,enhance,gene-00175
gene-11578,enhance,gene-25315
gene-11578,enhance,phenotype-04730
gene-11578,evalu,phenotype-10098
gene-11578,expression,gene-00842
gene-11578,expression,gene-25315
gene-11578,expression,phenotype-04345
gene-11578,found,disease-0272
gene-11578,inhibit,gene-25315
gene-11578,marker,disease-0272
gene-11578,protect,small_molecule-09875
gene-11578,reduce,gene-05965
gene-11578,regulate,gene-25315
gene-11589,activate,gene-03820
gene-11589,associate,gene-06013
gene-11589,cause,gene-16094
gene-11589,enhance,gene-16094
gene-11589,expression,disease-0271
gene-11589,expression,gene-02487
gene-11589,regulate,gene-01215
gene-11589,regulate,gene-07438
gene-11589,studi,gene-25315
gene-11590,cause,gene-03243
gene-11590,increase,phenotype-04112
gene-11590,increase,phenotype-09091
gene-11590,interact,gene-04428
gene-11590,regulate,gene-00779
gene-11590,regulate,gene-03530
gene-11590,regulate,gene-04428
gene-11590,regulate,small_molecule-35423
gene-11590,show,phenotype-12642
gene-11591,regulate,disease-0272
gene-11591,show,disease-0272
gene-11595,regulate,protein-03073
gene-11599,cause,disease-0272
gene-11599,expression,disease-0272
gene-11599,expression,gene-00850
gene-11599,expression,gene-05736
gene-11599,regulate,disease-0272
gene-11599,regulate,gene-05736
gene-11604,affect,disease-0272
gene-11604,expression,gene-25315
gene-11607,cause,disease-0272
gene-11607,cause,phenotype-06503
gene-11607,evalu,disease-0272
gene-11607,expression,disease-0272
gene-11607,gene,gene-18319
gene-11607,identifi,gene-03410
gene-11607,inhibit,phenotype-13648
gene-11607,regulate,phenotype-13648
gene-11607,serve,disease-0272
gene-11608,expression,disease-0272
gene-11610,affect,disease-0270
gene-11610,affect,disease-0272
gene-11610,associate,gene-16094
gene-11610,cause,disease-0272
gene-11610,increase,phenotype-04723
gene-11610,inhibit,disease-0272
gene-11626,cause,phenotype-13546
gene-11626,response,phenotype-13546
gene-11632,expression,gene-16094
gene-11653,activate,phenotype-04730
gene-11653,associate,disease-0272
gene-11653,associate,phenotype-04726
gene-11653,associate,small_molecule-11328
gene-11653,expression,gene-02379
gene-11653,expression,gene-05456
gene-11653,expression,gene-11171
gene-11653,expression,phenotype-04730
gene-11653,identifi,gene-25315
gene-11653,interact,gene-05456
gene-11653,marker,gene-04039
gene-11653,marker,gene-11171
gene-11653,prevent,gene-00175
gene-11653,prevent,gene-02379
gene-11653,reduce,gene-04179
gene-11653,reduce,gene-07572
gene-11653,require,gene-05456
gene-11656,associate,gene-01507
gene-11656,associate,phenotype-06503
gene-11656,cause,gene-01507
gene-11656,expression,disease-0272
gene-11656,expression,phenotype-06503
gene-11656,expression,phenotype-06967
gene-11656,expression,phenotype-08121
gene-11656,inhibit,gene-01507
gene-11656,inhibit,phenotype-06503
gene-11659,improve,gene-06038
gene-11663,cause,disease-0272
gene-11664,act,gene-25315
gene-11665,activate,drug-13650
gene-11665,activate,gene-02803
gene-11665,affect,disease-0272
gene-11665,affect,disease-2931
gene-11665,associate,gene-02698
gene-11665,associate,gene-03468
gene-11665,associate,gene-25315
gene-11665,associate,phenotype-04345
gene-11665,associate,phenotype-04371
gene-11665,associate,phenotype-04723
gene-11665,cause,disease-0272
gene-11665,cause,gene-03468
gene-11665,cause,gene-03470
gene-11665,cause,gene-05766
gene-11665,cause,gene-13649
gene-11665,cause,gene-25315
gene-11665,cause,phenotype-13146
gene-11665,detect,disease-3300
gene-11665,detect,gene-00150
gene-11665,detect,gene-04137
gene-11665,encode,gene-25315
gene-11665,expression,disease-0271
gene-11665,expression,disease-0272
gene-11665,expression,disease-3300
gene-11665,expression,gene-25315
gene-11665,expression,phenotype-04345
gene-11665,expression,phenotype-04371
gene-11665,expression,phenotype-04378
gene-11665,expression,phenotype-04723
gene-11665,expression,phenotype-07169
gene-11665,expression,phenotype-08098
gene-11665,expression,small_molecule-11583
gene-11665,function,small_molecule-21481
gene-11665,gene,drug-01326
gene-11665,identifi,phenotype-04720
gene-11665,improve,gene-04137
gene-11665,increase,drug-13650
gene-11665,increase,gene-00175
gene-11665,increase,gene-02804
gene-11665,increase,gene-25315
gene-11665,increase,phenotype-04723
gene-11665,inhibit,disease-0272
gene-11665,inhibit,gene-04428
gene-11665,inhibit,gene-05708
gene-11665,inhibit,gene-25315
gene-11665,inhibit,small_molecule-11583
gene-11665,interact,gene-00175
gene-11665,interact,gene-01749
gene-11665,marker,disease-0272
gene-11665,marker,gene-25315
gene-11665,marker,phenotype-04723
gene-11665,observe,disease-0272
gene-11665,reduce,drug-13650
gene-11665,reduce,gene-02784
gene-11665,reduce,gene-02889
gene-11665,reduce,gene-25315
gene-11665,reduce,phenotype-04386
gene-11665,reduce,protein-03357
gene-11665,regulate,gene-00175
gene-11665,regulate,gene-04423
gene-11665,regulate,gene-12909
gene-11665,serve,gene-25315
gene-11665,show,drug-01326
gene-11665,treat,gene-25315
gene-11665,treat,small_molecule-21481
gene-11667,disrupt,phenotype-00355
gene-11669,associate,gene-11695
gene-11669,associate,gene-12084
gene-11669,expression,disease-0272
gene-11669,expression,phenotype-04371
gene-11669,found,phenotype-03916
gene-11669,regulate,gene-03442
gene-11681,differenti,phenotype-04723
gene-11687,analyz,gene-25315
gene-11687,expression,small_molecule-36366
gene-11687,identifi,disease-0272
gene-11687,marker,gene-25315
gene-11694,associate,gene-25315
gene-11694,expression,disease-0272
gene-11694,regulate,gene-25315
gene-11694,serve,gene-25315
gene-11695,associate,gene-11669
gene-11695,regulate,gene-03442
gene-11696,cause,phenotype-06796
gene-11696,cause,phenotype-12857
gene-11696,cause,phenotype-13528
gene-11696,treat,phenotype-13073
gene-11696,treat,phenotype-13647
gene-11711,abolish,disease-0272
gene-11711,affect,gene-25315
gene-11711,associate,phenotype-04383
gene-11711,cause,phenotype-04363
gene-11711,cause,phenotype-04383
gene-11711,cause,phenotype-13074
gene-11711,develop,gene-25315
gene-11711,expression,gene-06801
gene-11711,inhibit,disease-0272
gene-11711,marker,gene-25315
gene-11711,observe,gene-21202
gene-11711,observe,phenotype-04556
gene-11711,potenti,gene-06802
gene-11711,predict,disease-0272
gene-11711,regulate,gene-21202
gene-11711,require,phenotype-04383
gene-11711,treat,gene-21202
gene-11711,treat,phenotype-04363
gene-11711,treat,phenotype-07292
gene-11720,activate,gene-04725
gene-11720,activate,gene-25315
gene-11720,affect,disease-0272
gene-11720,affect,gene-25315
gene-11720,cause,gene-00175
gene-11720,cause,gene-04423
gene-11720,cause,gene-11454
gene-11720,cause,gene-25315
gene-11720,control,gene-25315
gene-11720,evalu,gene-25315
gene-11720,expression,disease-0272
gene-11720,expression,gene-01511
gene-11720,expression,gene-24138
gene-11720,expression,gene-25315
gene-11720,inhibit,small_molecule-11162
gene-11720,marker,protein-08113
gene-11720,reduce,gene-04725
gene-11720,regulate,disease-0272
gene-11720,regulate,gene-24138
gene-11720,stimul,gene-04725
gene-11721,interact,gene-02521
gene-11721,interact,gene-05154
gene-11726,affect,gene-06013
gene-11726,associate,gene-06013
gene-11726,bind,gene-06013
gene-11726,regulate,gene-06013
gene-11726,reverse,gene-06013
gene-11726,reverse,gene-16094
gene-11726,show,gene-16094
gene-11728,require,gene-09023
gene-11730,cause,gene-25315
gene-11732,affect,gene-25315
gene-11732,associate,gene-00150
gene-11732,associate,gene-01826
gene-11732,associate,gene-25315
gene-11732,associate,phenotype-04720
gene-11732,cause,phenotype-13326
gene-11732,cause,phenotype-13494
gene-11732,enhance,phenotype-02571
gene-11732,inhibit,phenotype-04720
gene-11732,reduce,phenotype-04386
gene-11732,treat,phenotype-06503
gene-11732,use,phenotype-06503
gene-11742,associate,gene-05530
gene-11742,conside,gene-06444
gene-11742,interact,gene-05530
gene-11745,affect,small_molecule-30975
gene-11745,cause,drug-13646
gene-11745,cause,gene-05708
gene-11745,cause,small_molecule-13514
gene-11745,cause,small_molecule-30975
gene-11752,analyz,gene-25301
gene-11752,associate,phenotype-04723
gene-11752,associate,small_molecule-11323
gene-11762,activate,gene-00175
gene-11762,activate,gene-08162
gene-11762,found,disease-0272
gene-11762,inhibit,gene-08162
gene-11762,provid,gene-00175
gene-11762,regulate,gene-08162
gene-11765,affect,disease-0272
gene-11765,bind,gene-02327
gene-11765,cause,disease-0272
gene-11765,expression,disease-0272
gene-11765,expression,gene-00185
gene-11765,expression,gene-09935
gene-11765,mutate,phenotype-06984
gene-11765,regulate,disease-0272
gene-11765,regulate,gene-25315
gene-11768,associate,gene-25315
gene-11768,cause,gene-25315
gene-11768,expression,gene-25315
gene-11768,marker,gene-25315
gene-11768,regulate,gene-25315
gene-11771,associate,gene-12477
gene-11771,inhibit,gene-25315
gene-11771,interact,gene-00277
gene-11771,interact,gene-09442
gene-11771,interact,gene-13569
gene-11771,marker,gene-25315
gene-11771,regulate,gene-25315
gene-11771,regulate,phenotype-06503
gene-11771,regulate,phenotype-10098
gene-11772,associate,disease-0272
gene-11772,cause,gene-02997
gene-11772,enhance,gene-05399
gene-11772,expression,disease-0272
gene-11772,expression,gene-16094
gene-11772,expression,gene-25315
gene-11772,function,disease-0272
gene-11772,inhibit,gene-05399
gene-11772,interact,gene-07940
gene-11772,maintain,gene-05399
gene-11772,marker,disease-0272
gene-11775,act,gene-25315
gene-11775,associate,disease-0272
gene-11775,associate,gene-16094
gene-11775,associate,small_molecule-05622
gene-11775,cause,disease-0272
gene-11775,cause,gene-03627
gene-11775,cause,gene-25315
gene-11775,demonstr,gene-25315
gene-11775,expression,gene-16094
gene-11775,expression,small_molecule-05622
gene-11775,found,gene-13259
gene-11775,increase,small_molecule-05622
gene-11775,inhibit,disease-0272
gene-11775,regulate,gene-13259
gene-11775,regulate,small_molecule-05622
gene-11778,show,gene-02529
gene-11780,affect,phenotype-04562
gene-11780,increase,phenotype-04562
gene-11780,inhibit,phenotype-04562
gene-11780,regulate,phenotype-04562
gene-11780,transloc,phenotype-04562
gene-11784,associate,gene-01659
gene-11784,cause,disease-6645
gene-11784,expression,small_molecule-11583
gene-11784,function,small_molecule-09875
gene-11784,marker,small_molecule-09875
gene-11787,associate,gene-16094
gene-11790,gene,disease-0272
gene-11790,gene,gene-25315
gene-11790,identifi,gene-25315
gene-11804,associate,disease-4959
gene-11804,change,gene-12101
gene-11804,expression,disease-4959
gene-11811,associate,gene-25315
gene-11811,expression,gene-25315
gene-11811,expression,small_molecule-11583
gene-11811,inhibit,gene-00175
gene-11811,regulate,disease-0272
gene-11811,regulate,gene-05736
gene-11811,regulate,gene-25315
gene-11813,bind,gene-10302
gene-11817,associate,gene-02499
gene-11817,function,gene-25315
gene-11817,identifi,gene-25315
gene-11817,inhibit,disease-0272
gene-11817,reduce,gene-25315
gene-11817,require,gene-25315
gene-11820,phosphorylation,gene-25315
gene-11826,associate,disease-0272
gene-11826,cause,gene-06213
gene-11826,cause,gene-25315
gene-11826,expression,gene-06213
gene-11826,marker,gene-25315
gene-11826,reduce,gene-25315
gene-11828,cause,disease-0272
gene-11828,production,gene-03472
gene-11828,regulate,disease-0272
gene-11828,serve,disease-0272
gene-11833,affect,disease-0272
gene-11833,associate,gene-05469
gene-11833,cause,gene-03395
gene-11833,cause,gene-05736
gene-11833,change,gene-05736
gene-11833,inhibit,gene-03627
gene-11833,interact,gene-03627
gene-11833,reduce,gene-03395
gene-11833,reduce,gene-11171
gene-11833,reduce,gene-25315
gene-11833,regulate,disease-0272
gene-11833,regulate,phenotype-04720
gene-11834,activate,gene-04314
gene-11834,affect,gene-25315
gene-11834,associate,disease-0272
gene-11834,associate,drug-02267
gene-11834,associate,gene-04197
gene-11834,associate,gene-24053
gene-11834,associate,phenotype-04318
gene-11834,associate,phenotype-12994
gene-11834,associate,phenotype-13647
gene-11834,bind,gene-08237
gene-11834,cause,gene-00850
gene-11834,cause,gene-04197
gene-11834,cause,gene-05736
gene-11834,change,disease-0272
gene-11834,develop,disease-0272
gene-11834,disrupt,gene-00476
gene-11834,encode,small_molecule-02455
gene-11834,enhance,gene-00120
gene-11834,expression,disease-0272
gene-11834,expression,gene-00476
gene-11834,expression,gene-24053
gene-11834,expression,phenotype-04720
gene-11834,identifi,gene-04314
gene-11834,inhibit,disease-0272
gene-11834,inhibit,gene-00476
gene-11834,inhibit,gene-04197
gene-11834,interact,gene-00342
gene-11834,interact,gene-01859
gene-11834,interact,gene-07438
gene-11834,interact,gene-24053
gene-11834,marker,gene-00249
gene-11834,marker,gene-05891
gene-11834,marker,phenotype-13647
gene-11834,observe,phenotype-04720
gene-11834,prevent,disease-0272
gene-11834,reduce,disease-0272
gene-11834,reduce,gene-25315
gene-11834,reduce,phenotype-13075
gene-11834,reduce,phenotype-13647
gene-11834,regulate,disease-0272
gene-11834,regulate,gene-00249
gene-11834,regulate,gene-01859
gene-11834,regulate,gene-24053
gene-11834,regulate,phenotype-04723
gene-11834,require,gene-01859
gene-11834,serve,gene-25315
gene-11834,serve,phenotype-04723
gene-11834,treat,disease-0272
gene-11834,treat,phenotype-04720
gene-11837,activate,gene-00175
gene-11837,activate,gene-04177
gene-11837,activate,phenotype-13648
gene-11837,associate,gene-01006
gene-11837,associate,phenotype-13648
gene-11837,bind,gene-01006
gene-11837,change,gene-01006
gene-11837,increase,gene-00175
gene-11837,increase,gene-04024
gene-11837,inhibit,gene-00175
gene-11837,inhibit,gene-25315
gene-11837,marker,gene-25315
gene-11837,phosphorylation,gene-00175
gene-11837,reduce,gene-01006
gene-11837,show,gene-04024
gene-11837,show,phenotype-04720
gene-11837,stimul,gene-05708
gene-11837,treat,gene-13267
gene-11842,activate,disease-0272
gene-11842,production,gene-11361
gene-11844,inhibit,gene-02513
gene-11846,abolish,gene-08307
gene-11846,associate,phenotype-03916
gene-11846,risk,phenotype-13320
gene-11855,associate,disease-0272
gene-11855,expression,disease-0272
gene-11858,associate,gene-25315
gene-11858,evalu,gene-02487
gene-11858,expression,gene-24138
gene-11858,expression,gene-25315
gene-11858,inhibit,gene-24138
gene-11859,mutate,phenotype-04320
gene-11859,patholog,phenotype-04318
gene-11861,stimul,gene-05627
gene-11864,associate,gene-25315
gene-11864,regulate,gene-25315
gene-11868,risk,phenotype-04112
gene-11885,associate,gene-11481
gene-11886,expression,phenotype-13546
gene-11896,affect,phenotype-00352
gene-11896,expression,disease-0270
gene-11896,expression,phenotype-04723
