H,R,T
gene-05708,increase,gene-04551
gene-05708,increase,gene-05036
gene-05708,increase,gene-05287
gene-05708,increase,gene-05627
gene-05708,increase,gene-05906
gene-05708,increase,gene-05945
gene-05708,increase,gene-06998
gene-05708,increase,gene-08271
gene-05708,increase,gene-11125
gene-05708,increase,gene-12095
gene-05708,increase,hpo-00465
gene-05708,increase,hpo-07332
gene-05708,increase,hpo-08842
gene-05708,increase,hpo-10147
gene-05708,increase,hpo-10178
gene-05708,increase,hpo-12641
gene-05708,increase,hpo-12857
gene-05708,increase,hpo-12942
gene-05708,increase,hpo-13309
gene-05708,increase,hpo-13474
gene-05708,increase,hpo-13600
gene-05708,increase,hpo-13610
gene-05708,increase,protein-03014
gene-05708,increase,protein-04211
gene-05708,increase,protein-07017
gene-05708,increase,small_molecule-11583
gene-05708,increase,small_molecule-51879
gene-05708,inhibit,drug-05064
gene-05708,inhibit,drug-13650
gene-05708,inhibit,gene-00175
gene-05708,inhibit,gene-01166
gene-05708,inhibit,gene-01252
gene-05708,inhibit,gene-01559
gene-05708,inhibit,gene-01594
gene-05708,inhibit,gene-02513
gene-05708,inhibit,gene-03770
gene-05708,inhibit,gene-03771
gene-05708,inhibit,gene-04036
gene-05708,inhibit,gene-04423
gene-05708,inhibit,gene-04428
gene-05708,inhibit,gene-04438
gene-05708,inhibit,gene-04726
gene-05708,inhibit,gene-05306
gene-05708,inhibit,gene-05665
gene-05708,inhibit,gene-05712
gene-05708,inhibit,gene-05945
gene-05708,inhibit,gene-07186
gene-05708,inhibit,gene-19568
gene-05708,inhibit,hpo-05179
gene-05708,inhibit,hpo-09980
gene-05708,inhibit,hpo-09985
gene-05708,inhibit,hpo-12851
gene-05708,inhibit,protein-08113
gene-05708,inhibit,small_molecule-01250
gene-05708,inhibit,small_molecule-14264
gene-05708,inhibit,small_molecule-46546
gene-05708,initi,gene-03770
gene-05708,initi,hpo-13600
gene-05708,initi,hpo-13631
gene-05708,interact,gene-00175
gene-05708,interact,gene-00952
gene-05708,interact,gene-05306
gene-05708,interact,gene-19568
gene-05708,interact,hpo-13610
gene-05708,interact,hpo-13631
gene-05708,maintain,gene-00519
gene-05708,maintain,gene-05715
gene-05708,maintain,gene-14790
gene-05708,marker,gene-24126
gene-05708,observe,disease-2160
gene-05708,observe,gene-02513
gene-05708,observe,gene-27382
gene-05708,observe,small_molecule-21434
gene-05708,occur,disease-2005
gene-05708,particip,gene-02050
gene-05708,patholog,hpo-07332
gene-05708,patholog,hpo-09947
gene-05708,patholog,hpo-09951
gene-05708,patholog,hpo-09953
gene-05708,patholog,hpo-09956
gene-05708,patholog,hpo-13309
gene-05708,patholog,hpo-13610
gene-05708,patholog,hpo-13631
gene-05708,patholog,small_molecule-35678
gene-05708,phosphorylation,gene-00175
gene-05708,phosphorylation,gene-01163
gene-05708,phosphorylation,gene-03772
gene-05708,phosphorylation,gene-04423
gene-05708,phosphorylation,gene-04428
gene-05708,phosphorylation,gene-04725
gene-05708,phosphorylation,small_molecule-02455
gene-05708,phosphorylation,small_molecule-03401
gene-05708,phosphorylation,small_molecule-50083
gene-05708,potenti,gene-00485
gene-05708,potenti,gene-00486
gene-05708,potenti,gene-02750
gene-05708,potenti,gene-04551
gene-05708,prevent,drug-00026
gene-05708,prevent,gene-01163
gene-05708,prevent,gene-03816
gene-05708,produce,disease-0159
gene-05708,produce,drug-13650
gene-05708,produce,hpo-03528
gene-05708,produce,hpo-08842
gene-05708,produce,hpo-13129
gene-05708,produce,hpo-13596
gene-05708,production,drug-05064
gene-05708,production,gene-02804
gene-05708,production,gene-02889
gene-05708,production,gene-02901
gene-05708,production,gene-03472
gene-05708,production,gene-04551
gene-05708,production,gene-05102
gene-05708,production,gene-18487
gene-05708,production,hpo-09956
gene-05708,production,hpo-13447
gene-05708,production,hpo-13474
gene-05708,production,hpo-13631
gene-05708,production,protein-06057
gene-05708,protect,gene-00166
gene-05708,protect,hpo-13309
gene-05708,protect,hpo-13596
gene-05708,protect,hpo-13600
gene-05708,protect,hpo-13647
gene-05708,reduce,drug-10882
gene-05708,reduce,gene-01672
gene-05708,reduce,gene-03475
gene-05708,reduce,gene-03771
gene-05708,reduce,gene-04428
gene-05708,reduce,gene-05101
gene-05708,reduce,gene-05834
gene-05708,reduce,gene-08271
gene-05708,reduce,gene-09247
gene-05708,reduce,gene-09398
gene-05708,reduce,gene-21978
gene-05708,reduce,gene-27382
gene-05708,reduce,hpo-07332
gene-05708,reduce,hpo-08842
gene-05708,reduce,hpo-13596
gene-05708,reduce,hpo-13610
gene-05708,reduce,hpo-13662
gene-05708,reduce,small_molecule-48498
gene-05708,regulate,disease-1432
gene-05708,regulate,disease-2005
gene-05708,regulate,drug-10882
gene-05708,regulate,gene-00166
gene-05708,regulate,gene-00476
gene-05708,regulate,gene-00853
gene-05708,regulate,gene-00870
gene-05708,regulate,gene-00934
gene-05708,regulate,gene-01567
gene-05708,regulate,gene-02037
gene-05708,regulate,gene-02113
gene-05708,regulate,gene-02579
gene-05708,regulate,gene-02750
gene-05708,regulate,gene-02804
gene-05708,regulate,gene-02885
gene-05708,regulate,gene-02901
gene-05708,regulate,gene-02910
gene-05708,regulate,gene-03073
gene-05708,regulate,gene-03184
gene-05708,regulate,gene-03476
gene-05708,regulate,gene-03770
gene-05708,regulate,gene-03804
gene-05708,regulate,gene-04407
gene-05708,regulate,gene-04980
gene-05708,regulate,gene-05044
gene-05708,regulate,gene-05074
gene-05708,regulate,gene-05101
gene-05708,regulate,gene-05287
gene-05708,regulate,gene-05627
gene-05708,regulate,gene-05665
gene-05708,regulate,gene-05712
gene-05708,regulate,gene-05714
gene-05708,regulate,gene-05906
gene-05708,regulate,gene-07287
gene-05708,regulate,gene-08271
gene-05708,regulate,gene-09398
gene-05708,regulate,gene-11006
gene-05708,regulate,gene-11029
gene-05708,regulate,gene-11059
gene-05708,regulate,gene-24094
gene-05708,regulate,gene-24131
gene-05708,regulate,gene-27382
gene-05708,regulate,hpo-09983
gene-05708,regulate,hpo-12403
gene-05708,regulate,hpo-12848
gene-05708,regulate,hpo-13129
gene-05708,regulate,hpo-13631
gene-05708,regulate,hpo-13647
gene-05708,regulate,protein-03359
gene-05708,regulate,small_molecule-11583
gene-05708,regulate,small_molecule-21348
gene-05708,regulate,small_molecule-21434
gene-05708,regulate,small_molecule-27860
gene-05708,require,gene-03770
gene-05708,require,gene-04428
gene-05708,require,gene-06912
gene-05708,require,hpo-13600
gene-05708,response,gene-02192
gene-05708,response,gene-02787
gene-05708,response,hpo-13631
gene-05708,reverse,gene-00476
gene-05708,reverse,hpo-13131
gene-05708,reverse,hpo-13474
gene-05708,risk,hpo-04730
gene-05708,show,gene-08612
gene-05708,show,hpo-00375
gene-05708,show,hpo-13041
gene-05708,signal,hpo-09985
gene-05708,stimul,drug-10679
gene-05708,stimul,gene-00849
gene-05708,stimul,gene-01256
gene-05708,stimul,gene-02513
gene-05708,stimul,gene-02804
gene-05708,stimul,gene-02875
gene-05708,stimul,gene-02996
gene-05708,stimul,gene-03472
gene-05708,stimul,gene-03770
gene-05708,stimul,gene-04423
gene-05708,stimul,gene-04428
gene-05708,stimul,gene-05906
gene-05708,stimul,gene-11125
gene-05708,stimul,gene-13721
gene-05708,stimul,gene-19568
gene-05708,stimul,hpo-13600
gene-05708,stimul,small_molecule-07084
gene-05708,stimul,small_molecule-14351
gene-05708,stimul,small_molecule-34552
gene-05708,transloc,disease-2160
gene-05708,transloc,gene-03476
gene-05708,transloc,gene-04725
gene-05708,treat,drug-05145
gene-05708,treat,gene-01338
gene-05708,treat,gene-01606
gene-05708,treat,gene-02050
gene-05708,treat,gene-02113
gene-05708,treat,gene-03073
gene-05708,treat,gene-05762
gene-05708,treat,gene-06880
gene-05708,treat,gene-08921
gene-05708,treat,hpo-13474
gene-05708,treat,small_molecule-11583
gene-05708,use,hpo-13100
gene-05710,abolish,gene-24971
gene-05710,regulate,gene-24971
gene-05711,have,protein-05566
gene-05712,associate,gene-02963
gene-05712,associate,gene-04377
gene-05712,associate,small_molecule-53509
gene-05712,cause,hpo-07292
gene-05712,control,hpo-13631
gene-05712,enhance,gene-05708
gene-05712,gene,gene-04377
gene-05712,gene,small_molecule-53509
gene-05712,identifi,gene-24126
gene-05712,marker,gene-24170
gene-05712,predict,hpo-13610
gene-05713,abolish,hpo-13631
gene-05713,cause,gene-03891
gene-05713,reduce,disease-2499
gene-05713,reduce,disease-4933
gene-05713,regulate,hpo-13631
gene-05713,treat,hpo-09714
gene-05714,activate,gene-03770
gene-05714,associate,gene-04428
gene-05714,associate,gene-06779
gene-05714,associate,small_molecule-09803
gene-05714,cause,gene-04725
gene-05714,develop,small_molecule-09803
gene-05714,interact,gene-11944
gene-05714,interact,small_molecule-21235
gene-05714,reduce,gene-02750
gene-05714,reduce,gene-05708
gene-05714,show,hpo-07292
gene-05715,act,gene-03872
gene-05715,affect,gene-05708
gene-05715,associate,small_molecule-46971
gene-05715,cause,gene-02917
gene-05715,gene,small_molecule-46971
gene-05715,increase,gene-05708
gene-05715,observe,disease-4258
gene-05715,require,disease-4258
gene-05715,require,gene-00166
gene-05715,require,gene-03872
gene-05715,treat,hpo-09983
gene-05720,associate,gene-07127
gene-05727,require,hpo-13648
gene-05728,bind,gene-00649
gene-05728,marker,disease-1047
gene-05728,marker,small_molecule-36254
gene-05729,cause,gene-05734
gene-05729,regulate,gene-01565
gene-05729,treat,hpo-06463
gene-05729,treat,hpo-13040
gene-05732,affect,gene-06217
gene-05732,affect,hpo-09985
gene-05732,associate,gene-05002
gene-05732,associate,gene-05735
gene-05732,associate,gene-05857
gene-05732,associate,hpo-09985
gene-05732,associate,hpo-09986
gene-05732,associate,small_molecule-03647
gene-05732,cause,small_molecule-35207
gene-05732,detect,hpo-05177
gene-05732,expression,disease-2005
gene-05732,expression,gene-05418
gene-05732,found,disease-2005
gene-05732,increase,disease-2005
gene-05732,regulate,gene-08859
gene-05734,observe,disease-2005
gene-05735,associate,hpo-09985
gene-05736,abolish,gene-00850
gene-05736,abolish,gene-02917
gene-05736,abolish,hpo-09980
gene-05736,act,gene-02000
gene-05736,act,gene-02667
gene-05736,act,gene-03428
gene-05736,act,gene-12104
gene-05736,act,gene-12862
gene-05736,act,gene-43795
gene-05736,act,hpo-02571
gene-05736,act,hpo-07780
gene-05736,act,hpo-09983
gene-05736,activate,disease-2005
gene-05736,activate,gene-00263
gene-05736,activate,gene-00486
gene-05736,activate,gene-00692
gene-05736,activate,gene-00694
gene-05736,activate,gene-00850
gene-05736,activate,gene-01258
gene-05736,activate,gene-01507
gene-05736,activate,gene-02819
gene-05736,activate,gene-03019
gene-05736,activate,gene-03411
gene-05736,activate,gene-03627
gene-05736,activate,gene-03765
gene-05736,activate,gene-04153
gene-05736,activate,gene-04314
gene-05736,activate,gene-04392
gene-05736,activate,gene-04423
gene-05736,activate,gene-04424
gene-05736,activate,gene-05345
gene-05736,activate,gene-05667
gene-05736,activate,gene-05708
gene-05736,activate,gene-05737
gene-05736,activate,gene-05738
gene-05736,activate,gene-05958
gene-05736,activate,gene-07186
gene-05736,activate,gene-09703
gene-05736,activate,gene-11125
gene-05736,activate,gene-15902
gene-05736,activate,gene-24773
gene-05736,activate,gene-25858
gene-05736,activate,hpo-07780
gene-05736,activate,hpo-09985
gene-05736,activate,hpo-10098
gene-05736,activate,hpo-13129
gene-05736,activate,hpo-13676
gene-05736,activate,protein-05566
gene-05736,activate,small_molecule-40975
gene-05736,affect,disease-0270
gene-05736,affect,disease-0271
gene-05736,affect,disease-0272
gene-05736,affect,disease-0969
gene-05736,affect,disease-2005
gene-05736,affect,disease-3249
gene-05736,affect,disease-3309
gene-05736,affect,drug-01326
gene-05736,affect,gene-00118
gene-05736,affect,gene-00850
gene-05736,affect,gene-01565
gene-05736,affect,gene-02518
gene-05736,affect,gene-02589
gene-05736,affect,gene-03384
gene-05736,affect,gene-03522
gene-05736,affect,gene-04688
gene-05736,affect,gene-04910
gene-05736,affect,gene-05002
gene-05736,affect,gene-07025
gene-05736,affect,gene-08648
gene-05736,affect,gene-14568
gene-05736,affect,gene-24185
gene-05736,affect,gene-25315
gene-05736,affect,gene-43194
gene-05736,affect,hpo-00348
gene-05736,affect,hpo-05177
gene-05736,affect,hpo-06463
gene-05736,affect,hpo-06985
gene-05736,affect,hpo-08119
gene-05736,affect,hpo-09980
gene-05736,affect,hpo-09983
gene-05736,affect,hpo-10062
gene-05736,affect,hpo-13033
gene-05736,affect,hpo-13610
gene-05736,affect,hpo-13669
gene-05736,affect,small_molecule-53502
gene-05736,analyz,disease-0270
gene-05736,analyz,disease-2005
gene-05736,analyz,gene-05739
gene-05736,analyz,gene-35045
gene-05736,analyz,hpo-09980
gene-05736,analyz,hpo-09983
gene-05736,analyz,hpo-10062
gene-05736,analyz,protein-05287
gene-05736,associate,disease-0270
gene-05736,associate,disease-0271
gene-05736,associate,disease-0272
gene-05736,associate,disease-1432
gene-05736,associate,disease-2005
gene-05736,associate,disease-3249
gene-05736,associate,disease-3655
gene-05736,associate,disease-4258
gene-05736,associate,drug-13646
gene-05736,associate,gene-00338
gene-05736,associate,gene-00476
gene-05736,associate,gene-00850
gene-05736,associate,gene-00853
gene-05736,associate,gene-01507
gene-05736,associate,gene-01565
gene-05736,associate,gene-01659
gene-05736,associate,gene-02581
gene-05736,associate,gene-03016
gene-05736,associate,gene-03155
gene-05736,associate,gene-03630
gene-05736,associate,gene-03757
gene-05736,associate,gene-04209
gene-05736,associate,gene-04326
gene-05736,associate,gene-04428
gene-05736,associate,gene-04536
gene-05736,associate,gene-04555
gene-05736,associate,gene-04733
gene-05736,associate,gene-05296
gene-05736,associate,gene-05306
gene-05736,associate,gene-05418
gene-05736,associate,gene-05667
gene-05736,associate,gene-06213
gene-05736,associate,gene-06217
gene-05736,associate,gene-07391
gene-05736,associate,gene-07774
gene-05736,associate,gene-10466
gene-05736,associate,gene-11125
gene-05736,associate,gene-14408
gene-05736,associate,gene-15182
gene-05736,associate,gene-16108
gene-05736,associate,gene-16614
gene-05736,associate,gene-17778
gene-05736,associate,gene-20404
gene-05736,associate,gene-21570
gene-05736,associate,gene-24186
gene-05736,associate,gene-25315
gene-05736,associate,gene-26970
gene-05736,associate,gene-27897
gene-05736,associate,hpo-00355
gene-05736,associate,hpo-00356
gene-05736,associate,hpo-04535
gene-05736,associate,hpo-04536
gene-05736,associate,hpo-05253
gene-05736,associate,hpo-06463
gene-05736,associate,hpo-06488
gene-05736,associate,hpo-08119
gene-05736,associate,hpo-09639
gene-05736,associate,hpo-09980
gene-05736,associate,hpo-09983
gene-05736,associate,hpo-09986
gene-05736,associate,hpo-10062
gene-05736,associate,hpo-12684
gene-05736,associate,hpo-12706
gene-05736,associate,hpo-13033
gene-05736,associate,hpo-13076
gene-05736,associate,hpo-13546
gene-05736,associate,hpo-13550
gene-05736,associate,hpo-13648
gene-05736,associate,hpo-13669
gene-05736,associate,protein-05566
gene-05736,associate,small_molecule-03891
gene-05736,associate,small_molecule-11583
gene-05736,associate,small_molecule-12198
gene-05736,associate,small_molecule-12791
gene-05736,associate,small_molecule-35496
gene-05736,associate,small_molecule-37147
gene-05736,bind,disease-2005
gene-05736,bind,gene-01567
gene-05736,bind,gene-03118
gene-05736,bind,gene-03297
gene-05736,bind,gene-03862
gene-05736,bind,gene-04725
gene-05736,bind,gene-05737
gene-05736,bind,gene-05738
gene-05736,bind,gene-06223
gene-05736,bind,gene-06369
gene-05736,bind,gene-11171
gene-05736,bind,gene-12379
gene-05736,bind,hpo-09983
gene-05736,bind,hpo-10098
gene-05736,bind,hpo-13040
gene-05736,cause,disease-0969
gene-05736,cause,disease-1432
gene-05736,cause,disease-1940
gene-05736,cause,disease-2005
gene-05736,cause,gene-00020
gene-05736,cause,gene-00279
gene-05736,cause,gene-00298
gene-05736,cause,gene-00389
gene-05736,cause,gene-00486
gene-05736,cause,gene-00541
gene-05736,cause,gene-00704
gene-05736,cause,gene-00850
gene-05736,cause,gene-00853
gene-05736,cause,gene-01258
gene-05736,cause,gene-01341
gene-05736,cause,gene-01343
gene-05736,cause,gene-01471
gene-05736,cause,gene-01507
gene-05736,cause,gene-02517
gene-05736,cause,gene-03118
gene-05736,cause,gene-03368
gene-05736,cause,gene-03384
gene-05736,cause,gene-03627
gene-05736,cause,gene-03770
gene-05736,cause,gene-04688
gene-05736,cause,gene-05609
gene-05736,cause,gene-05644
gene-05736,cause,gene-05708
gene-05736,cause,gene-05739
gene-05736,cause,gene-05755
gene-05736,cause,gene-05850
gene-05736,cause,gene-05958
gene-05736,cause,gene-06029
gene-05736,cause,gene-06590
gene-05736,cause,gene-06802
gene-05736,cause,gene-06840
gene-05736,cause,gene-07025
gene-05736,cause,gene-07098
gene-05736,cause,gene-07596
gene-05736,cause,gene-09397
gene-05736,cause,gene-09458
gene-05736,cause,gene-09487
gene-05736,cause,gene-10333
gene-05736,cause,gene-10466
gene-05736,cause,gene-11225
gene-05736,cause,gene-12101
gene-05736,cause,gene-12283
gene-05736,cause,gene-12379
gene-05736,cause,gene-13433
gene-05736,cause,gene-17778
gene-05736,cause,gene-19920
gene-05736,cause,gene-21391
gene-05736,cause,gene-21570
gene-05736,cause,gene-24185
gene-05736,cause,gene-25225
gene-05736,cause,gene-25858
gene-05736,cause,hpo-03856
gene-05736,cause,hpo-04723
gene-05736,cause,hpo-08119
gene-05736,cause,hpo-09980
gene-05736,cause,hpo-09983
gene-05736,cause,hpo-09985
gene-05736,cause,hpo-12683
gene-05736,cause,hpo-12684
gene-05736,cause,hpo-12800
gene-05736,cause,hpo-12857
gene-05736,cause,hpo-13648
gene-05736,cause,protein-03497
gene-05736,cause,protein-05566
gene-05736,cause,small_molecule-02455
gene-05736,cause,small_molecule-06845
gene-05736,cause,small_molecule-11583
gene-05736,cause,small_molecule-21261
gene-05736,cause,small_molecule-21481
gene-05736,change,disease-1432
gene-05736,change,disease-2005
gene-05736,change,disease-3921
gene-05736,change,gene-00451
gene-05736,change,gene-01565
gene-05736,change,gene-03627
gene-05736,change,gene-03630
gene-05736,change,gene-03770
gene-05736,change,gene-04817
gene-05736,change,gene-05477
gene-05736,change,gene-05732
gene-05736,change,gene-05739
gene-05736,change,gene-05958
gene-05736,change,gene-07573
gene-05736,change,hpo-00365
gene-05736,change,hpo-09983
gene-05736,change,hpo-09985
gene-05736,change,hpo-12684
gene-05736,change,hpo-12800
gene-05736,change,hpo-12812
gene-05736,change,hpo-13223
gene-05736,change,hpo-13648
gene-05736,change,hpo-13685
gene-05736,confer,disease-2005
gene-05736,confer,gene-03384
gene-05736,conside,disease-0969
gene-05736,conside,disease-2005
gene-05736,consist,gene-05958
gene-05736,consist,hpo-09980
gene-05736,contain,disease-2005
gene-05736,contain,gene-02000
gene-05736,contain,hpo-12695
gene-05736,contain,small_molecule-03693
gene-05736,contain,small_molecule-55982
gene-05736,control,gene-03384
gene-05736,demonstr,disease-2005
gene-05736,demonstr,gene-06498
gene-05736,demonstr,gene-11100
gene-05736,demonstr,hpo-13596
gene-05736,depend,disease-0271
gene-05736,depend,gene-06217
gene-05736,depend,gene-07817
gene-05736,depend,gene-16130
gene-05736,depend,hpo-12684
gene-05736,depend,hpo-13662
gene-05736,depend,small_molecule-06845
gene-05736,detect,disease-0271
gene-05736,detect,disease-3249
gene-05736,detect,gene-00374
gene-05736,detect,gene-01343
gene-05736,detect,gene-04438
gene-05736,detect,gene-05002
gene-05736,detect,gene-19754
gene-05736,detect,gene-25315
gene-05736,detect,hpo-00365
gene-05736,detect,hpo-04710
gene-05736,detect,hpo-05177
gene-05736,detect,hpo-06983
gene-05736,detect,hpo-08098
gene-05736,detect,hpo-09983
gene-05736,detect,hpo-13648
gene-05736,determin,disease-2005
gene-05736,determin,gene-03137
gene-05736,determin,gene-03471
gene-05736,determin,gene-06217
gene-05736,determin,hpo-09985
gene-05736,develop,disease-2005
gene-05736,develop,hpo-06461
gene-05736,develop,hpo-09980
gene-05736,develop,hpo-10062
gene-05736,develop,hpo-12684
gene-05736,develop,hpo-12800
gene-05736,develop,hpo-12802
gene-05736,develop,hpo-13223
gene-05736,develop,hpo-13596
gene-05736,develop,hpo-13662
gene-05736,differenti,disease-2005
gene-05736,differenti,gene-00162
gene-05736,differenti,hpo-13035
gene-05736,differenti,hpo-13648
gene-05736,differenti,small_molecule-53509
gene-05736,disrupt,gene-03384
gene-05736,encode,gene-15902
gene-05736,encode,small_molecule-02455
gene-05736,enhance,disease-2005
gene-05736,enhance,gene-00277
gene-05736,enhance,gene-00850
gene-05736,enhance,gene-01630
gene-05736,enhance,gene-02167
gene-05736,enhance,gene-03384
gene-05736,enhance,gene-03981
gene-05736,enhance,gene-04209
gene-05736,enhance,gene-06802
gene-05736,enhance,gene-06840
gene-05736,enhance,gene-11125
gene-05736,enhance,gene-17778
gene-05736,enhance,gene-21612
gene-05736,enhance,hpo-06461
gene-05736,enhance,hpo-12857
gene-05736,evalu,gene-04024
gene-05736,evalu,hpo-06503
gene-05736,evalu,hpo-09983
gene-05736,exist,disease-2005
gene-05736,exist,gene-03384
gene-05736,expression,disease-0272
gene-05736,expression,disease-0617
gene-05736,expression,disease-1250
gene-05736,expression,disease-1432
gene-05736,expression,disease-2005
gene-05736,expression,disease-5187
gene-05736,expression,gene-00476
gene-05736,expression,gene-00485
gene-05736,expression,gene-00486
gene-05736,expression,gene-00788
gene-05736,expression,gene-00850
gene-05736,expression,gene-00853
gene-05736,expression,gene-01507
gene-05736,expression,gene-01567
gene-05736,expression,gene-02228
gene-05736,expression,gene-02895
gene-05736,expression,gene-03019
gene-05736,expression,gene-03118
gene-05736,expression,gene-03384
gene-05736,expression,gene-03522
gene-05736,expression,gene-03627
gene-05736,expression,gene-03862
gene-05736,expression,gene-04024
gene-05736,expression,gene-04133
gene-05736,expression,gene-04209
gene-05736,expression,gene-04210
gene-05736,expression,gene-04428
gene-05736,expression,gene-05002
gene-05736,expression,gene-05296
gene-05736,expression,gene-05708
gene-05736,expression,gene-05755
gene-05736,expression,gene-06200
gene-05736,expression,gene-06217
gene-05736,expression,gene-06590
gene-05736,expression,gene-06840
gene-05736,expression,gene-07025
gene-05736,expression,gene-07185
gene-05736,expression,gene-07774
gene-05736,expression,gene-09439
gene-05736,expression,gene-09533
gene-05736,expression,gene-10333
gene-05736,expression,gene-11171
gene-05736,expression,gene-21570
gene-05736,expression,gene-24185
gene-05736,expression,gene-25858
gene-05736,expression,hpo-04730
gene-05736,expression,hpo-05256
gene-05736,expression,hpo-07292
gene-05736,expression,hpo-08119
gene-05736,expression,hpo-08588
gene-05736,expression,hpo-09980
gene-05736,expression,hpo-09983
gene-05736,expression,hpo-09985
gene-05736,expression,hpo-09986
gene-05736,expression,hpo-10062
gene-05736,expression,hpo-12683
gene-05736,expression,hpo-12684
gene-05736,expression,hpo-13040
gene-05736,expression,hpo-13596
gene-05736,expression,hpo-13648
gene-05736,expression,small_molecule-09029
gene-05736,expression,small_molecule-27962
gene-05736,expression,small_molecule-35233
gene-05736,expression,small_molecule-37155
gene-05736,feature,hpo-00355
gene-05736,feature,hpo-09980
gene-05736,found,disease-1472
gene-05736,found,disease-1503
gene-05736,found,disease-2005
gene-05736,found,disease-6963
gene-05736,found,gene-00853
gene-05736,found,gene-01565
gene-05736,found,gene-03118
gene-05736,found,gene-04536
gene-05736,found,gene-16094
gene-05736,found,gene-20404
gene-05736,found,gene-25315
gene-05736,found,hpo-09980
gene-05736,found,hpo-09985
gene-05736,found,hpo-12671
gene-05736,found,hpo-13146
gene-05736,found,hpo-13648
gene-05736,found,small_molecule-09703
gene-05736,found,small_molecule-11285
gene-05736,function,disease-2005
gene-05736,function,protein-02361
gene-05736,gene,disease-0271
gene-05736,gene,disease-2005
gene-05736,gene,disease-3311
gene-05736,gene,gene-00941
gene-05736,gene,gene-01384
gene-05736,gene,gene-02390
gene-05736,gene,gene-02539
gene-05736,gene,gene-03913
gene-05736,gene,hpo-00355
gene-05736,gene,hpo-04716
gene-05736,gene,hpo-06488
gene-05736,gene,hpo-06503
gene-05736,gene,hpo-09983
gene-05736,gene,hpo-09985
gene-05736,gene,hpo-12706
gene-05736,gene,small_molecule-35420
gene-05736,generate,hpo-12793
gene-05736,identifi,disease-0271
gene-05736,identifi,disease-2005
gene-05736,identifi,gene-01565
gene-05736,identifi,gene-01659
gene-05736,identifi,gene-03877
gene-05736,identifi,gene-04536
gene-05736,identifi,gene-05413
gene-05736,identifi,gene-05739
gene-05736,identifi,gene-05816
gene-05736,identifi,gene-06217
gene-05736,identifi,hpo-04559
gene-05736,identifi,hpo-13040
gene-05736,identifi,hpo-13648
gene-05736,improve,hpo-12675
gene-05736,increase,disease-0271
gene-05736,increase,disease-3311
gene-05736,increase,disease-4933
gene-05736,increase,gene-00120
gene-05736,increase,gene-00476
gene-05736,increase,gene-00701
gene-05736,increase,gene-00850
gene-05736,increase,gene-01565
gene-05736,increase,gene-02502
gene-05736,increase,gene-03297
gene-05736,increase,gene-03384
gene-05736,increase,gene-03468
gene-05736,increase,gene-03862
gene-05736,increase,gene-06030
gene-05736,increase,gene-06380
gene-05736,increase,gene-06446
gene-05736,increase,gene-06705
gene-05736,increase,gene-07025
gene-05736,increase,gene-08583
gene-05736,increase,gene-10333
gene-05736,increase,gene-12319
gene-05736,increase,gene-21552
gene-05736,increase,gene-24133
gene-05736,increase,hpo-03925
gene-05736,increase,hpo-06979
gene-05736,increase,hpo-09980
gene-05736,increase,hpo-12684
gene-05736,increase,hpo-12857
gene-05736,increase,hpo-13223
gene-05736,increase,hpo-13600
gene-05736,increase,mirna-2702
gene-05736,increase,small_molecule-04822
gene-05736,inhibit,disease-2005
gene-05736,inhibit,disease-2931
gene-05736,inhibit,gene-00274
gene-05736,inhibit,gene-00298
gene-05736,inhibit,gene-00850
gene-05736,inhibit,gene-01826
gene-05736,inhibit,gene-02816
gene-05736,inhibit,gene-02823
gene-05736,inhibit,gene-02997
gene-05736,inhibit,gene-03174
gene-05736,inhibit,gene-03384
gene-05736,inhibit,gene-03428
gene-05736,inhibit,gene-03468
gene-05736,inhibit,gene-03627
gene-05736,inhibit,gene-03820
gene-05736,inhibit,gene-04024
gene-05736,inhibit,gene-04296
gene-05736,inhibit,gene-04407
gene-05736,inhibit,gene-04536
gene-05736,inhibit,gene-05525
gene-05736,inhibit,gene-09590
gene-05736,inhibit,gene-19662
gene-05736,inhibit,gene-25858
gene-05736,inhibit,hpo-07292
gene-05736,inhibit,hpo-09980
gene-05736,inhibit,hpo-12684
gene-05736,inhibit,hpo-13648
gene-05736,inhibit,hpo-13666
gene-05736,inhibit,protein-12748
gene-05736,inhibit,small_molecule-37155
gene-05736,inhibit,small_molecule-40975
gene-05736,initi,disease-2005
gene-05736,interact,disease-2005
gene-05736,interact,drug-01326
gene-05736,interact,gene-00486
gene-05736,interact,gene-00853
gene-05736,interact,gene-02329
gene-05736,interact,gene-03630
gene-05736,interact,gene-03862
gene-05736,interact,gene-04428
gene-05736,interact,gene-05737
gene-05736,interact,gene-05739
gene-05736,interact,gene-05855
gene-05736,interact,gene-06369
gene-05736,interact,gene-07166
gene-05736,interact,gene-08518
gene-05736,interact,gene-17778
gene-05736,interact,hpo-12640
gene-05736,interact,protein-07021
gene-05736,interact,small_molecule-14263
gene-05736,maintain,hpo-13648
gene-05736,marker,disease-2005
gene-05736,marker,gene-00298
gene-05736,marker,gene-00850
gene-05736,marker,gene-01507
gene-05736,marker,gene-02000
gene-05736,marker,gene-03384
gene-05736,marker,gene-04227
gene-05736,marker,gene-06217
gene-05736,marker,gene-07721
gene-05736,marker,gene-11482
gene-05736,marker,gene-16374
gene-05736,marker,gene-26952
gene-05736,marker,gene-26970
gene-05736,marker,hpo-06463
gene-05736,marker,hpo-06503
