H,R,T
gene-08332,prevent,phenotype-10098
gene-08332,reduce,phenotype-03549
gene-08332,reduce,phenotype-10098
gene-08332,reduce,small_molecule-10051
gene-08344,change,small_molecule-03020
gene-08344,inhibit,gene-05854
gene-08344,inhibit,small_molecule-03020
gene-08344,interact,small_molecule-03020
gene-08347,cause,phenotype-12857
gene-08347,expression,phenotype-03925
gene-08347,inhibit,drug-13065
gene-08347,marker,small_molecule-08566
gene-08347,reduce,phenotype-03925
gene-08347,regulate,phenotype-03528
gene-08354,cause,small_molecule-07335
gene-08354,cause,small_molecule-10547
gene-08354,cause,small_molecule-34039
gene-08360,marker,phenotype-03925
gene-08360,regulate,gene-08552
gene-08371,interact,gene-04261
gene-08376,cause,phenotype-03925
gene-08376,change,phenotype-03925
gene-08389,inhibit,phenotype-13631
gene-08413,increase,phenotype-12952
gene-08413,regulate,phenotype-12857
gene-08429,provid,small_molecule-09290
gene-08429,treat,phenotype-03925
gene-08429,treat,phenotype-12856
gene-08432,cause,phenotype-03549
gene-08432,change,small_molecule-09030
gene-08432,protect,phenotype-03549
gene-08432,protect,small_molecule-09030
gene-08432,regulate,phenotype-03634
gene-08432,regulate,phenotype-10098
gene-08441,activate,gene-01890
gene-08441,activate,gene-03014
gene-08441,activate,gene-03015
gene-08441,activate,gene-04428
gene-08441,activate,gene-05661
gene-08441,activate,small_molecule-24398
gene-08441,bind,gene-04428
gene-08441,cause,phenotype-12407
gene-08441,determin,gene-06801
gene-08441,increase,gene-12195
gene-08441,inhibit,gene-06801
gene-08441,interact,phenotype-13631
gene-08441,marker,phenotype-03925
gene-08441,regulate,gene-06801
gene-08441,regulate,gene-11712
gene-08485,associate,small_molecule-02847
gene-08518,regulate,phenotype-13631
gene-08521,associate,gene-02997
gene-08521,cause,gene-02997
gene-08521,regulate,drug-12067
gene-08525,expression,small_molecule-08566
gene-08552,act,phenotype-03925
gene-08552,activate,gene-19652
gene-08552,affect,gene-01683
gene-08552,associate,gene-01683
gene-08552,associate,phenotype-03634
gene-08552,associate,phenotype-03925
gene-08552,associate,phenotype-12948
gene-08552,cause,gene-04240
gene-08552,cause,gene-05996
gene-08552,cause,phenotype-03925
gene-08552,cause,phenotype-04141
gene-08552,cause,protein-10999
gene-08552,control,phenotype-03925
gene-08552,develop,phenotype-03925
gene-08552,expression,gene-00699
gene-08552,expression,gene-01163
gene-08552,expression,gene-02241
gene-08552,expression,gene-03816
gene-08552,expression,gene-05191
gene-08552,expression,gene-05286
gene-08552,expression,gene-05287
gene-08552,expression,gene-09211
gene-08552,identifi,gene-05243
gene-08552,increase,gene-07270
gene-08552,increase,gene-19652
gene-08552,interact,gene-03770
gene-08552,maintain,phenotype-03528
gene-08552,marker,gene-08360
gene-08552,marker,phenotype-03925
gene-08552,observe,phenotype-03925
gene-08552,observe,small_molecule-53521
gene-08552,potenti,phenotype-03925
gene-08552,prevent,phenotype-03925
gene-08552,protect,phenotype-03925
gene-08552,reduce,phenotype-03925
gene-08552,reduce,phenotype-08335
gene-08552,regulate,phenotype-10098
gene-08552,regulate,small_molecule-02455
gene-08552,require,gene-01683
gene-08552,reverse,phenotype-03925
gene-08552,show,phenotype-03925
gene-08570,act,phenotype-03528
gene-08570,activate,phenotype-03634
gene-08570,affect,gene-02145
gene-08570,affect,phenotype-03925
gene-08570,associate,phenotype-13075
gene-08570,associate,phenotype-13303
gene-08570,bind,small_molecule-15376
gene-08570,cause,phenotype-00016
gene-08570,cause,phenotype-03925
gene-08570,cause,phenotype-09564
gene-08570,change,phenotype-13303
gene-08570,enhance,protein-01424
gene-08570,expression,phenotype-12949
gene-08570,increase,disease-0839
gene-08570,increase,phenotype-03925
gene-08570,patholog,phenotype-03925
gene-08570,patholog,phenotype-12949
gene-08570,regulate,phenotype-13303
gene-08570,stimul,gene-02750
gene-08570,stimul,gene-05949
gene-08570,stimul,phenotype-03528
gene-08570,treat,gene-05900
gene-08571,predict,phenotype-03925
gene-08577,found,phenotype-13303
gene-08579,associate,phenotype-03925
gene-08579,phosphorylation,gene-05410
gene-08579,prevent,phenotype-03925
gene-08579,regulate,phenotype-03925
gene-08579,regulate,phenotype-12834
gene-08589,exist,gene-03193
gene-08619,have,gene-00159
gene-08619,have,phenotype-12855
gene-08619,have,phenotype-12948
gene-08619,have,phenotype-13005
gene-08621,increase,gene-05721
gene-08628,cause,phenotype-03925
gene-08675,cause,phenotype-10098
gene-08676,cause,small_molecule-53521
gene-08676,depend,gene-06820
gene-08676,particip,phenotype-03925
gene-08676,particip,small_molecule-53521
gene-08676,reduce,phenotype-12857
gene-08696,regulate,gene-03295
gene-08715,increase,gene-05195
gene-08725,cause,phenotype-03726
gene-08725,cause,phenotype-10147
gene-08725,marker,small_molecule-10051
gene-08726,regulate,drug-12048
gene-08726,regulate,gene-01187
gene-08731,show,phenotype-03925
gene-08786,act,drug-00095
gene-08786,associate,gene-00884
gene-08786,associate,gene-04080
gene-08786,increase,gene-04392
gene-08786,marker,phenotype-03925
gene-08786,phosphorylation,gene-04392
gene-08804,use,gene-37766
gene-08806,associate,gene-04645
gene-08824,develop,phenotype-03925
gene-08843,cause,phenotype-03528
gene-08843,cause,phenotype-03925
gene-08856,cause,phenotype-03925
gene-08864,cause,phenotype-12834
gene-08864,disrupt,phenotype-12834
gene-08864,show,phenotype-12834
gene-08870,depend,gene-04423
gene-08870,marker,phenotype-03925
gene-08886,protect,phenotype-03925
gene-08886,protect,phenotype-04141
gene-08886,regulate,phenotype-03925
gene-08886,show,phenotype-03528
gene-08886,show,phenotype-04198
gene-08890,expression,gene-02508
gene-08901,affect,small_molecule-35272
gene-08901,affect,small_molecule-53521
gene-08926,cause,disease-1182
gene-08926,cause,gene-03118
gene-08939,bind,gene-00175
gene-08939,increase,phenotype-03925
gene-08960,associate,gene-01417
gene-08968,reduce,gene-06745
gene-08981,affect,phenotype-13303
gene-08981,associate,gene-24141
gene-08981,associate,gene-24179
gene-08981,associate,phenotype-03528
gene-08981,associate,phenotype-03634
gene-08981,cause,phenotype-02571
gene-08981,cause,phenotype-03549
gene-08981,cause,phenotype-03646
gene-08981,cause,phenotype-03726
gene-08981,cause,small_molecule-35204
gene-08981,contain,gene-26917
gene-08981,expression,phenotype-03925
gene-08981,expression,phenotype-13303
gene-08981,patholog,small_molecule-02847
gene-08981,regulate,gene-00729
gene-08981,regulate,phenotype-03925
gene-08981,regulate,small_molecule-02847
gene-09005,affect,phenotype-03461
gene-09013,interact,phenotype-12857
gene-09013,reduce,phenotype-12857
gene-09014,activate,phenotype-03528
gene-09014,affect,phenotype-09128
gene-09014,associate,gene-29682
gene-09014,cause,phenotype-03528
gene-09014,cause,phenotype-03925
gene-09014,cause,phenotype-13301
gene-09014,cause,phenotype-13373
gene-09014,change,small_molecule-08566
gene-09014,control,phenotype-13301
gene-09014,occur,phenotype-03925
gene-09014,regulate,phenotype-03925
gene-09014,regulate,phenotype-07332
gene-09014,regulate,phenotype-12857
gene-09014,regulate,phenotype-13303
gene-09014,regulate,phenotype-13631
gene-09014,show,phenotype-12857
gene-09019,activate,gene-03118
gene-09019,associate,gene-03118
gene-09023,expression,protein-20716
gene-09030,cause,phenotype-03549
gene-09030,increase,phenotype-03925
gene-09036,affect,phenotype-13006
gene-09036,improve,phenotype-13006
gene-09036,treat,phenotype-13006
gene-09100,cause,phenotype-03634
gene-09100,regulate,phenotype-03634
gene-09110,cause,gene-09731
gene-09175,inhibit,gene-02000
gene-09175,reverse,phenotype-03528
gene-09189,associate,phenotype-03925
gene-09189,contain,phenotype-03925
gene-09211,control,gene-05191
gene-09244,found,phenotype-13303
gene-09244,regulate,gene-01655
gene-09263,inhibit,phenotype-03528
gene-09265,contain,phenotype-00429
gene-09265,contain,phenotype-06804
gene-09265,contain,phenotype-13326
gene-09265,contain,phenotype-13507
gene-09271,cause,gene-09731
gene-09348,identifi,phenotype-03632
gene-09397,inhibit,phenotype-10098
gene-09401,expression,gene-00238
gene-09401,expression,gene-05958
gene-09401,expression,phenotype-10098
gene-09401,reduce,gene-04109
gene-09401,regulate,gene-05287
gene-09402,activate,phenotype-06791
gene-09402,associate,gene-00165
gene-09402,associate,gene-05736
gene-09402,cause,gene-04394
gene-09402,cause,phenotype-02571
gene-09402,cause,phenotype-03925
gene-09402,cause,phenotype-13006
gene-09402,cause,small_molecule-35204
gene-09402,expression,gene-00476
gene-09402,expression,gene-05736
gene-09402,improve,phenotype-12834
gene-09402,inhibit,gene-05736
gene-09402,interact,gene-04314
gene-09402,prevent,gene-02688
gene-09402,protect,phenotype-09071
gene-09402,reduce,small_molecule-53521
gene-09402,regulate,gene-24208
gene-09405,expression,gene-00410
gene-09405,increase,gene-00410
gene-09405,increase,small_molecule-24878
gene-09408,change,phenotype-12857
gene-09408,potenti,phenotype-13647
gene-09408,show,phenotype-03549
gene-09417,enhance,gene-02895
gene-09417,enhance,gene-05029
gene-09438,affect,gene-09458
gene-09438,cause,gene-10064
gene-09438,cause,phenotype-03461
gene-09447,mutate,disease-4372
gene-09449,activate,gene-03841
gene-09449,function,phenotype-00016
gene-09449,reduce,phenotype-12857
gene-09449,regulate,gene-01855
gene-09449,regulate,gene-03841
gene-09449,regulate,gene-04227
gene-09449,regulate,phenotype-03925
gene-09449,regulate,small_molecule-47205
gene-09458,affect,phenotype-03528
gene-09458,affect,phenotype-03925
gene-09458,marker,phenotype-03925
gene-09471,show,phenotype-09880
gene-09483,reduce,phenotype-03925
gene-09483,reduce,phenotype-13303
gene-09489,inhibit,gene-03765
gene-09509,phosphorylation,protein-03803
gene-09526,disrupt,gene-05917
gene-09526,expression,gene-05917
gene-09529,reduce,phenotype-00016
gene-09552,cause,phenotype-03925
gene-09552,treat,phenotype-03925
gene-09580,cause,gene-02577
gene-09580,cause,phenotype-03634
gene-09580,reduce,phenotype-00016
gene-09580,reduce,phenotype-03528
gene-09612,increase,phenotype-12857
gene-09612,observe,phenotype-08335
gene-09666,bind,phenotype-13612
gene-09666,increase,gene-00633
gene-09697,associate,phenotype-12855
gene-09724,develop,small_molecule-02847
gene-09724,inhibit,gene-03403
gene-09724,show,phenotype-03925
gene-09724,treat,small_molecule-02847
gene-09731,cause,gene-07085
gene-09731,develop,phenotype-04567
gene-09731,feature,gene-07085
gene-09731,feature,phenotype-03461
gene-09731,mutate,gene-07085
gene-09741,affect,gene-04428
gene-09741,affect,gene-33986
gene-09741,enhance,small_molecule-11323
gene-09741,expression,gene-09023
gene-09741,regulate,gene-01343
gene-09741,regulate,gene-09023
gene-09741,stimul,phenotype-03634
gene-09768,determin,gene-07980
gene-09802,activate,phenotype-03632
gene-09802,identifi,phenotype-12834
gene-09823,associate,phenotype-02571
gene-09823,expression,phenotype-02571
gene-09890,prevent,protein-02792
gene-09890,prevent,small_molecule-53880
gene-09925,associate,small_molecule-08749
gene-10013,associate,phenotype-00044
gene-10013,predict,gene-09265
gene-10025,associate,disease-8865
gene-10025,control,gene-09402
gene-10025,control,phenotype-12834
gene-10025,determin,gene-05287
gene-10025,treat,gene-05903
gene-10039,activate,gene-05399
gene-10039,increase,phenotype-04141
gene-10039,reduce,phenotype-03925
gene-10039,reduce,phenotype-12857
gene-10045,associate,phenotype-00016
gene-10045,associate,phenotype-03925
gene-10045,change,phenotype-03528
gene-10045,contain,gene-03014
gene-10045,require,phenotype-00016
gene-10064,cause,phenotype-03461
gene-10092,interact,gene-04175
gene-10099,regulate,phenotype-03630
gene-10104,cause,phenotype-12949
gene-10104,feature,disease-0280
gene-10104,feature,phenotype-03632
gene-10104,feature,phenotype-04116
gene-10160,associate,phenotype-05245
gene-10160,associate,phenotype-12949
gene-10160,function,phenotype-12949
gene-10160,observe,phenotype-12857
gene-10161,expression,phenotype-08885
gene-10289,develop,small_molecule-17713
gene-10301,associate,phenotype-09698
gene-10301,associate,small_molecule-02847
gene-10301,bind,disease-4482
gene-10301,bind,gene-05678
gene-10301,cause,phenotype-00016
gene-10301,cause,phenotype-03632
gene-10301,cause,phenotype-03925
gene-10301,cause,small_molecule-02847
gene-10301,increase,phenotype-03925
gene-10301,interact,gene-05836
gene-10301,marker,gene-03463
gene-10301,protect,small_molecule-02847
gene-10301,regulate,phenotype-08240
gene-10301,show,small_molecule-35419
gene-10343,affect,small_molecule-02847
gene-10343,associate,phenotype-03925
gene-10343,contain,phenotype-03925
gene-10373,affect,phenotype-12857
gene-10373,affect,small_molecule-35204
gene-10393,expression,phenotype-12863
gene-10393,reduce,phenotype-12861
gene-10414,change,phenotype-04141
gene-10414,marker,gene-24161
gene-10414,regulate,gene-24161
gene-10416,inhibit,phenotype-03528
gene-10416,reduce,phenotype-03634
gene-10416,regulate,small_molecule-08750
gene-10416,reverse,gene-05306
gene-10421,reduce,phenotype-08240
gene-10425,cause,small_molecule-53521
gene-10434,encode,gene-08329
gene-10440,activate,gene-05399
gene-10440,cause,protein-00839
gene-10440,expression,gene-00852
gene-10440,expression,phenotype-03634
gene-10440,prevent,phenotype-03925
gene-10440,show,protein-02033
gene-10441,cause,phenotype-03925
gene-10441,encode,phenotype-03632
gene-10459,cause,small_molecule-08566
gene-10470,increase,gene-05195
gene-10472,cause,phenotype-03549
gene-10472,detect,small_molecule-09029
gene-10472,inhibit,phenotype-03891
gene-10669,develop,disease-0796
gene-10682,activate,small_molecule-06845
gene-10682,activate,small_molecule-16163
gene-10682,feature,phenotype-13265
gene-10682,treat,drug-10004
gene-11007,prevent,phenotype-13303
gene-11059,reduce,gene-02750
gene-11084,regulate,phenotype-03751
gene-11093,cause,phenotype-03634
gene-11108,reduce,phenotype-03925
gene-11110,affect,gene-16849
gene-11110,associate,phenotype-03528
gene-11110,associate,phenotype-12952
gene-11110,inhibit,gene-02115
gene-11110,inhibit,gene-13643
gene-11110,inhibit,gene-13722
gene-11110,inhibit,gene-16849
gene-11110,reduce,phenotype-03925
gene-11110,regulate,gene-01215
gene-11110,regulate,gene-01717
gene-11110,regulate,gene-13722
gene-11110,regulate,gene-16849
gene-11110,reverse,phenotype-03646
gene-11110,treat,phenotype-03549
gene-11125,abolish,gene-00410
gene-11125,associate,phenotype-03549
gene-11125,associate,phenotype-10098
gene-11125,associate,small_molecule-09030
gene-11125,bind,gene-01859
gene-11125,cause,gene-01396
gene-11125,cause,phenotype-03987
gene-11125,expression,phenotype-10098
gene-11125,regulate,gene-03820
gene-11125,treat,phenotype-10127
gene-11156,control,small_molecule-53521
gene-11156,expression,phenotype-13631
gene-11156,expression,small_molecule-53521
gene-11162,affect,gene-05721
gene-11162,affect,phenotype-03925
gene-11162,associate,gene-01661
gene-11162,expression,gene-05721
gene-11162,expression,small_molecule-35204
gene-11162,marker,phenotype-03925
gene-11162,observe,phenotype-03925
gene-11162,observe,small_molecule-53521
gene-11168,cause,disease-0911
gene-11204,enhance,gene-08552
gene-11204,regulate,gene-08552
gene-11298,cause,phenotype-12849
gene-11299,cause,phenotype-03634
gene-11299,increase,disease-5399
gene-11299,reduce,phenotype-07326
gene-11299,regulate,disease-5399
gene-11314,affect,gene-04230
gene-11314,affect,protein-16162
gene-11314,increase,gene-13599
gene-11314,reduce,phenotype-03528
gene-11314,regulate,small_molecule-02847
gene-11314,reverse,small_molecule-17713
gene-11325,regulate,phenotype-03925
gene-11325,regulate,protein-01249
gene-11346,change,small_molecule-02847
gene-11347,cause,phenotype-06791
gene-11347,cause,phenotype-07332
gene-11347,develop,small_molecule-08566
gene-11347,expression,phenotype-10147
gene-11347,improve,gene-17061
gene-11347,improve,phenotype-08335
gene-11347,increase,gene-08025
gene-11347,prevent,phenotype-13006
gene-11347,produce,small_molecule-03255
gene-11347,production,phenotype-13303
gene-11347,reduce,phenotype-12857
gene-11347,reduce,phenotype-12949
gene-11347,regulate,phenotype-03925
gene-11361,prevent,phenotype-03925
gene-11361,prevent,phenotype-12857
gene-11367,cause,gene-03463
gene-11367,interact,gene-03463
gene-11367,show,gene-03463
gene-11386,increase,small_molecule-03260
gene-11386,increase,small_molecule-42530
gene-11428,analyz,gene-27947
gene-11428,associate,phenotype-03751
gene-11428,associate,phenotype-03925
gene-11428,associate,phenotype-12817
gene-11428,cause,phenotype-03858
gene-11428,cause,phenotype-03925
gene-11432,exist,phenotype-13474
gene-11458,activate,gene-02000
gene-11458,associate,gene-24176
gene-11467,inhibit,phenotype-03925
gene-11512,affect,phenotype-03630
gene-11512,affect,phenotype-03925
gene-11512,associate,phenotype-03925
gene-11519,activate,gene-04393
gene-11519,associate,gene-04314
gene-11519,inhibit,gene-04392
gene-11519,treat,gene-07270
gene-11524,act,gene-07596
gene-11524,inhibit,gene-03391
gene-11524,protect,phenotype-03925
gene-11541,associate,phenotype-03234
gene-11543,feature,phenotype-00269
gene-11543,feature,phenotype-00344
gene-11543,show,phenotype-12335
gene-11591,cause,phenotype-03925
gene-11591,inhibit,gene-03394
gene-11591,regulate,gene-07596
gene-11685,treat,small_molecule-11280
gene-11690,affect,phenotype-03634
gene-11697,cause,phenotype-12857
gene-11697,cause,phenotype-13528
gene-11712,patholog,phenotype-03632
gene-11712,serve,phenotype-12834
gene-11754,activate,phenotype-03925
gene-11754,activate,phenotype-08236
gene-11754,activate,phenotype-12834
gene-11754,marker,phenotype-12834
gene-11764,mutate,phenotype-03905
gene-11766,associate,phenotype-00016
gene-11767,reduce,gene-01298
gene-11770,consist,gene-04024
gene-11835,activate,gene-05399
gene-11835,activate,phenotype-00016
gene-11835,affect,drug-13490
gene-11835,associate,gene-05399
gene-11835,cause,phenotype-13319
gene-11835,enhance,gene-01858
gene-11835,expression,phenotype-03634
gene-11835,regulate,drug-13490
gene-11835,reverse,gene-05399
gene-11843,cause,gene-02917
gene-11843,change,phenotype-12857
gene-11843,increase,gene-02917
gene-11856,cause,disease-1743
gene-11856,cause,gene-05500
gene-11875,found,phenotype-03925
gene-11918,demonstr,phenotype-04198
gene-11938,improve,phenotype-03925
gene-11938,improve,phenotype-12641
gene-11939,activate,gene-04428
gene-11939,activate,gene-05736
gene-11940,cause,phenotype-03925
gene-11940,improve,small_molecule-09290
gene-11940,marker,phenotype-03925
gene-11940,prevent,phenotype-12640
gene-11942,increase,gene-13915
gene-11949,confer,gene-09112
gene-11950,expression,phenotype-12857
gene-11950,reduce,small_molecule-02847
gene-11957,activate,gene-01163
gene-11957,activate,gene-04428
gene-11957,associate,phenotype-03528
gene-11957,cause,phenotype-03634
gene-11957,expression,gene-04423
gene-11957,inhibit,gene-03014
gene-11957,regulate,gene-04428
gene-11988,expression,small_molecule-08566
gene-11988,maintain,small_molecule-02847
gene-12102,increase,gene-02498
gene-12102,reduce,gene-03195
gene-12103,consist,gene-04430
gene-12103,expression,gene-04430
gene-12103,interact,gene-00823
gene-12103,marker,phenotype-12949
gene-12103,show,gene-12155
gene-12106,expression,phenotype-12857
gene-12106,expression,phenotype-13631
gene-12106,production,gene-05029
gene-12119,patholog,phenotype-12817
gene-12130,associate,gene-01417
gene-12130,associate,phenotype-03925
gene-12130,associate,phenotype-13528
gene-12214,cause,phenotype-00016
gene-12226,associate,phenotype-03925
gene-12233,associate,phenotype-03632
gene-12233,expression,gene-05958
gene-12233,found,phenotype-10098
gene-12233,regulate,phenotype-10098
gene-12233,treat,gene-03980
gene-12242,cause,phenotype-03461
gene-12262,change,phenotype-03925
gene-12269,cause,phenotype-08847
gene-12276,affect,phenotype-03925
gene-12276,affect,small_molecule-42326
gene-12289,cause,phenotype-03528
gene-12289,cause,phenotype-04198
gene-12289,produce,gene-03196
gene-12311,associate,phenotype-03925
gene-12311,cause,phenotype-06761
gene-12311,change,drug-12015
gene-12311,expression,gene-01438
gene-12311,expression,gene-02889
gene-12313,increase,phenotype-03925
gene-12313,increase,phenotype-04141
gene-12313,particip,disease-0279
gene-12336,associate,phenotype-03910
gene-12336,cause,phenotype-03925
gene-12336,develop,phenotype-03634
gene-12336,patholog,phenotype-12817
gene-12407,feature,disease-4493
gene-12407,feature,phenotype-03461
gene-12407,feature,phenotype-06417
gene-12436,cause,gene-02787
gene-12490,affect,small_molecule-02847
gene-12490,function,small_molecule-02847
gene-12490,marker,small_molecule-02847
gene-12490,protect,phenotype-12824
gene-12490,reduce,small_molecule-02847
gene-12538,serve,gene-03337
gene-12538,serve,gene-17682
gene-12575,associate,gene-00390
gene-12575,associate,gene-01343
gene-12575,associate,phenotype-03925
gene-12575,expression,gene-01343
gene-12575,inhibit,gene-05532
gene-12575,treat,phenotype-03925
gene-12612,affect,small_molecule-17713
gene-12612,regulate,small_molecule-17713
gene-12641,gene,small_molecule-08347
gene-12641,increase,gene-02889
gene-12641,regulate,gene-02889
gene-12646,cause,phenotype-03856
gene-12662,associate,gene-07856
gene-12662,cause,phenotype-09089
gene-12662,develop,disease-0796
gene-12662,identifi,disease-0796
gene-12694,associate,phenotype-12857
gene-12694,expression,phenotype-03925
gene-12694,marker,phenotype-12857
gene-12695,control,gene-08981
gene-12744,associate,phenotype-12857
gene-12762,associate,gene-00647
gene-12762,increase,gene-00647
gene-12762,increase,phenotype-13303
gene-12762,observe,phenotype-06797
gene-12762,reduce,phenotype-06802
gene-12762,show,phenotype-06797
gene-12782,associate,phenotype-13303
gene-12782,develop,phenotype-09419
gene-12782,develop,phenotype-13562
gene-12782,increase,gene-00255
gene-12782,increase,phenotype-03925
gene-12782,observe,gene-14180
gene-12782,show,mirna-4112
gene-12783,associate,phenotype-03925
gene-12796,identifi,gene-04132
gene-12809,cause,protein-04481
gene-12809,enhance,protein-04481
gene-12849,gene,phenotype-03910
gene-12863,activate,gene-02698
gene-12863,activate,gene-09023
gene-12863,associate,small_molecule-02847
gene-12863,cause,phenotype-03528
gene-12863,depend,protein-10999
gene-12863,expression,phenotype-03925
gene-12863,increase,gene-08162
gene-12863,increase,gene-09802
gene-12863,reduce,gene-22311
gene-12891,show,phenotype-10200
gene-12909,associate,gene-05084
gene-12909,cause,phenotype-03461
gene-12909,cause,phenotype-13088
gene-12909,cause,phenotype-13371
gene-12909,regulate,gene-00533
gene-12941,marker,phenotype-03632
gene-13009,associate,phenotype-12857
gene-13009,cause,phenotype-12857
gene-13061,cause,phenotype-03025
gene-13065,cause,gene-00073
gene-13065,cause,phenotype-03630
gene-13065,interact,gene-00073
gene-13065,reduce,gene-00073
gene-13065,reduce,gene-00681
gene-13065,show,phenotype-03925
gene-13065,treat,phenotype-03925
gene-13091,increase,phenotype-03925
gene-13105,cause,gene-04230
gene-13105,function,phenotype-03925
gene-13119,show,phenotype-03925
gene-13121,reverse,phenotype-12834
gene-13124,reduce,phenotype-03925
gene-13124,regulate,gene-03446
gene-13129,bind,gene-06796
gene-13129,bind,gene-08676
gene-13129,bind,gene-28088
gene-13129,expression,gene-28088
gene-13129,identifi,gene-28088
gene-13129,reduce,phenotype-12470
gene-13129,reduce,phenotype-12857
gene-13129,regulate,gene-28088
gene-13129,regulate,phenotype-12470
gene-13157,cause,phenotype-03528
gene-13157,cause,phenotype-03632
gene-13158,reduce,phenotype-13631
gene-13227,affect,small_molecule-07993
gene-13227,regulate,gene-05996
gene-13260,cause,phenotype-00016
gene-13260,enhance,phenotype-03634
gene-13260,regulate,phenotype-12857
gene-13260,regulate,small_molecule-53521
gene-13260,show,phenotype-03925
gene-13299,reduce,phenotype-12857
gene-13299,regulate,gene-00175
gene-13309,cause,phenotype-03925
gene-13380,cause,phenotype-03632
gene-13380,cause,phenotype-03925
gene-13425,affect,phenotype-12857
gene-13425,maintain,phenotype-12857
gene-13449,activate,gene-01207
gene-13449,activate,gene-02115
gene-13449,associate,phenotype-03461
gene-13449,associate,phenotype-03630
gene-13449,associate,small_molecule-02847
gene-13449,expression,phenotype-03632
gene-13449,identifi,small_molecule-02847
gene-13449,mutate,phenotype-03461
gene-13449,mutate,small_molecule-02847
gene-13449,require,small_molecule-02847
gene-13468,expression,gene-05736
gene-13468,regulate,phenotype-10098
gene-13469,cause,gene-04314
gene-13469,cause,phenotype-03925
gene-13469,increase,phenotype-03549
gene-13469,marker,gene-10099
gene-13469,prevent,phenotype-03528
gene-13469,reduce,gene-04314
gene-13469,regulate,phenotype-03630
gene-13469,reverse,phenotype-13074
gene-13469,signal,gene-04314
gene-13483,reduce,gene-03553
gene-13488,expression,gene-11712
gene-13488,interact,drug-13065
gene-13488,interact,gene-01882
gene-13499,identifi,phenotype-03925
gene-13513,associate,disease-0411
gene-13513,increase,gene-04960
gene-13513,regulate,gene-04960
gene-13513,regulate,phenotype-03925
gene-13513,treat,phenotype-03925
gene-13537,cause,phenotype-08240
gene-13582,associate,small_molecule-02847
gene-13599,associate,phenotype-03925
gene-13599,change,phenotype-00016
gene-13599,increase,phenotype-03925
gene-13599,regulate,phenotype-03925
gene-13638,regulate,phenotype-13006
gene-13643,associate,phenotype-03925
gene-13643,cause,phenotype-03461
gene-13653,bind,phenotype-12834
gene-13654,regulate,small_molecule-02847
gene-13670,increase,phenotype-03925
gene-13722,cause,phenotype-03461
gene-13722,reverse,phenotype-03646
gene-13752,expression,phenotype-03925
gene-13806,increase,small_molecule-09875
gene-13844,identifi,small_molecule-02847
gene-13849,reduce,gene-05048
gene-13877,expression,gene-04532
gene-13884,expression,phenotype-03515
gene-13884,expression,small_molecule-02847
gene-13884,observe,phenotype-03515
gene-13884,regulate,phenotype-03515
gene-13900,regulate,phenotype-12832
gene-13915,increase,phenotype-03925
gene-13921,encode,small_molecule-02847
gene-13921,found,disease-0285
gene-13934,activate,gene-01878
gene-13934,affect,phenotype-03925
gene-13934,cause,gene-05469
gene-13934,cause,phenotype-10098
gene-13934,cause,phenotype-12942
gene-13934,cause,phenotype-13006
gene-13934,cause,phenotype-13319
gene-13934,change,gene-01331
gene-13934,change,phenotype-12857
gene-13934,change,small_molecule-00412
gene-13934,determin,phenotype-12949
gene-13934,develop,phenotype-13373
gene-13934,disrupt,gene-04727
gene-13934,disrupt,protein-06140
gene-13934,expression,phenotype-12824
gene-13934,expression,phenotype-12942
gene-13934,have,gene-04727
gene-13934,improve,phenotype-13528
gene-13934,increase,gene-01215
gene-13934,increase,gene-05469
gene-13934,increase,protein-06140
gene-13934,inhibit,phenotype-06797
gene-13934,inhibit,protein-01849
gene-13934,reduce,gene-03814
gene-13934,regulate,gene-03814
gene-13934,regulate,gene-04727
gene-13934,regulate,gene-06901
gene-13934,regulate,phenotype-03925
gene-13934,regulate,phenotype-06796
gene-13934,reverse,small_molecule-00413
gene-13937,regulate,gene-06919
gene-13951,activate,gene-13722
gene-13951,associate,phenotype-13126
gene-13951,regulate,gene-11282
gene-13951,regulate,gene-13722
gene-13959,activate,gene-17469
gene-13961,activate,gene-09449
gene-14037,associate,phenotype-00434
gene-14037,associate,phenotype-10187
gene-14037,associate,phenotype-13620
gene-14080,feature,phenotype-03858
gene-14080,feature,phenotype-03925
gene-14080,identifi,phenotype-03632
gene-14107,increase,gene-05195
gene-14178,cause,disease-2160
gene-14180,associate,phenotype-10147
gene-14196,encode,gene-02180
gene-14196,encode,gene-05233
gene-14274,associate,small_molecule-02847
gene-14311,cause,gene-05958
gene-14311,cause,gene-11125
gene-14311,reduce,gene-05958
gene-14316,cause,phenotype-13631
gene-14332,expression,phenotype-03634
gene-14397,focus,gene-00032
gene-14400,cause,small_molecule-02847
gene-14538,cause,gene-05708
gene-14552,contain,protein-01435
gene-14552,regulate,phenotype-05246
gene-14561,associate,phenotype-08237
gene-14561,cause,phenotype-12942
gene-14561,show,phenotype-03630
gene-14561,show,phenotype-10193
gene-14570,increase,phenotype-03925
gene-14597,cause,phenotype-03925
gene-14597,expression,gene-07417
gene-14597,inhibit,gene-07417
gene-14649,increase,phenotype-12857
gene-14657,identifi,phenotype-03634
gene-14657,regulate,gene-08552
gene-14722,control,gene-00302
gene-14727,cause,gene-07270
gene-14727,inhibit,gene-04392
gene-14795,cause,gene-12782
gene-14795,regulate,small_molecule-02455
