H,R,T
gene-09013,associate,phenotype-04730
gene-09013,associate,small_molecule-09875
gene-09013,bind,gene-03438
gene-09013,bind,gene-34043
gene-09013,expression,disease-6645
gene-09013,expression,phenotype-04730
gene-09013,production,disease-6645
gene-09013,reduce,small_molecule-09875
gene-09013,risk,disease-6645
gene-09014,expression,gene-01412
gene-09014,interact,disease-0271
gene-09014,interact,disease-6645
gene-09014,marker,gene-24121
gene-09014,observe,phenotype-12705
gene-09018,consist,gene-24050
gene-09018,expression,gene-24050
gene-09023,cause,phenotype-10098
gene-09023,increase,phenotype-10098
gene-09030,cause,disease-6645
gene-09030,cause,drug-01326
gene-09030,cause,gene-03472
gene-09030,cause,gene-04428
gene-09030,function,small_molecule-09875
gene-09030,reduce,small_molecule-09875
gene-09036,abolish,gene-00791
gene-09037,associate,gene-07296
gene-09093,bind,gene-01594
gene-09093,bind,gene-06956
gene-09093,bind,gene-25858
gene-09093,expression,gene-08123
gene-09093,interact,gene-07074
gene-09095,associate,phenotype-04730
gene-09095,bind,gene-05965
gene-09095,cause,disease-6645
gene-09095,cause,gene-06933
gene-09095,detect,disease-6645
gene-09095,enhance,disease-6645
gene-09095,expression,disease-6645
gene-09095,expression,gene-25315
gene-09095,expression,phenotype-10098
gene-09095,expression,small_molecule-34987
gene-09095,increase,disease-6645
gene-09095,interact,gene-03014
gene-09095,interact,gene-03467
gene-09095,marker,disease-0272
gene-09095,marker,gene-25315
gene-09095,patholog,disease-6645
gene-09095,reduce,disease-6645
gene-09095,regulate,disease-6645
gene-09095,regulate,gene-04428
gene-09095,regulate,phenotype-10098
gene-09095,reverse,disease-6645
gene-09097,enhance,gene-04827
gene-09097,enhance,gene-07255
gene-09097,expression,disease-6645
gene-09097,expression,gene-02212
gene-09097,inhibit,gene-02212
gene-09097,reduce,gene-04827
gene-09097,reduce,small_molecule-09875
gene-09097,show,small_molecule-09875
gene-09097,signal,disease-6645
gene-09100,affect,disease-6645
gene-09100,marker,gene-24164
gene-09101,change,disease-0271
gene-09101,change,gene-13440
gene-09101,change,small_molecule-35496
gene-09101,conside,gene-13440
gene-09101,inhibit,gene-13440
gene-09132,associate,drug-03623
gene-09132,expression,drug-03623
gene-09132,expression,gene-27653
gene-09132,serve,drug-03623
gene-09141,inhibit,phenotype-04730
gene-09141,regulate,gene-04428
gene-09141,regulate,gene-16724
gene-09141,regulate,gene-33204
gene-09141,regulate,phenotype-04730
gene-09144,encode,gene-00324
gene-09158,activate,gene-01565
gene-09158,feature,disease-6645
gene-09158,marker,disease-6645
gene-09158,observe,disease-6645
gene-09158,observe,phenotype-13338
gene-09158,show,gene-05399
gene-09176,affect,disease-6645
gene-09177,associate,disease-6645
gene-09177,expression,disease-6645
gene-09177,marker,gene-25147
gene-09177,predict,disease-6645
gene-09191,associate,disease-6048
gene-09191,associate,gene-21701
gene-09195,affect,disease-4254
gene-09195,affect,disease-6645
gene-09195,affect,phenotype-13685
gene-09195,associate,disease-6645
gene-09195,associate,gene-00865
gene-09195,associate,phenotype-09061
gene-09195,gene,phenotype-12913
gene-09232,conside,disease-6645
gene-09232,expression,disease-6645
gene-09232,inhibit,disease-6645
gene-09232,marker,gene-24131
gene-09232,marker,gene-24132
gene-09232,reduce,disease-6645
gene-09234,activate,gene-00175
gene-09234,bind,gene-04075
gene-09234,cause,gene-00175
gene-09234,cause,gene-04075
gene-09234,expression,disease-2005
gene-09234,expression,disease-2931
gene-09234,expression,disease-4959
gene-09234,expression,phenotype-04730
gene-09234,expression,phenotype-06463
gene-09234,expression,phenotype-13546
gene-09244,abolish,gene-00791
gene-09244,associate,gene-08162
gene-09244,expression,disease-6645
gene-09258,expression,gene-05718
gene-09266,bind,gene-06968
gene-09295,act,small_molecule-09875
gene-09304,associate,small_molecule-35496
gene-09304,risk,disease-6645
gene-09304,risk,small_molecule-35496
gene-09316,expression,gene-05736
gene-09320,associate,gene-02917
gene-09320,associate,phenotype-04730
gene-09320,change,disease-6645
gene-09320,expression,disease-6645
gene-09320,regulate,phenotype-13631
gene-09334,associate,disease-6645
gene-09334,associate,gene-02706
gene-09334,associate,small_molecule-35496
gene-09334,cause,disease-6645
gene-09334,expression,disease-6645
gene-09334,expression,gene-02706
gene-09334,inhibit,disease-6645
gene-09334,maintain,disease-6645
gene-09334,observe,small_molecule-35496
gene-09334,predict,disease-6645
gene-09335,act,disease-6645
gene-09335,expression,disease-6645
gene-09336,affect,disease-6645
gene-09336,expression,gene-04174
gene-09336,inhibit,gene-00175
gene-09336,marker,disease-6645
gene-09336,predict,disease-6645
gene-09362,expression,phenotype-13550
gene-09394,activate,disease-6645
gene-09394,activate,gene-02587
gene-09394,expression,disease-6645
gene-09394,regulate,disease-6645
gene-09397,cause,gene-24048
gene-09397,inhibit,disease-6645
gene-09397,inhibit,gene-24048
gene-09397,marker,gene-24048
gene-09397,show,disease-6645
gene-09397,treat,disease-6645
gene-09399,increase,small_molecule-04767
gene-09399,inhibit,disease-6645
gene-09399,inhibit,small_molecule-09875
gene-09401,associate,phenotype-04730
gene-09401,detect,phenotype-04730
gene-09401,enhance,gene-03188
gene-09401,expression,phenotype-04726
gene-09401,increase,phenotype-04726
gene-09402,cause,disease-6645
gene-09402,inhibit,gene-00485
gene-09402,prevent,disease-6645
gene-09402,regulate,disease-6645
gene-09402,regulate,phenotype-04711
gene-09432,act,phenotype-04535
gene-09432,increase,gene-07960
gene-09432,increase,phenotype-08119
gene-09443,associate,disease-6645
gene-09443,cause,disease-6645
gene-09443,expression,disease-6645
gene-09443,increase,disease-6645
gene-09443,increase,phenotype-04726
gene-09449,act,small_molecule-35496
gene-09449,activate,gene-05736
gene-09449,associate,disease-6645
gene-09449,bind,phenotype-04730
gene-09449,cause,disease-6645
gene-09449,cause,gene-00849
gene-09449,cause,gene-03627
gene-09449,expression,gene-00849
gene-09449,gene,disease-6645
gene-09449,generate,disease-6645
gene-09449,inhibit,disease-6645
gene-09449,inhibit,phenotype-04730
gene-09449,marker,gene-00486
gene-09449,marker,gene-03627
gene-09449,marker,gene-04183
gene-09449,prevent,gene-18443
gene-09449,reduce,disease-6645
gene-09449,reduce,gene-00183
gene-09449,regulate,disease-6645
gene-09449,regulate,gene-25315
gene-09449,regulate,phenotype-04730
gene-09450,show,small_molecule-09875
gene-09453,cause,disease-0272
gene-09453,expression,gene-01765
gene-09453,expression,gene-04020
gene-09453,expression,gene-04197
gene-09453,expression,gene-05165
gene-09453,marker,gene-25315
gene-09453,regulate,gene-09449
gene-09457,act,disease-6645
gene-09457,act,gene-00853
gene-09457,activate,gene-00175
gene-09457,affect,gene-43822
gene-09457,expression,disease-6645
gene-09457,expression,phenotype-04726
gene-09457,expression,small_molecule-01917
gene-09457,expression,small_molecule-09875
gene-09457,inhibit,gene-43822
gene-09457,maintain,disease-6645
gene-09457,regulate,disease-6645
gene-09457,regulate,gene-00853
gene-09457,regulate,gene-24138
gene-09457,regulate,gene-43822
gene-09464,cause,disease-6645
gene-09464,cause,gene-02997
gene-09464,cause,gene-03296
gene-09464,cause,small_molecule-09875
gene-09464,expression,disease-2005
gene-09464,expression,disease-6645
gene-09464,expression,gene-00733
gene-09464,expression,gene-00851
gene-09464,inhibit,gene-02997
gene-09464,inhibit,small_molecule-09875
gene-09472,inhibit,disease-6645
gene-09472,marker,disease-6645
gene-09476,identifi,phenotype-04557
gene-09489,associate,disease-6645
gene-09489,cause,disease-6645
gene-09489,increase,disease-6645
gene-09498,associate,small_molecule-11270
gene-09502,risk,small_molecule-35496
gene-09502,risk,small_molecule-56396
gene-09524,expression,disease-6645
gene-09524,expression,phenotype-04723
gene-09524,expression,phenotype-09985
gene-09524,expression,phenotype-12684
gene-09524,expression,small_molecule-02455
gene-09524,regulate,gene-02898
gene-09524,regulate,gene-03133
gene-09526,detect,small_molecule-35496
gene-09526,function,small_molecule-35496
gene-09530,associate,gene-00163
gene-09530,feature,phenotype-13648
gene-09538,contain,gene-00473
gene-09538,contain,gene-00476
gene-09538,contain,gene-00486
gene-09538,contain,gene-03368
gene-09538,contain,protein-05566
gene-09538,contain,protein-06316
gene-09538,contain,small_molecule-04822
gene-09538,contain,small_molecule-27962
gene-09538,encode,phenotype-04730
gene-09538,expression,phenotype-04730
gene-09548,associate,disease-0272
gene-09548,associate,disease-6645
gene-09548,associate,phenotype-09639
gene-09548,cause,disease-6645
gene-09548,cause,phenotype-09986
gene-09548,cause,phenotype-12684
gene-09548,detect,disease-6645
gene-09548,expression,disease-6645
gene-09548,inhibit,disease-6645
gene-09548,inhibit,protein-05610
gene-09548,transloc,disease-6645
gene-09548,transloc,protein-05610
gene-09552,reduce,small_molecule-35496
gene-09552,transloc,disease-6645
gene-09553,affect,gene-00853
gene-09553,associate,gene-00853
gene-09553,expression,gene-00853
gene-09553,regulate,disease-6645
gene-09579,cause,phenotype-05200
gene-09579,expression,gene-04725
gene-09579,expression,phenotype-05200
gene-09579,expression,phenotype-12959
gene-09579,inhibit,phenotype-05200
gene-09579,inhibit,small_molecule-53507
gene-09579,patholog,phenotype-05200
gene-09579,reduce,disease-6645
gene-09579,regulate,phenotype-05200
gene-09580,regulate,disease-0272
gene-09580,regulate,disease-0617
gene-09580,regulate,disease-1402
gene-09580,regulate,disease-2005
gene-09580,regulate,disease-4959
gene-09580,regulate,phenotype-04730
gene-09580,regulate,phenotype-06488
gene-09580,regulate,phenotype-13546
gene-09580,regulate,phenotype-13550
gene-09580,regulate,phenotype-13662
gene-09581,associate,disease-6645
gene-09581,associate,gene-05683
gene-09581,detect,disease-6645
gene-09581,expression,gene-13424
gene-09581,increase,gene-13424
gene-09588,marker,phenotype-04730
gene-09588,serve,phenotype-04730
gene-09590,associate,phenotype-04730
gene-09590,cause,gene-00791
gene-09598,act,disease-6645
gene-09598,affect,disease-6645
gene-09598,associate,disease-6645
gene-09598,associate,gene-04574
gene-09598,depend,gene-04574
gene-09598,develop,small_molecule-35496
gene-09598,differenti,small_molecule-35496
gene-09598,identifi,gene-05399
gene-09598,interact,gene-04574
gene-09598,mutate,disease-0271
gene-09598,mutate,small_molecule-35496
gene-09598,phosphorylation,phenotype-04730
gene-09598,reduce,disease-6645
gene-09598,reduce,phenotype-04523
gene-09598,regulate,disease-6645
gene-09598,regulate,gene-05399
gene-09611,associate,small_molecule-35496
gene-09640,cause,gene-03014
gene-09640,cause,gene-04725
gene-09640,inhibit,gene-02917
gene-09644,associate,gene-02119
gene-09693,regulate,gene-15477
gene-09697,predict,drug-02952
gene-09697,predict,small_molecule-07749
gene-09700,expression,gene-10367
gene-09700,particip,gene-10367
gene-09700,predict,gene-10367
gene-09701,associate,drug-00160
gene-09701,associate,gene-01565
gene-09701,associate,gene-02917
gene-09701,associate,gene-05002
gene-09701,associate,gene-05626
gene-09701,associate,gene-06213
gene-09701,associate,phenotype-04711
gene-09701,associate,phenotype-09765
gene-09701,associate,small_molecule-11583
gene-09701,detect,gene-05238
gene-09701,expression,gene-17130
gene-09701,expression,gene-19298
gene-09701,expression,gene-24133
gene-09701,have,phenotype-13648
gene-09701,interact,gene-00299
gene-09701,interact,gene-01757
gene-09701,interact,gene-03468
gene-09701,risk,phenotype-12713
gene-09701,risk,small_molecule-08347
gene-09701,show,small_molecule-13681
gene-09703,expression,phenotype-04730
gene-09703,expression,small_molecule-11583
gene-09703,marker,disease-6645
gene-09703,marker,gene-01855
gene-09705,affect,phenotype-04730
gene-09705,analyz,phenotype-04730
gene-09705,cause,phenotype-04730
gene-09705,inhibit,phenotype-04726
gene-09705,inhibit,phenotype-09639
gene-09705,treat,phenotype-04730
gene-09712,conside,disease-6645
gene-09712,function,disease-6645
gene-09712,treat,disease-6645
gene-09720,enhance,disease-6645
gene-09724,affect,gene-14408
gene-09724,marker,phenotype-04730
gene-09724,predict,phenotype-04730
gene-09724,treat,gene-08344
gene-09724,treat,phenotype-04730
gene-09732,cause,gene-02669
gene-09732,marker,gene-19329
gene-09736,increase,small_molecule-44523
gene-09749,regulate,gene-03061
gene-09753,activate,small_molecule-34987
gene-09753,expression,disease-6645
gene-09753,expression,phenotype-04726
gene-09753,found,phenotype-04726
gene-09753,patholog,phenotype-04730
gene-09758,activate,gene-05399
gene-09758,cause,small_molecule-16674
gene-09758,expression,disease-6645
gene-09758,expression,gene-05736
gene-09758,expression,gene-18277
gene-09758,expression,phenotype-00355
gene-09758,expression,phenotype-00370
gene-09785,associate,phenotype-05253
gene-09785,associate,small_molecule-35496
gene-09785,cause,disease-6645
gene-09785,change,phenotype-04730
gene-09785,change,phenotype-13319
gene-09789,reduce,gene-03015
gene-09789,regulate,disease-0270
gene-09789,regulate,gene-03015
gene-09793,affect,disease-6645
gene-09793,cause,disease-6645
gene-09793,enhance,disease-6645
gene-09793,expression,disease-6645
gene-09793,regulate,disease-6645
gene-09796,marker,disease-6645
gene-09798,associate,gene-09913
gene-09802,activate,disease-6645
gene-09802,associate,small_molecule-09875
gene-09802,increase,small_molecule-09875
gene-09802,inhibit,small_molecule-09875
gene-09804,inhibit,gene-11062
gene-09804,inhibit,phenotype-04711
gene-09814,affect,disease-6645
gene-09814,associate,disease-6645
gene-09814,evalu,disease-6645
gene-09814,expression,disease-6645
gene-09814,regulate,disease-6645
gene-09857,activate,gene-01565
gene-09857,associate,gene-01565
gene-09857,associate,gene-24129
gene-09857,enhance,small_molecule-09875
gene-09857,expression,phenotype-04730
gene-09857,expression,small_molecule-09875
gene-09857,expression,small_molecule-35496
gene-09857,predict,small_molecule-09875
gene-09857,regulate,gene-01565
gene-09872,identifi,gene-13440
gene-09890,cause,phenotype-04730
gene-09890,depend,gene-00176
gene-09890,regulate,gene-00176
gene-09894,expression,small_molecule-35496
gene-09905,associate,phenotype-04730
gene-09905,demonstr,phenotype-04726
gene-09905,gene,phenotype-04730
gene-09905,predict,phenotype-04730
gene-09913,associate,gene-09962
gene-09934,affect,small_molecule-09875
gene-09934,associate,small_molecule-09875
gene-09934,inhibit,disease-2005
gene-09934,inhibit,phenotype-09983
gene-09935,associate,phenotype-13146
gene-09955,cause,disease-6645
gene-09955,cause,gene-02997
gene-09955,increase,disease-6645
gene-09955,interact,gene-05306
gene-09955,reduce,gene-04791
gene-09962,associate,gene-04575
gene-09962,associate,gene-04579
gene-09962,associate,gene-07960
gene-09962,expression,disease-0271
gene-09962,expression,gene-04578
gene-09962,expression,small_molecule-35496
gene-09965,cause,small_molecule-09875
gene-09965,expression,gene-00245
gene-09965,increase,small_molecule-09875
gene-09965,particip,small_molecule-09875
gene-09965,regulate,gene-00779
gene-09965,regulate,gene-01115
gene-09969,act,gene-00570
gene-09969,act,gene-04536
gene-09969,bind,gene-24157
gene-09969,increase,gene-00570
gene-09969,inhibit,small_molecule-35496
gene-09969,regulate,gene-00570
gene-09969,regulate,gene-04536
gene-09969,regulate,small_molecule-35496
gene-09969,show,gene-24157
gene-09974,associate,gene-05128
gene-09974,expression,gene-05399
gene-10002,identifi,phenotype-13546
gene-10008,activate,gene-00920
gene-10008,affect,disease-6645
gene-10008,cause,disease-6645
gene-10008,expression,gene-00920
gene-10014,expression,phenotype-04730
gene-10018,stimul,disease-0272
gene-10028,associate,disease-6645
gene-10028,cause,gene-09191
gene-10028,identifi,disease-6645
gene-10028,inhibit,disease-6645
gene-10028,marker,disease-6645
gene-10028,regulate,gene-01660
gene-10039,associate,gene-01123
gene-10039,inhibit,small_molecule-09875
gene-10043,associate,gene-07960
gene-10043,associate,gene-09913
gene-10043,associate,gene-11171
gene-10098,cause,disease-6645
gene-10160,expression,small_molecule-35496
gene-10160,serve,small_molecule-35496
gene-10161,expression,phenotype-04730
gene-10274,expression,small_molecule-35496
gene-10274,use,small_molecule-35496
gene-10285,associate,disease-6645
gene-10285,encode,gene-10273
gene-10285,expression,disease-6645
gene-10285,predict,phenotype-04730
gene-10299,associate,small_molecule-09875
gene-10299,expression,disease-0270
gene-10299,expression,small_molecule-09875
gene-10299,have,disease-0271
gene-10299,have,phenotype-04730
gene-10299,have,phenotype-06984
gene-10299,marker,disease-0270
gene-10299,marker,phenotype-07332
gene-10299,regulate,disease-0271
gene-10299,regulate,phenotype-06461
gene-10299,regulate,phenotype-06472
gene-10299,regulate,phenotype-09983
gene-10299,regulate,phenotype-12684
gene-10314,associate,disease-0272
gene-10314,associate,phenotype-12684
gene-10314,expression,disease-0698
gene-10314,expression,phenotype-00366
gene-10314,found,disease-0698
gene-10314,inhibit,small_molecule-09875
gene-10314,marker,phenotype-00367
gene-10326,associate,gene-04551
gene-10326,associate,phenotype-04730
gene-10326,associate,phenotype-12684
gene-10326,associate,small_molecule-21348
gene-10326,detect,phenotype-12684
gene-10326,identifi,phenotype-04730
gene-10326,inhibit,disease-6645
gene-10326,inhibit,phenotype-06984
gene-10326,inhibit,phenotype-12916
gene-10333,activate,gene-05736
gene-10333,depend,gene-05736
gene-10333,detect,phenotype-04730
gene-10333,expression,disease-4959
gene-10337,associate,disease-0271
gene-10337,associate,disease-6645
gene-10337,associate,phenotype-04730
gene-10337,cause,disease-6645
gene-10337,detect,phenotype-04557
gene-10337,detect,phenotype-04726
gene-10337,evalu,disease-6645
gene-10337,regulate,gene-00175
gene-10337,regulate,gene-00176
gene-10337,regulate,gene-00729
gene-10337,regulate,gene-07948
gene-10337,regulate,gene-20147
gene-10355,associate,phenotype-04287
gene-10364,associate,small_molecule-35496
gene-10364,expression,gene-02197
gene-10364,expression,phenotype-04730
gene-10364,observe,gene-02197
gene-10373,associate,phenotype-04648
gene-10373,observe,phenotype-04648
gene-10382,activate,disease-6645
gene-10382,cause,disease-6645
gene-10382,expression,gene-05296
gene-10382,expression,gene-14981
gene-10382,signal,gene-12844
gene-10414,affect,disease-6645
gene-10414,associate,gene-24138
gene-10414,associate,phenotype-04730
gene-10414,associate,phenotype-09639
gene-10414,enhance,disease-6645
gene-10414,enhance,gene-06802
gene-10414,enhance,phenotype-04730
gene-10414,expression,disease-6645
gene-10414,expression,gene-06802
gene-10414,expression,gene-06880
gene-10414,expression,gene-24138
gene-10414,inhibit,gene-00175
gene-10414,inhibit,gene-04174
gene-10414,inhibit,gene-24138
gene-10414,inhibit,phenotype-04730
gene-10414,marker,gene-24195
gene-10414,marker,small_molecule-35496
gene-10414,observe,disease-6645
gene-10414,reduce,gene-06802
gene-10414,reduce,phenotype-04730
gene-10414,regulate,gene-06802
gene-10414,regulate,gene-24138
gene-10414,regulate,phenotype-04730
gene-10416,act,phenotype-13648
gene-10416,associate,phenotype-13648
gene-10416,cause,phenotype-13648
gene-10416,demonstr,protein-05566
gene-10416,inhibit,phenotype-13648
gene-10416,mutate,drug-03623
gene-10416,serve,phenotype-13648
gene-10421,associate,phenotype-04523
gene-10425,cause,phenotype-00343
gene-10425,conside,disease-6645
gene-10425,expression,disease-6645
gene-10425,expression,phenotype-04730
gene-10425,increase,disease-6645
gene-10425,transloc,gene-04555
gene-10431,activate,gene-03177
gene-10431,inhibit,gene-24139
gene-10434,reduce,gene-07799
gene-10441,act,small_molecule-35496
gene-10441,associate,small_molecule-35496
gene-10441,cause,gene-24185
gene-10441,cause,phenotype-04730
gene-10441,expression,gene-05088
gene-10441,expression,small_molecule-09875
gene-10441,predict,small_molecule-09875
gene-10443,interact,disease-6645
gene-10465,activate,gene-05958
gene-10465,associate,disease-6645
gene-10465,cause,disease-6645
gene-10465,inhibit,disease-6645
gene-10465,stimul,disease-6645
gene-10469,detect,disease-6645
gene-10469,detect,small_molecule-35496
gene-10469,expression,disease-2931
gene-10469,found,small_molecule-35496
gene-10473,expression,disease-6645
gene-10473,reduce,gene-04970
gene-10475,have,disease-0271
gene-10491,abolish,gene-01187
gene-10580,identifi,disease-0698
gene-10580,transloc,gene-08553
gene-10979,cause,gene-05708
gene-11005,expression,phenotype-04730
gene-11005,expression,phenotype-05195
gene-11043,identifi,phenotype-04730
gene-11059,cause,gene-03770
gene-11059,cause,protein-08113
gene-11059,expression,gene-05965
gene-11059,expression,phenotype-04523
gene-11059,interact,disease-6645
gene-11059,interact,gene-06796
gene-11059,interact,gene-06842
gene-11059,marker,gene-24130
gene-11059,occur,disease-0698
gene-11059,occur,phenotype-12959
gene-11059,prevent,gene-06796
gene-11059,prevent,gene-06802
gene-11059,prevent,protein-08113
gene-11059,regulate,gene-03770
gene-11059,regulate,phenotype-04523
gene-11059,regulate,protein-08113
gene-11059,transloc,protein-08113
gene-11062,inhibit,phenotype-04711
gene-11062,occur,phenotype-04711
gene-11081,detect,phenotype-13146
gene-11081,risk,phenotype-13146
gene-11107,cause,gene-05708
gene-11107,expression,phenotype-04730
gene-11107,identifi,gene-00309
gene-11108,affect,disease-6645
gene-11108,associate,phenotype-04730
gene-11108,marker,disease-6645
gene-11110,expression,small_molecule-09875
gene-11110,function,small_molecule-09875
gene-11110,inhibit,disease-6645
gene-11110,marker,small_molecule-09875
gene-11110,predict,small_molecule-09875
gene-11113,act,gene-00514
gene-11113,affect,gene-00514
gene-11113,identifi,gene-00514
gene-11113,increase,gene-00514
gene-11113,observe,gene-00514
gene-11113,predict,disease-1250
gene-11125,act,small_molecule-35496
gene-11125,activate,gene-05529
gene-11125,activate,gene-21662
gene-11125,affect,disease-6645
gene-11125,affect,phenotype-10098
gene-11125,affect,small_molecule-35496
gene-11125,analyz,disease-6645
gene-11125,associate,gene-04428
gene-11125,associate,phenotype-04730
gene-11125,associate,phenotype-10098
gene-11125,associate,small_molecule-09875
gene-11125,associate,small_molecule-35496
gene-11125,bind,drug-01213
gene-11125,bind,gene-21662
gene-11125,bind,protein-03073
gene-11125,cause,disease-1230
gene-11125,cause,gene-03174
gene-11125,cause,gene-05958
gene-11125,cause,gene-11162
gene-11125,cause,phenotype-04730
gene-11125,cause,protein-05566
gene-11125,cause,small_molecule-11583
gene-11125,change,phenotype-13648
gene-11125,conside,small_molecule-09875
gene-11125,contain,gene-00341
gene-11125,contain,gene-02518
gene-11125,control,phenotype-10098
gene-11125,depend,gene-04123
gene-11125,depend,gene-04423
gene-11125,encode,gene-02524
gene-11125,evalu,phenotype-04730
gene-11125,expression,disease-6645
gene-11125,expression,gene-03174
gene-11125,expression,gene-24164
gene-11125,expression,phenotype-04730
gene-11125,expression,phenotype-10098
gene-11125,expression,small_molecule-09875
gene-11125,expression,small_molecule-35496
gene-11125,generate,phenotype-10098
gene-11125,increase,disease-6645
gene-11125,increase,gene-00566
gene-11125,increase,gene-05661
gene-11125,increase,phenotype-10098
gene-11125,inhibit,gene-00486
gene-11125,inhibit,gene-07774
gene-11125,inhibit,gene-24164
gene-11125,inhibit,phenotype-10098
gene-11125,marker,small_molecule-09875
gene-11125,predict,disease-6645
gene-11125,predict,gene-24100
gene-11125,predict,small_molecule-35496
gene-11125,reduce,gene-00486
gene-11125,reduce,phenotype-09132
gene-11125,reduce,phenotype-10098
gene-11125,reduce,small_molecule-34987
gene-11125,regulate,disease-6645
gene-11125,regulate,gene-01757
gene-11125,regulate,phenotype-10098
gene-11125,regulate,small_molecule-35496
gene-11125,reverse,gene-03966
gene-11125,reverse,small_molecule-35496
gene-11125,treat,gene-09701
gene-11138,affect,disease-6645
gene-11138,cause,disease-6645
gene-11138,expression,disease-6645
gene-11138,expression,phenotype-04726
gene-11138,inhibit,disease-6645
gene-11138,marker,disease-6645
gene-11150,cause,small_molecule-09875
gene-11150,expression,disease-6645
gene-11150,marker,gene-24165
gene-11150,show,phenotype-04726
gene-11152,show,phenotype-12775
gene-11156,activate,gene-02875
gene-11156,cause,gene-00708
gene-11162,activate,gene-02197
gene-11162,affect,phenotype-04730
gene-11162,associate,disease-6645
gene-11162,associate,gene-00824
gene-11162,associate,small_molecule-35496
gene-11162,develop,small_molecule-35496
gene-11162,expression,gene-00705
gene-11162,identifi,small_molecule-35496
gene-11162,interact,gene-03862
gene-11162,predict,disease-6645
gene-11162,regulate,disease-6645
gene-11162,regulate,gene-01256
gene-11162,regulate,gene-03522
gene-11162,regulate,gene-08405
gene-11162,regulate,small_molecule-35496
gene-11162,show,phenotype-04730
gene-11163,cause,gene-00175
gene-11163,signal,disease-1468
gene-11167,associate,disease-6645
gene-11167,expression,disease-6645
gene-11167,maintain,disease-6645
gene-11171,act,disease-6645
gene-11171,activate,gene-00175
gene-11171,activate,gene-05285
gene-11171,activate,gene-05399
gene-11171,affect,disease-6645
gene-11171,affect,small_molecule-35496
gene-11171,associate,disease-0271
gene-11171,associate,disease-0272
gene-11171,associate,disease-6645
gene-11171,associate,gene-00394
gene-11171,associate,gene-01659
gene-11171,associate,gene-01681
gene-11171,associate,gene-03118
gene-11171,associate,gene-04174
gene-11171,associate,gene-04536
gene-11171,associate,gene-06294
gene-11171,associate,gene-06430
gene-11171,associate,gene-07123
gene-11171,associate,gene-14408
gene-11171,associate,gene-14890
gene-11171,associate,gene-17874
gene-11171,associate,phenotype-04535
gene-11171,associate,phenotype-04730
gene-11171,associate,phenotype-08109
gene-11171,associate,phenotype-12684
gene-11171,associate,small_molecule-35496
gene-11171,cause,disease-6645
gene-11171,cause,small_molecule-35496
gene-11171,demonstr,disease-6645
gene-11171,develop,disease-6645
gene-11171,enhance,gene-02787
gene-11171,evalu,gene-01659
gene-11171,evalu,gene-03504
gene-11171,evalu,small_molecule-35496
gene-11171,expression,disease-0271
gene-11171,expression,disease-2005
gene-11171,expression,disease-6645
gene-11171,expression,gene-00757
gene-11171,expression,gene-02290
gene-11171,expression,gene-03010
gene-11171,expression,gene-03504
gene-11171,expression,gene-04725
gene-11171,expression,gene-05907
gene-11171,expression,gene-06913
gene-11171,expression,gene-15216
gene-11171,expression,gene-34144
gene-11171,expression,phenotype-04730
gene-11171,expression,phenotype-08098
gene-11171,expression,phenotype-13016
gene-11171,expression,phenotype-13631
gene-11171,expression,phenotype-13648
gene-11171,expression,small_molecule-09875
gene-11171,expression,small_molecule-35496
gene-11171,gene,drug-00160
gene-11171,gene,gene-24185
gene-11171,have,gene-04039
gene-11171,increase,disease-6645
gene-11171,inhibit,disease-6645
gene-11171,interact,gene-04039
gene-11171,marker,disease-6645
gene-11171,observe,gene-03118
gene-11171,observe,gene-04174
gene-11171,predict,phenotype-08098
gene-11171,reduce,gene-04039
gene-11171,regulate,disease-6645
gene-11171,regulate,drug-13650
gene-11171,regulate,gene-24185
gene-11171,regulate,phenotype-04730
gene-11171,regulate,phenotype-13631
gene-11171,show,small_molecule-35496
gene-11171,transloc,disease-6645
gene-11172,cause,phenotype-06463
gene-11172,expression,disease-6645
gene-11172,regulate,disease-6645
gene-11172,regulate,gene-00324
gene-11172,studi,disease-6645
gene-11172,studi,phenotype-12684
gene-11173,analyz,disease-6645
gene-11173,cause,disease-6645
gene-11173,cause,small_molecule-35496
gene-11173,expression,small_molecule-09875
gene-11173,expression,small_molecule-35496
gene-11173,inhibit,disease-1468
gene-11173,inhibit,small_molecule-35496
gene-11173,maintain,gene-01436
gene-11173,marker,small_molecule-35496
gene-11173,particip,small_molecule-02455
gene-11173,predict,small_molecule-35496
gene-11174,occur,small_molecule-11323
gene-11178,inhibit,gene-03171
gene-11186,activate,gene-03770
gene-11186,marker,gene-20015
gene-11186,marker,gene-24085
gene-11204,expression,phenotype-10098
gene-11244,mutate,drug-03623
gene-11282,affect,phenotype-13648
gene-11282,expression,disease-6645
gene-11299,cause,disease-6645
gene-11299,regulate,gene-00708
gene-11316,associate,small_molecule-35496
gene-11320,act,gene-00486
gene-11320,control,gene-04688
gene-11320,expression,gene-15838
gene-11320,identifi,disease-6645
gene-11320,increase,gene-04133
gene-11320,inhibit,disease-6645
gene-11320,inhibit,gene-00485
gene-11320,inhibit,gene-00844
gene-11320,inhibit,gene-05154
gene-11320,inhibit,gene-43805
gene-11320,inhibit,phenotype-04730
gene-11320,inhibit,small_molecule-21348
gene-11320,marker,phenotype-04730
gene-11320,regulate,disease-6645
gene-11320,regulate,gene-00850
