H,R,T
gene-06013,confer,disease-0271
gene-06013,differenti,gene-06210
gene-06013,regulate,hpo-09980
gene-06013,regulate,mirna-1949
gene-06013,response,gene-05957
gene-06015,associate,disease-0271
gene-06015,associate,hpo-13648
gene-06016,cause,disease-0271
gene-06016,inhibit,gene-05736
gene-06018,associate,disease-0271
gene-06018,expression,disease-0271
gene-06018,reduce,hpo-13648
gene-06021,associate,gene-07569
gene-06021,cause,disease-0271
gene-06021,cause,disease-2005
gene-06021,demonstr,gene-18010
gene-06021,enhance,disease-0271
gene-06021,expression,disease-0271
gene-06021,expression,gene-03875
gene-06021,expression,gene-05108
gene-06021,increase,disease-0271
gene-06021,inhibit,disease-0271
gene-06021,interact,disease-0271
gene-06021,marker,disease-2005
gene-06021,marker,gene-03875
gene-06021,regulate,disease-0271
gene-06021,regulate,gene-00459
gene-06021,regulate,gene-02518
gene-06021,reverse,disease-0271
gene-06021,transloc,gene-08518
gene-06021,transloc,gene-24079
gene-06022,associate,disease-0271
gene-06025,associate,disease-0271
gene-06025,predict,disease-0271
gene-06026,associate,disease-0271
gene-06026,expression,gene-02672
gene-06026,predict,disease-0271
gene-06029,expression,gene-05736
gene-06030,associate,disease-0271
gene-06030,associate,gene-00554
gene-06030,associate,gene-01565
gene-06030,associate,gene-03118
gene-06030,associate,gene-03504
gene-06030,associate,gene-03688
gene-06030,associate,gene-06032
gene-06030,associate,gene-06388
gene-06030,associate,hpo-04562
gene-06030,associate,hpo-13648
gene-06030,expression,disease-0271
gene-06030,gene,disease-0271
gene-06030,gene,gene-06032
gene-06030,gene,hpo-13269
gene-06030,gene,hpo-13648
gene-06030,gene,small_molecule-27882
gene-06030,have,disease-0271
gene-06030,predict,gene-06388
gene-06030,risk,disease-0271
gene-06030,risk,disease-6645
gene-06030,treat,small_molecule-16674
gene-06032,detect,disease-0271
gene-06032,risk,disease-0271
gene-06033,associate,disease-0271
gene-06033,associate,disease-1503
gene-06033,cause,disease-0271
gene-06033,confer,disease-0271
gene-06033,gene,disease-0271
gene-06033,gene,disease-1503
gene-06033,risk,disease-0271
gene-06033,risk,disease-1503
gene-06034,cause,gene-04551
gene-06034,cause,hpo-04562
gene-06034,expression,hpo-04562
gene-06034,inhibit,hpo-04562
gene-06034,interact,gene-01630
gene-06034,interact,gene-06255
gene-06034,interact,hpo-04562
gene-06034,marker,hpo-04562
gene-06034,regulate,gene-04551
gene-06034,treat,hpo-04562
gene-06036,determin,gene-24084
gene-06036,marker,hpo-04562
gene-06036,phosphorylation,gene-00278
gene-06036,phosphorylation,gene-00488
gene-06036,reduce,gene-08162
gene-06036,regulate,hpo-04562
gene-06038,activate,gene-05167
gene-06038,activate,protein-03550
gene-06038,affect,gene-24144
gene-06038,affect,hpo-04562
gene-06038,associate,disease-0271
gene-06038,associate,gene-05296
gene-06038,associate,gene-14981
gene-06038,associate,gene-34220
gene-06038,associate,hpo-08098
gene-06038,bind,gene-07573
gene-06038,cause,disease-0271
gene-06038,conside,disease-0271
gene-06038,encode,gene-03967
gene-06038,enhance,gene-35959
gene-06038,expression,gene-05296
gene-06038,expression,gene-08687
gene-06038,expression,gene-34220
gene-06038,expression,hpo-04562
gene-06038,improve,disease-0271
gene-06038,inhibit,disease-0271
gene-06038,inhibit,gene-05736
gene-06038,interact,gene-08236
gene-06038,marker,disease-0271
gene-06038,marker,gene-05736
gene-06038,marker,gene-24144
gene-06038,predict,disease-0271
gene-06038,reduce,gene-11162
gene-06038,regulate,gene-00854
gene-06038,regulate,gene-02050
gene-06038,regulate,gene-05167
gene-06038,regulate,gene-05736
gene-06038,regulate,gene-35959
gene-06043,marker,disease-0271
gene-06043,marker,hpo-04562
gene-06044,predict,disease-0271
gene-06046,associate,gene-05532
gene-06046,cause,disease-0271
gene-06046,expression,disease-0271
gene-06046,expression,hpo-04562
gene-06046,inhibit,disease-0271
gene-06046,maintain,hpo-00366
gene-06046,regulate,gene-04551
gene-06050,expression,disease-0271
gene-06050,increase,gene-01493
gene-06050,inhibit,gene-01493
gene-06050,marker,gene-01493
gene-06060,expression,gene-01757
gene-06060,expression,protein-05850
gene-06073,cause,gene-05958
gene-06073,regulate,gene-05958
gene-06073,show,gene-05958
gene-06086,cause,disease-0271
gene-06086,cause,gene-04175
gene-06086,cause,gene-06599
gene-06086,cause,hpo-06488
gene-06086,develop,disease-0271
gene-06086,focus,hpo-00350
gene-06086,regulate,gene-06840
gene-06086,regulate,hpo-04562
gene-06106,activate,gene-11125
gene-06106,cause,hpo-04562
gene-06118,associate,gene-02804
gene-06118,associate,gene-04966
gene-06127,associate,gene-02816
gene-06127,associate,hpo-04562
gene-06127,cause,hpo-04562
gene-06127,predict,gene-01578
gene-06128,associate,gene-00645
gene-06129,affect,drug-01326
gene-06129,affect,hpo-12925
gene-06129,associate,gene-10434
gene-06129,associate,hpo-00350
gene-06129,associate,hpo-12925
gene-06129,cause,disease-0271
gene-06129,gene,hpo-00350
gene-06129,gene,hpo-04562
gene-06129,regulate,disease-0272
gene-06130,expression,disease-0271
gene-06130,expression,hpo-13648
gene-06130,occur,hpo-13648
gene-06131,act,disease-0271
gene-06131,affect,protein-05567
gene-06131,cause,disease-0271
gene-06131,function,disease-0271
gene-06131,increase,gene-12101
gene-06131,reduce,protein-05567
gene-06131,regulate,disease-0271
gene-06131,stimul,drug-13650
gene-06131,stimul,gene-14548
gene-06132,cause,disease-0271
gene-06132,potenti,gene-05736
gene-06132,require,hpo-04635
gene-06138,associate,hpo-05253
gene-06138,cause,disease-0272
gene-06138,expression,hpo-05253
gene-06164,associate,disease-0271
gene-06164,change,hpo-04562
gene-06164,expression,disease-0271
gene-06164,expression,gene-24133
gene-06164,identifi,disease-0271
gene-06164,marker,gene-24133
gene-06164,regulate,disease-0271
gene-06164,regulate,gene-24133
gene-06183,activate,gene-04428
gene-06183,activate,gene-10045
gene-06183,cause,disease-0271
gene-06183,function,disease-0271
gene-06183,increase,disease-0271
gene-06183,inhibit,gene-01198
gene-06187,mutate,disease-0271
gene-06189,activate,gene-03384
gene-06189,activate,gene-09774
gene-06189,expression,hpo-04560
gene-06189,gene,hpo-04383
gene-06189,marker,disease-0271
gene-06189,marker,gene-24163
gene-06189,regulate,gene-05736
gene-06190,detect,gene-05970
gene-06194,associate,gene-03627
gene-06194,expression,disease-0271
gene-06194,regulate,gene-01890
gene-06194,regulate,gene-03627
gene-06194,regulate,gene-04536
gene-06194,regulate,gene-04645
gene-06194,regulate,gene-05965
gene-06200,affect,hpo-04730
gene-06200,associate,hpo-12684
gene-06200,inhibit,hpo-04730
gene-06200,marker,disease-6645
gene-06210,conside,gene-01644
gene-06210,expression,hpo-12768
gene-06210,marker,gene-00865
gene-06210,marker,hpo-05254
gene-06210,marker,hpo-05258
gene-06210,marker,small_molecule-52726
gene-06211,act,gene-01890
gene-06211,associate,disease-0271
gene-06211,associate,gene-02889
gene-06211,enhance,hpo-04562
gene-06211,expression,protein-04331
gene-06212,expression,hpo-04562
gene-06213,abolish,gene-24060
gene-06213,affect,disease-0271
gene-06213,affect,gene-00324
gene-06213,associate,disease-0271
gene-06213,associate,gene-01450
gene-06213,associate,gene-02997
gene-06213,associate,gene-05062
gene-06213,associate,hpo-04711
gene-06213,associate,hpo-13648
gene-06213,associate,protein-03556
gene-06213,cause,disease-0271
gene-06213,cause,gene-05062
gene-06213,enhance,gene-00324
gene-06213,expression,disease-0270
gene-06213,expression,disease-0271
gene-06213,expression,gene-00222
gene-06213,expression,gene-01006
gene-06213,expression,gene-05062
gene-06213,expression,gene-05958
gene-06213,expression,gene-11125
gene-06213,expression,gene-24811
gene-06213,expression,hpo-04562
gene-06213,expression,hpo-04711
gene-06213,expression,hpo-10098
gene-06213,expression,hpo-13547
gene-06213,expression,hpo-13669
gene-06213,expression,hpo-13685
gene-06213,found,disease-0271
gene-06213,function,disease-0271
gene-06213,increase,hpo-13223
gene-06213,increase,hpo-13547
gene-06213,inhibit,disease-0271
gene-06213,inhibit,gene-24811
gene-06213,inhibit,hpo-04562
gene-06213,interact,gene-05062
gene-06213,interact,protein-05761
gene-06213,marker,gene-24811
gene-06213,marker,hpo-04711
gene-06213,marker,hpo-10098
gene-06213,marker,hpo-13547
gene-06213,mutate,disease-0270
gene-06213,mutate,gene-05736
gene-06213,patholog,hpo-00342
gene-06213,phosphorylation,gene-00175
gene-06213,phosphorylation,gene-04423
gene-06213,potenti,hpo-04562
gene-06213,predict,disease-0271
gene-06213,predict,hpo-13648
gene-06213,reduce,disease-0271
gene-06213,regulate,disease-0271
gene-06213,regulate,gene-03770
gene-06213,regulate,gene-05062
gene-06213,regulate,gene-05958
gene-06213,regulate,gene-06883
gene-06213,regulate,hpo-04557
gene-06213,regulate,hpo-13648
gene-06213,regulate,protein-04331
gene-06213,serve,hpo-04711
gene-06213,show,gene-05062
gene-06213,show,gene-13424
gene-06213,signal,disease-0271
gene-06213,signal,drug-12819
gene-06213,studi,gene-13424
gene-06213,transloc,disease-0271
gene-06213,transloc,gene-04423
gene-06213,transloc,hpo-13685
gene-06213,treat,disease-0271
gene-06213,treat,hpo-04562
gene-06214,activate,gene-03254
gene-06214,expression,gene-03254
gene-06214,expression,gene-03876
gene-06214,expression,gene-04957
gene-06214,regulate,disease-0271
gene-06214,regulate,disease-0272
gene-06215,found,disease-0271
gene-06217,marker,gene-01596
gene-06223,cause,gene-04024
gene-06223,expression,gene-05399
gene-06223,inhibit,disease-0271
gene-06223,inhibit,gene-02499
gene-06223,regulate,gene-04024
gene-06223,regulate,gene-04280
gene-06223,serve,gene-19936
gene-06234,regulate,gene-05736
gene-06234,show,disease-0271
gene-06239,affect,disease-0271
gene-06239,associate,disease-0271
gene-06239,cause,disease-0271
gene-06239,detect,hpo-04557
gene-06239,expression,disease-0271
gene-06239,marker,disease-0271
gene-06255,expression,gene-03472
gene-06255,expression,hpo-04557
gene-06255,increase,hpo-04557
gene-06255,marker,disease-0271
gene-06273,expression,disease-0271
gene-06273,expression,small_molecule-09875
gene-06273,inhibit,gene-06442
gene-06273,interact,gene-01499
gene-06273,interact,gene-06394
gene-06273,interact,gene-06442
gene-06273,reduce,small_molecule-09875
gene-06277,associate,disease-0271
gene-06277,detect,disease-0271
gene-06277,expression,hpo-06985
gene-06281,act,disease-0271
gene-06281,act,hpo-13648
gene-06281,associate,disease-0271
gene-06281,detect,disease-0271
gene-06281,evalu,disease-0271
gene-06281,exist,disease-0271
gene-06281,identifi,disease-0271
gene-06281,increase,hpo-13334
gene-06281,marker,disease-0271
gene-06281,marker,hpo-04562
gene-06281,observe,disease-0271
gene-06281,observe,hpo-04730
gene-06281,potenti,disease-0271
gene-06286,act,disease-0271
gene-06286,activate,gene-00175
gene-06286,affect,hpo-04562
gene-06286,bind,hpo-04562
gene-06286,cause,disease-0271
gene-06286,cause,gene-03507
gene-06286,cause,hpo-09796
gene-06286,detect,disease-0271
gene-06286,expression,disease-0271
gene-06286,function,disease-0271
gene-06286,potenti,disease-0271
gene-06286,predict,hpo-04562
gene-06286,regulate,gene-00175
gene-06286,regulate,gene-04174
gene-06286,regulate,hpo-04562
gene-06288,affect,disease-0271
gene-06288,associate,disease-0271
gene-06289,associate,disease-0271
gene-06289,identifi,gene-03604
gene-06292,cause,hpo-10098
gene-06295,associate,gene-04667
gene-06295,associate,gene-04668
gene-06295,expression,gene-24811
gene-06295,marker,gene-24811
gene-06295,regulate,gene-24811
gene-06295,regulate,hpo-07780
gene-06296,act,gene-05525
gene-06301,cause,disease-0271
gene-06301,inhibit,gene-05965
gene-06301,regulate,disease-0271
gene-06303,cause,gene-02359
gene-06306,identifi,disease-0271
gene-06307,associate,gene-04174
gene-06307,associate,small_molecule-07908
gene-06307,increase,gene-03468
gene-06307,require,hpo-06502
gene-06310,associate,gene-00324
gene-06313,activate,gene-00324
gene-06313,activate,gene-01890
gene-06313,affect,disease-0271
gene-06313,affect,gene-25170
gene-06313,associate,disease-0271
gene-06313,cause,disease-0271
gene-06313,control,disease-0271
gene-06313,depend,gene-04423
gene-06313,depend,gene-05399
gene-06313,determin,hpo-04562
gene-06313,expression,disease-0271
gene-06313,expression,gene-02889
gene-06313,expression,gene-04423
gene-06313,expression,gene-05399
gene-06313,expression,hpo-04714
gene-06313,expression,small_molecule-11583
gene-06313,identifi,disease-0271
gene-06313,inhibit,disease-0271
gene-06313,marker,drug-01326
gene-06313,marker,gene-25170
gene-06313,observe,gene-02889
gene-06313,observe,gene-05399
gene-06313,observe,hpo-04562
gene-06313,observe,hpo-13631
gene-06313,predict,hpo-04562
gene-06313,predict,hpo-12684
gene-06313,regulate,protein-03556
gene-06313,reverse,disease-0271
gene-06313,reverse,gene-05399
gene-06317,expression,hpo-04560
gene-06317,identifi,disease-0271
gene-06317,identifi,gene-24172
gene-06317,mutate,disease-0271
gene-06317,observe,hpo-07326
gene-06317,observe,hpo-12946
gene-06318,expression,hpo-04560
gene-06319,differenti,hpo-04560
gene-06319,observe,hpo-13146
gene-06320,affect,disease-0272
gene-06321,associate,gene-16094
gene-06325,detect,hpo-04714
gene-06325,mutate,disease-0908
gene-06325,mutate,hpo-00366
gene-06325,mutate,hpo-04730
gene-06327,encode,disease-0271
gene-06327,encode,gene-10441
gene-06328,regulate,disease-0271
gene-06330,associate,disease-0271
gene-06330,associate,gene-25315
gene-06330,bind,gene-05729
gene-06330,cause,disease-0271
gene-06330,cause,gene-03384
gene-06330,cause,gene-04551
gene-06330,cause,gene-05736
gene-06330,cause,hpo-09639
gene-06330,expression,disease-0271
gene-06330,expression,gene-02904
gene-06330,expression,hpo-04557
gene-06330,expression,hpo-04562
gene-06330,increase,gene-24089
gene-06330,inhibit,disease-0272
gene-06330,inhibit,hpo-04562
gene-06330,marker,gene-19902
gene-06330,occur,disease-0271
gene-06330,particip,disease-0271
gene-06330,predict,hpo-04562
gene-06330,prevent,hpo-04562
gene-06330,reduce,disease-0271
gene-06330,reduce,hpo-04562
gene-06330,regulate,disease-0271
gene-06330,regulate,gene-25315
gene-06330,require,gene-03384
gene-06330,treat,disease-0271
gene-06334,expression,disease-0271
gene-06343,treat,disease-0271
gene-06346,affect,disease-0271
gene-06346,identifi,hpo-00355
gene-06349,cause,disease-0271
gene-06349,expression,disease-0271
gene-06349,expression,gene-00175
gene-06349,expression,gene-09898
gene-06349,inhibit,gene-00175
gene-06349,inhibit,gene-09898
gene-06349,regulate,gene-00175
gene-06349,regulate,gene-09898
gene-06359,expression,disease-0271
gene-06359,expression,gene-02000
gene-06359,increase,hpo-04562
gene-06359,inhibit,hpo-05253
gene-06359,predict,disease-0271
gene-06361,interact,gene-37199
gene-06367,regulate,disease-0271
gene-06369,analyz,disease-0271
gene-06369,associate,disease-0271
gene-06369,associate,gene-01864
gene-06369,associate,hpo-04562
gene-06369,cause,hpo-06980
gene-06369,cause,small_molecule-11583
gene-06369,expression,disease-0271
gene-06369,expression,disease-0272
gene-06369,expression,disease-2005
gene-06369,expression,hpo-06503
gene-06369,expression,hpo-12684
gene-06369,risk,disease-0271
gene-06379,associate,hpo-04562
gene-06380,associate,disease-1032
gene-06380,detect,disease-1032
gene-06380,differenti,gene-05858
gene-06380,evalu,disease-1032
gene-06380,expression,disease-2079
gene-06380,expression,hpo-13669
gene-06380,marker,hpo-07332
gene-06380,marker,hpo-13669
gene-06380,regulate,hpo-04626
gene-06385,affect,gene-05736
gene-06385,associate,gene-03451
gene-06385,associate,gene-03522
gene-06385,associate,hpo-08091
gene-06385,associate,small_molecule-35149
gene-06385,cause,gene-03451
gene-06385,cause,gene-03522
gene-06385,cause,gene-03614
gene-06385,conside,small_molecule-35149
gene-06385,develop,hpo-04560
gene-06385,develop,hpo-07646
gene-06385,develop,hpo-13512
gene-06385,feature,hpo-08091
gene-06385,feature,hpo-13512
gene-06385,identifi,gene-03522
gene-06385,mutate,gene-02400
gene-06385,mutate,hpo-04559
gene-06385,reduce,hpo-09639
gene-06385,regulate,disease-0271
gene-06385,show,gene-03522
gene-06386,detect,disease-0271
gene-06386,reduce,gene-04438
gene-06386,reduce,gene-05165
gene-06387,associate,hpo-06472
gene-06387,expression,disease-0271
gene-06387,stimul,hpo-13043
gene-06388,affect,disease-0271
gene-06388,affect,small_molecule-21348
gene-06388,associate,disease-0271
gene-06388,cause,disease-0271
gene-06388,cause,hpo-10098
gene-06388,evalu,hpo-04562
gene-06388,inhibit,hpo-13648
gene-06388,reverse,small_molecule-21348
gene-06390,expression,gene-04668
gene-06392,act,disease-0271
gene-06392,affect,disease-0271
gene-06392,cause,disease-0271
gene-06392,regulate,disease-0271
gene-06394,increase,hpo-04556
gene-06394,inhibit,disease-0271
gene-06394,inhibit,gene-06442
gene-06407,activate,gene-04423
gene-06407,associate,disease-0271
gene-06407,cause,disease-0271
gene-06407,cause,gene-04339
gene-06407,cause,gene-04423
gene-06407,expression,disease-0271
gene-06407,function,disease-0271
gene-06407,risk,disease-0271
gene-06407,transloc,disease-0271
gene-06410,inhibit,gene-03507
gene-06410,regulate,hpo-04562
gene-06411,activate,gene-00175
gene-06411,inhibit,gene-00120
gene-06411,inhibit,gene-04024
gene-06421,associate,hpo-03278
gene-06421,cause,gene-05399
gene-06424,associate,disease-0271
gene-06426,associate,gene-11125
gene-06426,associate,hpo-10098
gene-06426,associate,hpo-13648
gene-06426,cause,disease-0271
gene-06426,encode,gene-05670
gene-06426,expression,disease-0270
gene-06426,expression,disease-0271
gene-06426,inhibit,gene-00485
gene-06426,inhibit,gene-00726
gene-06426,inhibit,gene-00727
gene-06426,inhibit,gene-00733
gene-06426,inhibit,gene-04024
gene-06426,predict,disease-0271
gene-06426,regulate,disease-0271
gene-06426,regulate,gene-01233
gene-06426,regulate,gene-03472
gene-06426,regulate,gene-03476
gene-06426,regulate,gene-05662
gene-06426,regulate,hpo-13648
gene-06430,activate,gene-00820
gene-06430,associate,disease-0271
gene-06430,associate,disease-6645
gene-06430,associate,gene-03504
gene-06430,associate,gene-15902
gene-06430,associate,hpo-04716
gene-06430,associate,hpo-07326
gene-06430,associate,small_molecule-35496
gene-06430,cause,disease-0271
gene-06430,cause,gene-03118
gene-06430,cause,hpo-04714
gene-06430,demonstr,gene-02400
gene-06430,demonstr,gene-03522
gene-06430,detect,hpo-04714
gene-06430,detect,hpo-04716
gene-06430,expression,disease-0271
gene-06430,expression,hpo-04714
gene-06430,expression,small_molecule-35496
gene-06430,found,disease-0271
gene-06430,found,disease-0554
gene-06430,function,disease-0271
gene-06430,function,gene-03118
gene-06430,identifi,disease-0271
gene-06430,identifi,disease-6645
gene-06430,identifi,hpo-06461
gene-06430,identifi,small_molecule-35496
gene-06430,inhibit,gene-00820
gene-06430,inhibit,gene-05414
gene-06430,interact,disease-0271
gene-06430,interact,gene-05414
gene-06430,mutate,disease-0271
gene-06430,mutate,small_molecule-35496
gene-06430,regulate,disease-0271
gene-06430,show,gene-05414
gene-06430,show,small_molecule-35496
gene-06435,expression,gene-02500
gene-06442,act,hpo-13043
gene-06442,activate,hpo-04714
gene-06442,activate,small_molecule-27940
gene-06442,affect,disease-0271
gene-06442,associate,disease-0271
gene-06442,associate,gene-02379
gene-06442,bind,hpo-13043
gene-06442,cause,gene-11769
gene-06442,cause,gene-16094
gene-06442,cause,hpo-13685
gene-06442,contain,gene-04360
gene-06442,expression,hpo-13648
gene-06442,inhibit,disease-0271
gene-06442,interact,gene-01499
gene-06442,interact,gene-05957
gene-06442,interact,hpo-13043
gene-06442,mutate,disease-0272
gene-06442,mutate,gene-02487
gene-06442,phosphorylation,gene-08067
gene-06442,prevent,gene-06443
gene-06442,response,hpo-13631
gene-06442,reverse,hpo-04562
gene-06442,treat,disease-0271
gene-06443,act,gene-06442
gene-06443,activate,gene-06442
gene-06443,affect,disease-0271
gene-06443,associate,disease-0271
gene-06443,associate,disease-5269
gene-06443,associate,gene-00824
gene-06443,associate,hpo-00751
gene-06443,associate,hpo-13178
gene-06443,associate,hpo-13237
gene-06443,cause,disease-0271
gene-06443,cause,hpo-13043
gene-06443,cause,hpo-13146
gene-06443,cause,hpo-13237
gene-06443,cause,hpo-13669
gene-06443,change,gene-03614
gene-06443,change,hpo-04730
gene-06443,expression,disease-0271
gene-06443,expression,gene-00865
gene-06443,expression,hpo-04562
gene-06443,expression,hpo-13685
gene-06443,found,disease-0271
gene-06443,identifi,gene-00664
gene-06443,identifi,hpo-13043
gene-06443,identifi,hpo-13237
gene-06443,increase,gene-09325
gene-06443,increase,hpo-04562
gene-06443,inhibit,disease-0271
gene-06443,mutate,disease-0271
gene-06443,mutate,hpo-13669
gene-06443,observe,gene-00270
gene-06443,observe,hpo-13237
gene-06443,reduce,gene-09325
gene-06443,regulate,disease-0271
gene-06443,require,gene-04227
gene-06443,show,gene-00824
gene-06443,show,hpo-00751
gene-06443,show,hpo-13237
gene-06443,stimul,gene-04428
gene-06443,treat,disease-0271
gene-06444,analyz,hpo-12671
gene-06444,associate,disease-1501
gene-06444,associate,gene-08533
gene-06444,associate,gene-11217
gene-06444,associate,hpo-04560
gene-06444,expression,hpo-04562
gene-06444,gene,disease-0181
gene-06444,risk,disease-2005
gene-06444,risk,hpo-06984
gene-06447,affect,disease-0271
gene-06447,associate,disease-0271
gene-06447,detect,disease-0271
gene-06447,marker,disease-0271
gene-06447,marker,gene-24185
gene-06448,affect,disease-0271
gene-06451,affect,disease-0271
gene-06451,reverse,gene-03848
gene-06452,cause,small_molecule-09875
gene-06452,expression,hpo-04562
gene-06452,marker,disease-0271
gene-06452,marker,hpo-04562
gene-06452,marker,hpo-04730
gene-06452,reduce,hpo-13685
gene-06452,regulate,hpo-04730
gene-06453,associate,disease-0271
gene-06453,expression,disease-0271
gene-06453,identifi,disease-0271
gene-06498,bind,gene-02499
gene-06498,regulate,gene-01258
gene-06502,affect,gene-13433
gene-06502,bind,gene-03293
gene-06502,confer,disease-0271
gene-06502,enhance,disease-0271
gene-06513,cause,hpo-13685
gene-06516,associate,disease-0271
gene-06516,risk,disease-0271
gene-06522,associate,gene-08307
gene-06522,evalu,disease-0271
gene-06522,expression,gene-08307
gene-06522,increase,gene-08307
gene-06522,inhibit,hpo-09639
gene-06522,regulate,hpo-09980
gene-06522,regulate,hpo-09983
gene-06523,affect,disease-0271
gene-06523,associate,disease-0271
gene-06523,associate,gene-03468
gene-06523,cause,disease-0271
gene-06523,cause,gene-03468
gene-06523,detect,hpo-06503
gene-06523,detect,small_molecule-13485
gene-06523,expression,disease-0271
gene-06523,expression,gene-03468
gene-06523,inhibit,gene-05306
gene-06523,marker,disease-0271
gene-06523,mutate,disease-0271
gene-06523,mutate,small_molecule-09875
gene-06523,mutate,small_molecule-13485
gene-06523,regulate,disease-0271
gene-06523,regulate,small_molecule-11583
gene-06523,transloc,disease-0271
gene-06524,affect,gene-06802
gene-06525,marker,disease-0271
gene-06525,predict,disease-0271
gene-06526,abolish,gene-11226
gene-06526,depend,hpo-04562
gene-06526,inhibit,gene-02000
gene-06531,associate,disease-0271
gene-06531,associate,hpo-12684
gene-06531,cause,disease-0271
gene-06531,predict,disease-0271
gene-06535,cause,disease-0271
gene-06535,cause,gene-03627
gene-06535,predict,disease-0271
gene-06535,regulate,disease-0271
gene-06535,regulate,gene-03627
gene-06538,cause,disease-0271
gene-06538,cause,hpo-12834
gene-06540,reduce,gene-24153
gene-06540,regulate,disease-0271
gene-06541,associate,small_molecule-10667
gene-06541,bind,gene-05736
gene-06541,control,gene-05736
gene-06541,increase,gene-05736
gene-06541,inhibit,hpo-13685
gene-06543,associate,disease-0271
gene-06543,associate,gene-24152
gene-06543,bind,gene-03472
gene-06543,cause,drug-01326
gene-06543,confer,gene-00853
gene-06543,confer,gene-05736
gene-06543,expression,gene-00853
gene-06543,expression,gene-04722
gene-06543,expression,gene-05736
gene-06543,increase,gene-00175
gene-06543,increase,gene-01749
gene-06543,inhibit,gene-00851
gene-06543,inhibit,gene-03468
gene-06543,inhibit,gene-03472
gene-06543,inhibit,gene-03477
gene-06543,inhibit,gene-05958
gene-06543,marker,gene-24152
gene-06543,reduce,hpo-04562
gene-06543,reduce,hpo-05253
gene-06543,regulate,gene-00850
gene-06543,serve,disease-0271
gene-06543,show,disease-0271
gene-06543,studi,hpo-13648
gene-06544,cause,hpo-04723
gene-06544,expression,disease-0271
gene-06544,function,disease-0271
gene-06544,inhibit,disease-0271
gene-06544,regulate,disease-0271
gene-06546,associate,hpo-04557
gene-06546,expression,gene-05736
gene-06546,expression,hpo-04559
gene-06546,reduce,disease-0271
gene-06547,associate,gene-04657
gene-06552,associate,disease-0271
gene-06552,expression,disease-0271
gene-06552,function,disease-0271
gene-06552,increase,disease-0271
gene-06552,marker,disease-0271
gene-06552,reduce,disease-0271
gene-06552,regulate,disease-0271
gene-06552,regulate,gene-01436
gene-06552,regulate,hpo-13648
gene-06552,transloc,disease-0271
gene-06556,associate,disease-0271
gene-06556,associate,hpo-04562
gene-06556,enhance,gene-01659
gene-06556,expression,hpo-04557
gene-06557,associate,gene-02875
gene-06557,associate,gene-02889
gene-06557,cause,disease-0271
gene-06557,maintain,disease-0271
gene-06557,regulate,disease-0271
gene-06557,regulate,gene-03630
gene-06557,regulate,gene-03820
gene-06558,affect,disease-0271
gene-06558,associate,disease-0271
gene-06558,associate,gene-02875
gene-06558,associate,gene-02889
gene-06558,associate,protein-08427
gene-06558,bind,gene-05736
gene-06558,cause,disease-0271
gene-06558,cause,hpo-04562
gene-06558,expression,gene-05532
gene-06558,expression,gene-05736
gene-06558,expression,hpo-07331
gene-06558,function,disease-0271
gene-06558,increase,hpo-12684
gene-06558,predict,disease-0271
gene-06558,regulate,gene-02889
gene-06558,regulate,gene-05532
gene-06558,regulate,hpo-12684
gene-06558,regulate,small_molecule-02455
gene-06560,expression,hpo-03856
gene-06560,found,disease-0271
gene-06560,mutate,hpo-00343
gene-06560,occur,disease-0271
gene-06561,expression,disease-0271
gene-06561,expression,hpo-03856
gene-06561,function,disease-0271
gene-06561,regulate,disease-0271
gene-06561,serve,disease-0271
gene-06574,expression,disease-2005
gene-06575,activate,gene-02489
gene-06575,affect,disease-0271
gene-06575,associate,gene-02489
gene-06575,associate,gene-03456
gene-06575,marker,gene-24188
gene-06590,act,gene-05736
gene-06590,activate,gene-00175
gene-06590,affect,disease-0271
gene-06590,associate,gene-07960
gene-06590,cause,disease-0271
gene-06590,cause,gene-05736
gene-06590,enhance,gene-05736
gene-06590,evalu,disease-0271
gene-06590,expression,disease-0271
gene-06590,found,disease-0271
gene-06590,found,disease-2005
gene-06590,found,hpo-09130
gene-06590,marker,disease-0271
gene-06590,marker,gene-05736
gene-06590,potenti,hpo-04562
gene-06590,reduce,gene-04423
gene-06590,regulate,gene-00476
gene-06590,regulate,gene-03384
gene-06590,regulate,gene-05736
gene-06590,reverse,gene-00850
gene-06590,reverse,gene-02000
gene-06590,treat,disease-0271
gene-06599,activate,gene-03770
gene-06599,activate,gene-06086
gene-06599,affect,disease-0271
gene-06599,associate,disease-0271
gene-06599,associate,gene-26826
gene-06599,cause,disease-0271
gene-06599,expression,disease-0271
gene-06599,expression,hpo-02571
gene-06599,have,hpo-13648
gene-06599,identifi,gene-26826
gene-06599,increase,disease-0271
gene-06599,increase,gene-05666
gene-06599,regulate,gene-05666
gene-06599,transloc,disease-0271
gene-06601,expression,gene-02750
gene-06601,expression,gene-05076
gene-06601,increase,gene-02750
gene-06601,increase,gene-05076
gene-06601,inhibit,gene-00175
gene-06601,inhibit,gene-02750
gene-06601,inhibit,gene-03472
gene-06601,phosphorylation,gene-01645
gene-06601,regulate,gene-00120
gene-06601,regulate,hpo-13648
gene-06601,transloc,hpo-13648
gene-06603,increase,disease-0271
gene-06606,regulate,drug-01326
gene-06607,regulate,gene-05627
gene-06614,associate,small_molecule-36299
gene-06615,associate,disease-0271
gene-06615,bind,gene-08305
