H,R,T
gene-08915,associate,disease-1472
gene-08915,cause,disease-1472
gene-08915,inhibit,disease-2794
gene-08915,patholog,disease-1472
gene-08924,cause,gene-02901
gene-08939,affect,disease-1472
gene-08939,associate,disease-1472
gene-08939,differenti,disease-1472
gene-08939,differenti,hpo-01784
gene-08939,patholog,disease-1472
gene-08939,regulate,hpo-08080
gene-08954,prevent,hpo-13626
gene-08964,affect,hpo-13631
gene-08966,affect,hpo-07292
gene-08966,associate,disease-1472
gene-08966,associate,hpo-12403
gene-08966,associate,hpo-13493
gene-08966,confer,hpo-13493
gene-08966,depend,drug-10400
gene-08990,associate,disease-1472
gene-09001,activate,gene-03770
gene-09001,associate,disease-1472
gene-09001,associate,gene-21202
gene-09001,bind,gene-21202
gene-09001,cause,disease-1472
gene-09001,control,gene-03770
gene-09001,inhibit,gene-03770
gene-09001,predict,disease-1472
gene-09001,regulate,gene-02875
gene-09001,risk,gene-14130
gene-09001,studi,gene-17059
gene-09001,studi,hpo-12401
gene-09013,activate,disease-1472
gene-09013,affect,disease-1472
gene-09013,cause,disease-1472
gene-09013,cause,hpo-12401
gene-09013,cause,hpo-13254
gene-09013,expression,gene-00771
gene-09013,regulate,hpo-13631
gene-09013,show,gene-21390
gene-09014,associate,gene-04760
gene-09014,associate,hpo-12817
gene-09014,cause,disease-1472
gene-09014,interact,gene-00562
gene-09014,interact,gene-02985
gene-09014,interact,gene-03891
gene-09014,interact,gene-07596
gene-09014,production,hpo-13632
gene-09014,regulate,disease-0984
gene-09034,act,disease-1472
gene-09036,associate,gene-06872
gene-09036,associate,gene-13931
gene-09036,associate,gene-26543
gene-09036,associate,hpo-12401
gene-09036,cause,hpo-12401
gene-09036,control,gene-02005
gene-09036,expression,disease-1472
gene-09036,expression,gene-04314
gene-09036,expression,hpo-12401
gene-09036,inhibit,gene-02889
gene-09036,patholog,hpo-12401
gene-09036,patholog,hpo-13631
gene-09036,prevent,small_molecule-11276
gene-09036,regulate,disease-1472
gene-09036,regulate,gene-05399
gene-09036,regulate,gene-05708
gene-09036,regulate,hpo-13631
gene-09066,stimul,gene-05708
gene-09074,associate,disease-1472
gene-09074,increase,gene-03472
gene-09074,interact,gene-05766
gene-09074,regulate,gene-06684
gene-09117,associate,gene-07708
gene-09117,identifi,disease-0984
gene-09117,signal,gene-07708
gene-09142,patholog,disease-0984
gene-09164,interact,gene-05759
gene-09176,abolish,gene-04024
gene-09176,act,gene-05708
gene-09176,associate,disease-1472
gene-09176,cause,disease-1472
gene-09176,cause,gene-05165
gene-09176,disrupt,hpo-12401
gene-09176,expression,disease-1472
gene-09176,identifi,hpo-12401
gene-09176,marker,disease-1472
gene-09176,production,gene-02962
gene-09176,reduce,hpo-12401
gene-09176,reduce,hpo-13631
gene-09176,regulate,disease-1472
gene-09195,associate,gene-04133
gene-09195,reduce,gene-04133
gene-09198,cause,gene-09736
gene-09198,expression,hpo-13631
gene-09198,inhibit,gene-04428
gene-09198,reduce,gene-04428
gene-09198,reduce,gene-06684
gene-09198,regulate,gene-04428
gene-09198,show,gene-09736
gene-09198,show,hpo-12424
gene-09237,cause,gene-03602
gene-09237,treat,gene-03602
gene-09263,affect,gene-38125
gene-09296,analyz,disease-0492
gene-09296,associate,disease-0984
gene-09296,associate,disease-1472
gene-09296,associate,hpo-00142
gene-09296,associate,hpo-07345
gene-09296,associate,hpo-12402
gene-09296,associate,hpo-12403
gene-09296,associate,hpo-13480
gene-09296,confer,hpo-07292
gene-09296,found,hpo-05245
gene-09296,risk,disease-1472
gene-09296,risk,hpo-12402
gene-09320,patholog,disease-0984
gene-09330,expression,gene-03891
gene-09396,associate,gene-27754
gene-09397,affect,hpo-13631
gene-09397,associate,hpo-07292
gene-09397,cause,gene-03469
gene-09397,cause,gene-04551
gene-09397,change,disease-1503
gene-09397,expression,disease-1472
gene-09397,expression,hpo-12401
gene-09397,regulate,hpo-13631
gene-09398,expression,disease-1472
gene-09402,affect,hpo-09639
gene-09402,affect,hpo-13631
gene-09402,cause,gene-04725
gene-09402,cause,gene-05736
gene-09402,disrupt,hpo-12401
gene-09402,expression,disease-1472
gene-09402,expression,gene-02875
gene-09402,expression,gene-11842
gene-09402,expression,hpo-12401
gene-09402,increase,disease-1472
gene-09402,inhibit,gene-00120
gene-09402,inhibit,gene-04725
gene-09402,inhibit,gene-06837
gene-09402,inhibit,gene-13823
gene-09402,inhibit,hpo-12401
gene-09402,inhibit,hpo-12403
gene-09402,marker,disease-1472
gene-09402,observe,disease-1472
gene-09402,observe,small_molecule-06110
gene-09402,reduce,hpo-12401
gene-09402,reduce,hpo-12403
gene-09402,regulate,drug-04111
gene-09402,regulate,gene-05029
gene-09402,regulate,hpo-12401
gene-09402,regulate,hpo-13631
gene-09402,response,hpo-12401
gene-09402,reverse,gene-24151
gene-09402,reverse,small_molecule-35419
gene-09402,show,gene-05708
gene-09402,show,hpo-13632
gene-09402,transloc,gene-05319
gene-09405,act,gene-05500
gene-09405,gene,hpo-13312
gene-09429,expression,gene-13508
gene-09432,produce,disease-1472
gene-09432,produce,hpo-13075
gene-09432,produce,hpo-13647
gene-09434,associate,disease-1503
gene-09449,associate,hpo-12401
gene-09449,associate,hpo-13631
gene-09449,expression,gene-03467
gene-09449,expression,gene-05052
gene-09449,expression,small_molecule-51879
gene-09449,have,hpo-13631
gene-09449,inhibit,disease-1472
gene-09449,marker,hpo-12401
gene-09449,phosphorylation,disease-1472
gene-09449,phosphorylation,gene-05708
gene-09459,activate,disease-1472
gene-09459,contain,hpo-07292
gene-09459,contain,hpo-13602
gene-09459,expression,hpo-00142
gene-09459,increase,disease-1472
gene-09483,regulate,hpo-13631
gene-09483,use,disease-0984
gene-09483,use,disease-1472
gene-09483,use,hpo-07292
gene-09493,associate,disease-0984
gene-09493,associate,hpo-07292
gene-09498,expression,gene-05627
gene-09498,expression,gene-05863
gene-09498,regulate,hpo-12994
gene-09502,associate,small_molecule-35419
gene-09514,activate,gene-01229
gene-09514,cause,gene-01229
gene-09514,cause,protein-03456
gene-09514,expression,disease-1472
gene-09524,act,gene-00752
gene-09524,affect,disease-1472
gene-09524,affect,small_molecule-35419
gene-09524,associate,disease-1472
gene-09524,associate,disease-1503
gene-09524,associate,disease-2005
gene-09524,associate,gene-03127
gene-09524,associate,gene-09697
gene-09524,associate,hpo-04556
gene-09524,associate,hpo-07292
gene-09524,associate,hpo-12401
gene-09524,cause,disease-1472
gene-09524,cause,small_molecule-35419
gene-09524,change,small_molecule-02455
gene-09524,confer,disease-1472
gene-09524,demonstr,disease-1472
gene-09524,detect,disease-1472
gene-09524,detect,hpo-12401
gene-09524,develop,disease-1472
gene-09524,develop,hpo-12401
gene-09524,exist,disease-1472
gene-09524,expression,disease-1472
gene-09524,expression,gene-00778
gene-09524,expression,gene-01681
gene-09524,focus,disease-1280
gene-09524,found,disease-1472
gene-09524,gene,disease-1472
gene-09524,gene,gene-04039
gene-09524,gene,gene-17161
gene-09524,identifi,disease-1472
gene-09524,inhibit,hpo-00142
gene-09524,initi,hpo-00142
gene-09524,interact,disease-1472
gene-09524,interact,gene-09962
gene-09524,interact,gene-15998
gene-09524,interact,gene-17161
gene-09524,interact,small_molecule-35025
gene-09524,marker,disease-1472
gene-09524,marker,gene-04477
gene-09524,marker,small_molecule-35419
gene-09524,patholog,gene-02889
gene-09524,patholog,hpo-12403
gene-09524,reduce,hpo-12403
gene-09524,regulate,disease-1472
gene-09524,regulate,hpo-04556
gene-09524,regulate,small_molecule-35419
gene-09524,reverse,small_molecule-02455
gene-09524,risk,disease-1472
gene-09524,risk,gene-04477
gene-09524,risk,hpo-12401
gene-09524,show,disease-1472
gene-09524,stimul,hpo-12401
gene-09524,studi,disease-1472
gene-09524,studi,gene-21202
gene-09524,studi,hpo-04556
gene-09524,studi,hpo-12401
gene-09524,treat,disease-1472
gene-09533,associate,hpo-12401
gene-09533,associate,small_molecule-16790
gene-09533,cause,gene-01304
gene-09533,cause,gene-02787
gene-09533,enhance,gene-01304
gene-09533,inhibit,gene-05708
gene-09533,patholog,hpo-12401
gene-09533,regulate,gene-02804
gene-09547,cause,hpo-13631
gene-09580,interact,gene-04533
gene-09580,regulate,hpo-01784
gene-09580,regulate,hpo-12401
gene-09582,associate,disease-0984
gene-09582,associate,hpo-07292
gene-09582,associate,hpo-12401
gene-09583,expression,hpo-00142
gene-09583,marker,disease-1472
gene-09584,associate,disease-1472
gene-09584,associate,gene-17487
gene-09640,affect,small_molecule-34508
gene-09640,associate,gene-43673
gene-09640,encode,disease-1472
gene-09640,expression,disease-3709
gene-09640,increase,disease-1472
gene-09640,production,drug-05064
gene-09640,production,gene-11842
gene-09640,reduce,gene-02917
gene-09640,reduce,gene-06684
gene-09640,reverse,gene-02917
gene-09640,risk,gene-43673
gene-09648,affect,disease-1472
gene-09648,increase,gene-02889
gene-09648,increase,gene-02895
gene-09648,increase,gene-03469
gene-09648,increase,gene-05708
gene-09648,marker,disease-1472
gene-09693,bind,gene-00726
gene-09693,bind,gene-00842
gene-09693,bind,gene-01681
gene-09693,bind,gene-04024
gene-09693,bind,gene-05525
gene-09693,identifi,gene-00850
gene-09693,identifi,small_molecule-40975
gene-09693,increase,disease-1472
gene-09697,associate,disease-1472
gene-09703,reduce,gene-03608
gene-09703,reduce,hpo-12962
gene-09720,reduce,drug-09498
gene-09720,reduce,gene-05854
gene-09720,treat,disease-1472
gene-09736,activate,gene-03015
gene-09736,activate,gene-03770
gene-09736,activate,gene-05399
gene-09736,affect,gene-00804
gene-09736,affect,gene-02530
gene-09736,affect,gene-04437
gene-09736,affect,gene-04536
gene-09736,affect,gene-05708
gene-09736,affect,hpo-07292
gene-09736,affect,hpo-12318
gene-09736,affect,hpo-12401
gene-09736,affect,hpo-13631
gene-09736,affect,small_molecule-08571
gene-09736,affect,small_molecule-35419
gene-09736,associate,disease-1472
gene-09736,associate,disease-8865
gene-09736,associate,gene-02885
gene-09736,associate,gene-03469
gene-09736,associate,gene-03476
gene-09736,associate,protein-03527
gene-09736,associate,protein-05658
gene-09736,associate,small_molecule-11583
gene-09736,cause,drug-10882
gene-09736,cause,gene-03433
gene-09736,cause,gene-09198
gene-09736,cause,hpo-03244
gene-09736,contain,hpo-07947
gene-09736,control,small_molecule-35435
gene-09736,depend,gene-05708
gene-09736,develop,hpo-07332
gene-09736,develop,hpo-13631
gene-09736,differenti,hpo-12403
gene-09736,encode,gene-02885
gene-09736,expression,disease-1472
gene-09736,expression,gene-00577
gene-09736,expression,gene-02889
gene-09736,expression,gene-05683
gene-09736,feature,hpo-12401
gene-09736,focus,drug-03064
gene-09736,found,drug-10882
gene-09736,improve,gene-00806
gene-09736,increase,drug-12015
gene-09736,increase,gene-02917
gene-09736,increase,gene-18451
gene-09736,increase,hpo-12403
gene-09736,increase,protein-05287
gene-09736,increase,small_molecule-43114
gene-09736,inhibit,gene-05885
gene-09736,inhibit,gene-09198
gene-09736,inhibit,hpo-13631
gene-09736,initi,gene-11207
gene-09736,interact,gene-00166
gene-09736,observe,gene-09524
gene-09736,observe,small_molecule-35434
gene-09736,prevent,hpo-12403
gene-09736,production,gene-02917
gene-09736,production,gene-05708
gene-09736,production,protein-03357
gene-09736,reduce,drug-00037
gene-09736,reduce,drug-00472
gene-09736,reduce,drug-01150
gene-09736,reduce,gene-02804
gene-09736,reduce,gene-02889
gene-09736,reduce,gene-02917
gene-09736,reduce,gene-05713
gene-09736,reduce,gene-05714
gene-09736,reduce,gene-15103
gene-09736,reduce,hpo-12403
gene-09736,reduce,hpo-13632
gene-09736,reduce,small_molecule-11280
gene-09736,reduce,small_molecule-19107
gene-09736,reduce,small_molecule-46907
gene-09736,regulate,hpo-12403
gene-09736,regulate,small_molecule-03401
gene-09736,show,gene-02917
gene-09736,show,gene-03472
gene-09736,show,hpo-07292
gene-09736,treat,disease-1472
gene-09736,treat,drug-00005
gene-09736,treat,gene-02910
gene-09736,treat,gene-05247
gene-09736,treat,gene-08318
gene-09736,treat,gene-10356
gene-09736,treat,hpo-13631
gene-09736,treat,small_molecule-46907
gene-09736,treat,small_molecule-54621
gene-09767,change,disease-1472
gene-09802,affect,disease-1472
gene-09802,expression,gene-02889
gene-09802,expression,protein-03556
gene-09802,increase,gene-02875
gene-09802,increase,gene-05708
gene-09802,inhibit,gene-06837
gene-09802,reduce,disease-1472
gene-09802,reduce,protein-03556
gene-09802,regulate,gene-08162
gene-09874,cause,hpo-12403
gene-09929,bind,hpo-12401
gene-09962,activate,gene-04109
gene-09962,activate,hpo-12884
gene-09962,affect,disease-0984
gene-09962,affect,disease-1472
gene-09962,affect,gene-05736
gene-09962,affect,hpo-07292
gene-09962,affect,hpo-12994
gene-09962,affect,small_molecule-35444
gene-09962,associate,disease-0159
gene-09962,associate,disease-0492
gene-09962,associate,disease-0984
gene-09962,associate,disease-1472
gene-09962,associate,disease-2201
gene-09962,associate,disease-2509
gene-09962,associate,gene-00012
gene-09962,associate,gene-00790
gene-09962,associate,gene-04477
gene-09962,associate,gene-05400
gene-09962,associate,gene-07393
gene-09962,associate,gene-19144
gene-09962,associate,hpo-00142
gene-09962,associate,hpo-05245
gene-09962,associate,hpo-07322
gene-09962,associate,hpo-07323
gene-09962,associate,hpo-12401
gene-09962,associate,hpo-12402
gene-09962,associate,hpo-12994
gene-09962,associate,protein-03556
gene-09962,associate,small_molecule-11294
gene-09962,associate,small_molecule-26053
gene-09962,associate,small_molecule-36299
gene-09962,associate,small_molecule-36410
gene-09962,bind,gene-01175
gene-09962,cause,disease-0984
gene-09962,cause,disease-1472
gene-09962,cause,gene-17059
gene-09962,cause,hpo-07292
gene-09962,cause,hpo-12402
gene-09962,cause,hpo-12994
gene-09962,confer,disease-1472
gene-09962,confer,disease-2201
gene-09962,confer,gene-04760
gene-09962,confer,hpo-00142
gene-09962,confer,hpo-07292
gene-09962,confer,hpo-12994
gene-09962,confer,small_molecule-35499
gene-09962,control,disease-2201
gene-09962,demonstr,disease-1472
gene-09962,detect,small_molecule-26053
gene-09962,determin,disease-1472
gene-09962,determin,hpo-12401
gene-09962,determin,small_molecule-11944
gene-09962,develop,disease-1472
gene-09962,differenti,small_molecule-35419
gene-09962,encode,hpo-07323
gene-09962,enhance,hpo-05253
gene-09962,evalu,hpo-12994
gene-09962,expression,disease-1472
gene-09962,expression,gene-02916
gene-09962,expression,gene-06880
gene-09962,expression,hpo-00142
gene-09962,gene,disease-1472
gene-09962,gene,gene-17161
gene-09962,gene,gene-20402
gene-09962,generate,hpo-07323
gene-09962,generate,hpo-12401
gene-09962,generate,hpo-12956
gene-09962,generate,hpo-12994
gene-09962,identifi,disease-1472
gene-09962,identifi,hpo-07292
gene-09962,identifi,hpo-07306
gene-09962,identifi,hpo-12994
gene-09962,increase,disease-0984
gene-09962,increase,gene-02787
gene-09962,increase,gene-06830
gene-09962,interact,gene-17161
gene-09962,marker,disease-1280
gene-09962,marker,hpo-07292
gene-09962,mutate,disease-1472
gene-09962,mutate,hpo-07323
gene-09962,mutate,hpo-12994
gene-09962,patholog,disease-0984
gene-09962,patholog,hpo-07292
gene-09962,patholog,hpo-13316
gene-09962,predict,disease-1472
gene-09962,produce,hpo-07323
gene-09962,produce,hpo-12401
gene-09962,produce,hpo-12956
gene-09962,produce,hpo-12994
gene-09962,protect,hpo-04517
gene-09962,protect,hpo-12403
gene-09962,reduce,hpo-07292
gene-09962,regulate,gene-02875
gene-09962,regulate,gene-05557
gene-09962,regulate,gene-06830
gene-09962,regulate,gene-17059
gene-09962,regulate,gene-24846
gene-09962,regulate,hpo-07292
gene-09962,risk,disease-0984
gene-09962,risk,disease-1472
gene-09962,risk,gene-04760
gene-09962,risk,gene-06448
gene-09962,show,disease-0984
gene-09962,show,disease-1472
gene-09962,show,gene-27622
gene-09962,show,hpo-00142
gene-09962,show,hpo-07322
gene-09962,show,hpo-12994
gene-09962,treat,disease-1295
gene-09962,treat,disease-1472
gene-09962,treat,hpo-07292
gene-09974,potenti,disease-1472
gene-10011,expression,disease-1472
gene-10016,associate,disease-1472
gene-10019,associate,gene-01138
gene-10019,produce,gene-02787
gene-10019,produce,gene-11361
gene-10025,affect,gene-09736
gene-10025,expression,drug-12015
gene-10025,expression,gene-02787
gene-10025,expression,gene-02889
gene-10025,expression,gene-03469
gene-10025,expression,gene-05708
gene-10025,improve,hpo-12401
gene-10025,improve,hpo-12403
gene-10025,increase,disease-1472
gene-10025,inhibit,gene-00699
gene-10025,inhibit,gene-05286
gene-10025,reduce,gene-02901
gene-10025,reduce,gene-09736
gene-10025,regulate,hpo-13631
gene-10029,observe,small_molecule-44248
gene-10039,cause,gene-02901
gene-10039,cause,gene-05708
gene-10093,expression,gene-02889
gene-10104,associate,hpo-06474
gene-10104,expression,disease-1472
gene-10104,expression,hpo-01784
gene-10104,regulate,disease-1472
gene-10160,associate,disease-1472
gene-10160,associate,hpo-07332
gene-10160,expression,gene-16197
gene-10160,show,disease-0984
gene-10302,expression,small_molecule-28521
gene-10302,treat,hpo-12401
gene-10309,change,gene-06684
gene-10309,regulate,gene-07889
gene-10315,cause,disease-1472
gene-10315,expression,disease-1472
gene-10333,cause,protein-05566
gene-10333,expression,disease-1472
gene-10333,marker,disease-1472
gene-10338,cause,gene-03891
gene-10338,regulate,gene-03891
gene-10356,activate,gene-03891
gene-10356,affect,gene-09736
gene-10356,affect,hpo-12401
gene-10356,expression,hpo-12401
gene-10356,found,hpo-12403
gene-10356,improve,gene-13823
gene-10356,inhibit,disease-1472
gene-10356,reduce,hpo-00142
gene-10356,reduce,hpo-01784
gene-10356,reduce,hpo-12401
gene-10356,reduce,hpo-13631
gene-10356,reverse,disease-1472
gene-10357,associate,hpo-13410
gene-10364,associate,disease-0984
gene-10364,associate,hpo-07292
gene-10367,activate,protein-04571
gene-10367,regulate,gene-05958
gene-10373,associate,gene-02917
gene-10373,associate,hpo-07292
gene-10373,cause,gene-02917
gene-10373,cause,hpo-13631
gene-10373,develop,hpo-07332
gene-10373,have,hpo-13631
gene-10373,patholog,disease-4069
gene-10373,patholog,disease-4971
gene-10373,patholog,hpo-07132
gene-10373,patholog,small_molecule-35412
gene-10373,regulate,disease-1472
gene-10373,regulate,gene-02917
gene-10373,show,disease-1239
gene-10373,show,hpo-12401
gene-10374,expression,gene-02889
gene-10374,regulate,hpo-12962
gene-10381,associate,gene-05708
gene-10381,cause,hpo-13631
gene-10381,focus,gene-05708
gene-10381,stimul,gene-05708
gene-10382,activate,gene-03010
gene-10382,activate,gene-04428
gene-10382,activate,gene-05399
gene-10382,associate,disease-1472
gene-10382,associate,gene-03891
gene-10382,cause,hpo-13631
gene-10382,focus,gene-05708
gene-10382,focus,hpo-07292
gene-10382,inhibit,hpo-12248
gene-10382,inhibit,hpo-13632
gene-10382,marker,hpo-07292
gene-10382,patholog,disease-1472
gene-10382,production,gene-06684
gene-10382,provid,disease-1472
gene-10382,reduce,disease-1472
gene-10382,regulate,hpo-08856
gene-10382,regulate,hpo-10098
gene-10382,response,hpo-10098
gene-10382,stimul,gene-05708
gene-10406,develop,hpo-00142
gene-10441,associate,gene-27754
gene-10441,demonstr,gene-27754
gene-10443,affect,gene-02545
gene-10443,associate,small_molecule-36355
gene-10471,interact,gene-01504
gene-10584,cause,small_molecule-11294
gene-10584,determin,small_molecule-35668
gene-11005,expression,gene-05708
gene-11006,control,disease-1472
gene-11006,control,hpo-13631
gene-11006,inhibit,gene-03770
gene-11011,associate,disease-1472
gene-11011,associate,gene-27622
gene-11011,response,hpo-13631
gene-11011,show,disease-1472
gene-11059,associate,disease-1472
gene-11059,associate,gene-13579
gene-11059,associate,hpo-07235
gene-11059,associate,hpo-07292
gene-11059,associate,small_molecule-35419
gene-11059,cause,hpo-07786
gene-11059,cause,hpo-12401
gene-11059,cause,hpo-12410
gene-11059,cause,hpo-13631
gene-11059,change,hpo-00366
gene-11059,change,hpo-07292
gene-11059,control,gene-01527
gene-11059,control,gene-08572
gene-11059,detect,hpo-13223
gene-11059,encode,gene-03280
gene-11059,encode,gene-17341
gene-11059,evalu,gene-00862
gene-11059,expression,small_molecule-35419
gene-11059,feature,small_molecule-35419
gene-11059,found,gene-27754
gene-11059,found,hpo-13223
gene-11059,found,small_molecule-35419
gene-11059,function,disease-1472
gene-11059,inhibit,gene-05397
gene-11059,inhibit,gene-05399
gene-11059,mutate,gene-01783
gene-11059,mutate,hpo-00347
gene-11059,observe,disease-0698
gene-11059,observe,gene-27754
gene-11059,prevent,hpo-00425
gene-11059,prevent,hpo-07292
gene-11059,regulate,gene-05397
gene-11059,regulate,gene-05399
gene-11059,regulate,gene-05708
gene-11059,regulate,gene-27754
gene-11059,regulate,hpo-00425
gene-11059,regulate,hpo-13223
gene-11059,reverse,gene-02889
gene-11059,show,disease-1472
gene-11059,signal,gene-01783
gene-11108,patholog,hpo-00142
gene-11125,act,gene-13297
gene-11125,affect,gene-05204
gene-11125,associate,disease-1472
gene-11125,cause,disease-2949
gene-11125,cause,gene-05644
gene-11125,cause,gene-05949
gene-11125,cause,hpo-10098
gene-11125,contain,gene-02524
gene-11125,expression,gene-02875
gene-11125,expression,gene-02889
gene-11125,expression,gene-05708
gene-11125,expression,hpo-07292
gene-11125,expression,hpo-07323
gene-11125,expression,hpo-10098
gene-11125,production,gene-04423
gene-11125,regulate,gene-00175
gene-11125,regulate,gene-04178
gene-11125,regulate,gene-05469
gene-11125,regulate,hpo-10098
gene-11125,stimul,gene-05708
gene-11125,treat,disease-1472
gene-11125,treat,gene-05708
gene-11140,affect,disease-1472
gene-11150,associate,disease-1472
gene-11150,regulate,disease-1472
gene-11156,contain,gene-18292
gene-11158,activate,gene-02961
gene-11158,activate,gene-02965
gene-11158,affect,hpo-13631
gene-11158,change,gene-02942
gene-11158,change,hpo-13631
gene-11158,inhibit,gene-18639
gene-11158,inhibit,hpo-06274
gene-11158,inhibit,protein-01668
gene-11158,regulate,gene-01890
gene-11158,regulate,gene-04551
gene-11158,regulate,gene-27754
gene-11158,stimul,gene-05682
gene-11161,associate,disease-1472
gene-11165,regulate,gene-04574
gene-11165,regulate,gene-04646
gene-11165,show,gene-03066
gene-11166,expression,disease-1472
gene-11166,expression,gene-00798
gene-11171,regulate,hpo-07292
gene-11204,regulate,gene-07596
gene-11207,affect,disease-0177
gene-11207,associate,disease-1472
gene-11207,cause,gene-09736
gene-11207,cause,hpo-12403
gene-11207,inhibit,gene-00175
gene-11207,inhibit,gene-04423
gene-11214,particip,gene-03472
gene-11234,predict,hpo-07947
gene-11299,associate,gene-36383
gene-11299,cause,gene-02787
gene-11299,cause,gene-13823
gene-11299,expression,gene-24087
gene-11299,expression,small_molecule-11162
gene-11299,increase,gene-01783
gene-11299,increase,small_molecule-26053
gene-11299,interact,hpo-08080
gene-11299,marker,hpo-12403
gene-11299,patholog,disease-1472
gene-11299,potenti,drug-10882
gene-11299,regulate,drug-05145
gene-11299,regulate,gene-02804
gene-11299,regulate,gene-12084
gene-11299,regulate,gene-41414
gene-11299,show,gene-04833
gene-11299,treat,disease-1472
gene-11299,treat,hpo-07292
gene-11313,treat,hpo-12403
gene-11321,expression,disease-1472
gene-11321,expression,gene-00798
gene-11321,expression,gene-05265
gene-11321,expression,gene-10308
gene-11321,expression,small_molecule-07776
gene-11321,found,disease-1472
gene-11321,stimul,gene-02885
gene-11342,predict,disease-1472
gene-11355,associate,disease-1472
gene-11355,associate,hpo-12401
gene-11355,expression,gene-02889
gene-11355,expression,gene-03476
gene-11355,expression,gene-05029
gene-11355,expression,hpo-12401
gene-11355,identifi,hpo-12401
gene-11355,increase,hpo-10098
gene-11355,marker,disease-1472
gene-11355,marker,small_molecule-52317
gene-11355,patholog,disease-1472
gene-11355,patholog,hpo-12401
gene-11355,reduce,hpo-12401
gene-11355,regulate,drug-09766
gene-11355,treat,disease-1472
gene-11361,activate,gene-05399
gene-11361,activate,gene-24121
gene-11361,affect,disease-1472
gene-11361,associate,disease-0984
gene-11361,associate,disease-1472
gene-11361,associate,hpo-00142
gene-11361,associate,hpo-12401
gene-11361,bind,drug-12015
gene-11361,bind,gene-11842
gene-11361,cause,gene-13823
gene-11361,cause,gene-24121
gene-11361,demonstr,hpo-12403
gene-11361,detect,disease-1472
gene-11361,enhance,gene-11423
gene-11361,expression,disease-0209
gene-11361,expression,disease-1472
gene-11361,expression,gene-02917
gene-11361,expression,gene-06684
gene-11361,expression,gene-27754
gene-11361,focus,disease-1472
gene-11361,found,disease-1472
gene-11361,found,hpo-01049
gene-11361,found,hpo-01381
gene-11361,found,hpo-12942
gene-11361,function,disease-1472
gene-11361,gene,disease-0984
gene-11361,improve,gene-00281
gene-11361,increase,disease-0984
gene-11361,increase,disease-1472
gene-11361,increase,gene-00486
gene-11361,increase,gene-27754
gene-11361,increase,small_molecule-11583
gene-11361,marker,disease-0984
gene-11361,marker,disease-1472
gene-11361,particip,disease-0209
gene-11361,particip,drug-12015
gene-11361,particip,hpo-12403
gene-11361,produce,gene-02917
gene-11361,production,disease-1472
gene-11361,protect,disease-1472
gene-11361,protect,gene-00486
gene-11361,provid,disease-1472
gene-11361,reduce,gene-06684
gene-11361,reduce,hpo-13643
gene-11361,regulate,disease-0984
gene-11361,regulate,disease-1472
gene-11361,regulate,disease-4435
gene-11361,regulate,gene-09736
gene-11361,risk,disease-1472
gene-11361,show,drug-12015
gene-11361,show,hpo-13630
gene-11361,signal,gene-05306
gene-11361,stimul,gene-06684
gene-11361,treat,disease-0159
gene-11361,treat,gene-02878
gene-11361,treat,hpo-13631
gene-11364,develop,hpo-12401
gene-11371,associate,gene-04477
gene-11371,associate,gene-27754
gene-11371,associate,hpo-12857
gene-11371,associate,hpo-13631
gene-11371,associate,small_molecule-11294
gene-11371,associate,small_molecule-35419
gene-11371,gene,disease-1472
gene-11371,gene,gene-04760
gene-11371,have,disease-0984
gene-11371,marker,disease-1472
gene-11406,associate,hpo-12401
gene-11406,expression,small_molecule-35419
gene-11411,associate,disease-1472
gene-11411,associate,hpo-12401
gene-11411,cause,disease-0159
gene-11411,demonstr,disease-1472
gene-11411,found,disease-1472
gene-11411,response,hpo-12403
gene-11417,affect,gene-09736
gene-11417,cause,hpo-13631
gene-11421,associate,disease-1472
gene-11423,activate,gene-00166
gene-11423,associate,disease-1472
gene-11423,associate,small_molecule-11321
gene-11423,cause,disease-1472
gene-11423,cause,hpo-13631
gene-11423,change,disease-1472
gene-11423,expression,gene-24185
gene-11423,prevent,hpo-07292
gene-11423,regulate,gene-08288
gene-11423,regulate,hpo-07292
gene-11423,treat,hpo-07292
gene-11432,activate,hpo-12401
gene-11432,associate,gene-06872
gene-11432,cause,gene-05708
gene-11432,cause,hpo-12401
gene-11432,cause,hpo-13066
gene-11432,cause,hpo-13631
gene-11432,control,gene-02005
gene-11432,expression,hpo-03634
gene-11432,inhibit,hpo-12403
gene-11432,treat,hpo-13628
gene-11452,activate,hpo-13631
gene-11452,associate,disease-1472
gene-11452,found,disease-1472
gene-11506,improve,gene-09736
gene-11506,reduce,gene-09736
gene-11506,show,gene-06684
gene-11519,activate,gene-04392
gene-11519,activate,gene-04423
gene-11519,differenti,hpo-13631
gene-11519,expression,gene-04833
gene-11519,regulate,gene-11125
gene-11552,enhance,hpo-10098
gene-11552,show,small_molecule-11276
gene-11552,stimul,disease-1472
gene-11558,demonstr,gene-03631
gene-11589,increase,gene-03472
gene-11589,increase,small_molecule-08924
gene-11589,regulate,gene-02567
gene-11600,regulate,disease-1472
gene-11613,cause,hpo-03809
gene-11632,develop,hpo-04557
gene-11632,have,hpo-13334
gene-11632,reduce,disease-1472
gene-11632,show,hpo-13334
gene-11660,change,disease-1472
gene-11669,affect,disease-1472
gene-11669,associate,gene-05682
gene-11669,associate,gene-12084
gene-11669,associate,gene-17142
gene-11669,associate,gene-27754
