H,R,T
gene-05046,associate,gene-17067
gene-05046,associate,hpo-13648
gene-05046,marker,gene-00348
gene-05046,marker,gene-00360
gene-05046,marker,gene-17067
gene-05062,depend,gene-06213
gene-05062,detect,gene-06213
gene-05062,expression,gene-06213
gene-05062,expression,hpo-05253
gene-05062,provid,gene-06213
gene-05062,treat,gene-06213
gene-05064,show,hpo-05253
gene-05065,show,hpo-05253
gene-05081,associate,disease-0272
gene-05083,activate,gene-04428
gene-05083,depend,gene-04428
gene-05083,reverse,gene-24074
gene-05084,activate,gene-00175
gene-05128,activate,hpo-13648
gene-05128,found,hpo-12705
gene-05154,enhance,gene-08383
gene-05154,expression,hpo-09639
gene-05154,reduce,hpo-05253
gene-05165,expression,gene-04551
gene-05165,expression,gene-05736
gene-05165,expression,hpo-04712
gene-05165,expression,hpo-13631
gene-05165,found,hpo-04712
gene-05165,identifi,disease-2931
gene-05165,identifi,hpo-04704
gene-05165,increase,hpo-04712
gene-05167,expression,gene-05165
gene-05167,expression,hpo-13631
gene-05186,provid,gene-16372
gene-05256,expression,gene-10373
gene-05285,associate,gene-05399
gene-05298,expression,small_molecule-06774
gene-05298,predict,small_molecule-06774
gene-05301,associate,hpo-05253
gene-05301,marker,gene-00563
gene-05306,regulate,gene-04178
gene-05306,regulate,hpo-04708
gene-05306,regulate,hpo-05253
gene-05326,activate,gene-04178
gene-05326,associate,hpo-05253
gene-05326,cause,hpo-04708
gene-05326,increase,hpo-05253
gene-05327,cause,hpo-04363
gene-05345,activate,gene-01565
gene-05345,activate,gene-01659
gene-05345,activate,gene-01749
gene-05345,activate,gene-01820
gene-05345,associate,drug-01326
gene-05345,associate,gene-04555
gene-05345,associate,gene-16948
gene-05345,demonstr,hpo-13648
gene-05345,found,hpo-13648
gene-05345,increase,hpo-07332
gene-05345,inhibit,gene-04423
gene-05345,patholog,small_molecule-52726
gene-05345,regulate,gene-05469
gene-05345,reverse,gene-24181
gene-05351,enhance,hpo-07332
gene-05377,affect,hpo-04708
gene-05377,develop,hpo-05253
gene-05377,enhance,hpo-04708
gene-05377,risk,hpo-04706
gene-05377,show,hpo-04708
gene-05377,studi,hpo-05254
gene-05397,observe,disease-0272
gene-05397,observe,hpo-13340
gene-05399,associate,gene-05418
gene-05399,reduce,hpo-05253
gene-05403,observe,hpo-05253
gene-05418,associate,hpo-05253
gene-05418,disrupt,gene-05399
gene-05431,risk,hpo-13340
gene-05454,gene,gene-01565
gene-05454,gene,gene-10058
gene-05470,transloc,small_molecule-36362
gene-05528,expression,hpo-04704
gene-05528,expression,hpo-13340
gene-05534,cause,hpo-04708
gene-05584,differenti,hpo-05253
gene-05603,regulate,hpo-13254
gene-05619,interact,gene-03608
gene-05626,inhibit,gene-02778
gene-05627,activate,gene-03296
gene-05627,associate,hpo-13322
gene-05627,cause,small_molecule-35496
gene-05627,increase,gene-05965
gene-05627,increase,gene-24129
gene-05627,increase,hpo-04708
gene-05627,inhibit,gene-02778
gene-05627,inhibit,hpo-05253
gene-05627,regulate,gene-20547
gene-05627,treat,gene-02889
gene-05644,regulate,hpo-13648
gene-05655,associate,drug-10400
gene-05655,associate,gene-02956
gene-05655,associate,gene-17067
gene-05655,associate,hpo-13648
gene-05655,expression,gene-00360
gene-05655,expression,gene-02956
gene-05655,expression,gene-07960
gene-05659,associate,small_molecule-06774
gene-05659,expression,gene-04645
gene-05659,expression,small_molecule-06774
gene-05659,observe,small_molecule-06774
gene-05662,bind,hpo-05253
gene-05662,expression,gene-03468
gene-05662,regulate,gene-03468
gene-05662,regulate,gene-03477
gene-05663,show,hpo-13340
gene-05663,show,hpo-13666
gene-05665,expression,hpo-13340
gene-05665,produce,hpo-09980
gene-05665,serve,hpo-04712
gene-05665,serve,hpo-05258
gene-05665,studi,hpo-13340
gene-05665,transloc,disease-2005
gene-05665,transloc,hpo-05253
gene-05666,regulate,hpo-13666
gene-05681,associate,hpo-04708
gene-05683,risk,hpo-13322
gene-05708,activate,gene-01890
gene-05708,activate,gene-04424
gene-05708,activate,gene-04428
gene-05708,associate,gene-01830
gene-05708,associate,hpo-04708
gene-05708,associate,hpo-13320
gene-05708,cause,gene-03770
gene-05708,cause,gene-06880
gene-05708,cause,hpo-04708
gene-05708,cause,small_molecule-08374
gene-05708,enhance,gene-01006
gene-05708,expression,gene-04424
gene-05708,expression,hpo-04708
gene-05708,found,disease-1250
gene-05708,found,hpo-04562
gene-05708,increase,gene-03608
gene-05708,increase,gene-06796
gene-05708,marker,hpo-13648
gene-05708,regulate,gene-01830
gene-05708,transloc,gene-01006
gene-05708,transloc,gene-01830
gene-05708,transloc,gene-01890
gene-05708,transloc,gene-04424
gene-05732,increase,gene-11171
gene-05732,increase,hpo-05253
gene-05736,activate,gene-00476
gene-05736,associate,gene-01819
gene-05736,associate,gene-04551
gene-05736,associate,hpo-04706
gene-05736,associate,hpo-13340
gene-05736,associate,hpo-13648
gene-05736,cause,gene-00850
gene-05736,cause,gene-00853
gene-05736,cause,gene-06705
gene-05736,cause,hpo-07332
gene-05736,cause,hpo-13340
gene-05736,cause,small_molecule-35496
gene-05736,change,gene-03118
gene-05736,change,hpo-04706
gene-05736,change,hpo-04712
gene-05736,change,hpo-13648
gene-05736,conside,hpo-09639
gene-05736,demonstr,hpo-13323
gene-05736,detect,hpo-05191
gene-05736,detect,hpo-13146
gene-05736,detect,hpo-13340
gene-05736,detect,hpo-13666
gene-05736,determin,hpo-13648
gene-05736,differenti,hpo-13648
gene-05736,evalu,hpo-04708
gene-05736,exist,hpo-13146
gene-05736,expression,disease-0014
gene-05736,expression,gene-05165
gene-05736,expression,gene-05958
gene-05736,expression,hpo-00342
gene-05736,expression,hpo-04704
gene-05736,expression,hpo-04708
gene-05736,expression,hpo-04712
gene-05736,expression,hpo-05188
gene-05736,expression,hpo-05191
gene-05736,expression,hpo-06474
gene-05736,expression,hpo-09986
gene-05736,expression,hpo-13146
gene-05736,expression,hpo-13340
gene-05736,expression,hpo-13648
gene-05736,expression,small_molecule-36362
gene-05736,found,hpo-04708
gene-05736,found,hpo-04712
gene-05736,found,hpo-13323
gene-05736,found,small_molecule-35496
gene-05736,identifi,hpo-12705
gene-05736,increase,hpo-04708
gene-05736,increase,hpo-13648
gene-05736,mutate,gene-00563
gene-05736,mutate,gene-03118
gene-05736,mutate,hpo-13146
gene-05736,mutate,hpo-13648
gene-05736,observe,hpo-04712
gene-05736,observe,hpo-13648
gene-05736,observe,hpo-13666
gene-05736,occur,hpo-05191
gene-05736,patholog,hpo-13340
gene-05736,patholog,hpo-13648
gene-05736,predict,gene-00563
gene-05736,predict,hpo-04708
gene-05736,predict,hpo-13648
gene-05736,reduce,gene-09208
gene-05738,cause,gene-02203
gene-05738,cause,hpo-04708
gene-05738,regulate,gene-02203
gene-05755,expression,hpo-04708
gene-05755,inhibit,hpo-04708
gene-05755,reduce,gene-00823
gene-05764,enhance,hpo-13323
gene-05764,observe,disease-0704
gene-05764,reduce,disease-0704
gene-05777,expression,gene-16094
gene-05798,affect,hpo-04711
gene-05798,affect,hpo-13685
gene-05798,expression,hpo-12706
gene-05817,associate,gene-00360
gene-05817,associate,gene-07960
gene-05817,associate,hpo-04708
gene-05817,associate,hpo-05253
gene-05854,expression,gene-09724
gene-05854,reduce,hpo-05253
gene-05857,associate,gene-00563
gene-05857,control,gene-01453
gene-05857,determin,hpo-07332
gene-05857,evalu,hpo-04708
gene-05857,expression,gene-01453
gene-05857,expression,hpo-04708
gene-05857,increase,gene-01453
gene-05857,increase,small_molecule-37794
gene-05857,regulate,gene-03622
gene-05857,studi,hpo-04712
gene-05897,exist,hpo-13322
gene-05897,expression,disease-0271
gene-05897,marker,disease-0271
gene-05902,cause,hpo-04708
gene-05902,regulate,gene-03770
gene-05902,regulate,hpo-04708
gene-05902,treat,hpo-04708
gene-05907,increase,hpo-05253
gene-05907,inhibit,hpo-05246
gene-05907,inhibit,protein-03073
gene-05909,associate,gene-03468
gene-05909,associate,gene-03472
gene-05909,associate,hpo-05253
gene-05909,associate,protein-03556
gene-05909,expression,hpo-04708
gene-05909,marker,hpo-04708
gene-05919,associate,gene-25315
gene-05930,regulate,gene-05708
gene-05932,cause,disease-0272
gene-05932,initi,hpo-13319
gene-05932,risk,disease-0272
gene-05958,affect,gene-04551
gene-05958,affect,hpo-05253
gene-05958,affect,hpo-13648
gene-05958,associate,hpo-04708
gene-05958,associate,hpo-13340
gene-05958,associate,hpo-13648
gene-05958,cause,hpo-04708
gene-05958,expression,gene-04210
gene-05958,expression,hpo-13340
gene-05958,expression,hpo-13648
gene-05958,inhibit,hpo-13648
gene-05958,predict,hpo-04708
gene-05958,predict,hpo-13648
gene-05958,risk,hpo-13340
gene-05960,activate,gene-03770
gene-05999,expression,gene-17067
gene-06030,associate,hpo-04708
gene-06030,change,hpo-04706
gene-06030,change,hpo-13426
gene-06030,confer,small_molecule-10734
gene-06030,expression,gene-00563
gene-06030,gene,small_molecule-10734
gene-06030,risk,hpo-13340
gene-06050,cause,hpo-03856
gene-06050,regulate,gene-04423
gene-06129,associate,hpo-13648
gene-06129,cause,hpo-13648
gene-06129,increase,gene-02783
gene-06129,inhibit,hpo-04708
gene-06129,inhibit,hpo-13648
gene-06129,regulate,gene-02783
gene-06129,transloc,gene-02783
gene-06213,analyz,gene-39021
gene-06213,associate,disease-0271
gene-06213,associate,disease-0272
gene-06213,associate,disease-2931
gene-06213,associate,hpo-00342
gene-06213,associate,hpo-04535
gene-06213,associate,hpo-05253
gene-06213,associate,hpo-06983
gene-06213,associate,hpo-12684
gene-06213,cause,gene-06885
gene-06213,detect,gene-05062
gene-06213,detect,hpo-04708
gene-06213,observe,gene-00563
gene-06281,act,hpo-05253
gene-06289,act,hpo-05253
gene-06289,associate,hpo-04708
gene-06289,associate,hpo-05253
gene-06289,expression,hpo-12705
gene-06289,inhibit,hpo-05253
gene-06289,regulate,gene-02878
gene-06289,regulate,gene-02895
gene-06289,regulate,gene-04970
gene-06289,regulate,gene-04971
gene-06289,regulate,gene-11023
gene-06289,regulate,hpo-04708
gene-06289,regulate,hpo-04730
gene-06289,regulate,hpo-06503
gene-06289,regulate,hpo-06978
gene-06289,regulate,hpo-12705
gene-06289,regulate,hpo-13322
gene-06289,regulate,hpo-13323
gene-06330,expression,hpo-13648
gene-06359,associate,gene-01772
gene-06359,associate,hpo-05253
gene-06359,associate,hpo-09639
gene-06359,marker,hpo-04706
gene-06380,marker,disease-1032
gene-06388,treat,disease-0270
gene-06430,associate,gene-03118
gene-06430,associate,gene-05736
gene-06430,associate,small_molecule-12713
gene-06430,conside,hpo-09639
gene-06430,predict,gene-00563
gene-06444,cause,hpo-07332
gene-06520,production,hpo-05253
gene-06615,associate,drug-10400
gene-06615,associate,gene-00360
gene-06615,associate,small_molecule-11280
gene-06615,detect,drug-10400
gene-06615,marker,drug-10400
gene-06615,marker,gene-00360
gene-06652,affect,hpo-04708
gene-06652,increase,hpo-07332
gene-06696,associate,disease-0210
gene-06696,associate,drug-10400
gene-06696,associate,gene-00360
gene-06696,associate,hpo-04708
gene-06696,associate,hpo-05253
gene-06696,observe,hpo-05253
gene-06705,cause,gene-00853
gene-06705,cause,gene-05736
gene-06723,cause,hpo-13326
gene-06737,activate,gene-04178
gene-06737,cause,hpo-04708
gene-06777,associate,hpo-04708
gene-06777,associate,small_molecule-35496
gene-06777,cause,small_molecule-21348
gene-06777,expression,gene-01012
gene-06777,expression,hpo-13340
gene-06777,marker,hpo-13340
gene-06777,observe,hpo-04723
gene-06796,activate,gene-03014
gene-06796,activate,gene-03770
gene-06796,cause,hpo-04708
gene-06796,cause,hpo-05253
gene-06796,demonstr,gene-03014
gene-06796,demonstr,gene-03770
gene-06796,expression,gene-03770
gene-06796,expression,hpo-04708
gene-06796,regulate,gene-05708
gene-06796,regulate,gene-05960
gene-06796,treat,hpo-04708
gene-06839,associate,hpo-13648
gene-06840,associate,hpo-13648
gene-06840,cause,gene-06802
gene-06842,associate,hpo-04708
gene-06842,associate,hpo-04711
gene-06842,associate,hpo-13648
gene-06842,regulate,hpo-13322
gene-06842,show,hpo-13648
gene-06861,associate,hpo-04723
gene-06866,associate,hpo-04723
gene-06872,associate,gene-01870
gene-06872,associate,gene-03747
gene-06872,expression,gene-03747
gene-06872,expression,gene-05958
gene-06880,confer,gene-06802
gene-06880,enhance,gene-06802
gene-06880,enhance,hpo-07332
gene-06880,regulate,gene-06802
gene-06885,activate,gene-00175
gene-06885,associate,gene-14408
gene-06885,associate,hpo-13648
gene-06885,expression,gene-01644
gene-06885,expression,hpo-05254
gene-06885,inhibit,gene-00175
gene-06885,reduce,gene-00175
gene-07096,reduce,hpo-13323
gene-07167,prevent,hpo-13648
gene-07268,associate,hpo-13340
gene-07268,cause,hpo-13340
gene-07268,expression,hpo-13648
gene-07268,regulate,hpo-13340
gene-07270,cause,hpo-04409
gene-07270,cause,hpo-13322
gene-07270,reduce,disease-4258
gene-07277,evalu,hpo-04708
gene-07277,evalu,hpo-13323
gene-07293,activate,hpo-09124
gene-07320,consist,gene-04174
gene-07320,consist,hpo-13648
gene-07320,found,hpo-04712
gene-07320,marker,hpo-04708
gene-07320,risk,hpo-04708
gene-07320,risk,hpo-13322
gene-07338,provid,gene-03468
gene-07359,expression,hpo-13340
gene-07538,consist,hpo-05253
gene-07573,interact,hpo-13648
gene-07646,change,gene-00563
gene-07646,change,hpo-05253
gene-07646,confer,hpo-04708
gene-07646,marker,hpo-07332
gene-07756,cause,gene-00850
gene-07756,expression,gene-00476
gene-07756,expression,gene-12101
gene-07756,expression,hpo-03856
gene-07756,inhibit,gene-00486
gene-07756,show,hpo-13340
gene-07756,show,hpo-13666
gene-07778,inhibit,gene-01284
gene-07784,abolish,gene-18922
gene-07784,expression,gene-06541
gene-07784,maintain,hpo-04383
gene-07784,maintain,hpo-13326
gene-07784,regulate,hpo-04363
gene-07784,regulate,hpo-04722
gene-07784,regulate,hpo-04723
gene-07791,associate,disease-0210
gene-07791,associate,gene-00360
gene-07791,expression,drug-10400
gene-07804,expression,hpo-04708
gene-07804,expression,hpo-13648
gene-07855,treat,gene-02152
gene-07887,associate,drug-10400
gene-07887,associate,hpo-05253
gene-07887,associate,small_molecule-11280
gene-07887,associate,small_molecule-11285
gene-07887,expression,drug-10400
gene-07887,expression,small_molecule-11280
gene-07887,expression,small_molecule-11285
gene-07904,cause,hpo-04708
gene-08008,regulate,hpo-13666
gene-08025,cause,hpo-13323
gene-08147,expression,hpo-13648
gene-08147,expression,small_molecule-06774
gene-08147,marker,small_molecule-06774
gene-08162,cause,hpo-03856
gene-08162,cause,hpo-04708
gene-08162,inhibit,hpo-13648
gene-08162,reduce,gene-00818
gene-08162,reduce,gene-00842
gene-08162,reduce,protein-04587
gene-08278,associate,drug-10400
gene-08278,associate,gene-00360
gene-08278,associate,gene-17067
gene-08278,associate,hpo-04708
gene-08278,associate,hpo-05253
gene-08278,differenti,gene-00360
gene-08287,associate,hpo-13338
gene-08300,associate,disease-0210
gene-08300,associate,drug-10400
gene-08300,associate,gene-00360
gene-08300,associate,hpo-05253
gene-08300,expression,gene-02374
gene-08307,treat,small_molecule-09152
gene-08347,expression,disease-0272
gene-08347,expression,hpo-11323
gene-08347,marker,hpo-11323
gene-08358,observe,hpo-05253
gene-08359,associate,gene-04781
gene-08359,expression,gene-00563
gene-08359,found,hpo-05253
gene-08359,found,small_molecule-25107
gene-08383,observe,gene-01215
gene-08521,expression,hpo-04635
gene-08521,expression,hpo-13323
gene-08614,associate,hpo-13648
gene-08709,associate,gene-00175
gene-08709,associate,gene-04175
gene-08709,reduce,gene-03468
gene-08709,reduce,gene-03472
gene-08709,regulate,hpo-13648
gene-08768,expression,hpo-12684
gene-08768,expression,hpo-13648
gene-08804,associate,hpo-04708
gene-08814,associate,hpo-05253
gene-08814,cause,hpo-05253
gene-08814,control,hpo-04708
gene-08814,expression,gene-01436
gene-08814,expression,protein-04907
gene-08814,inhibit,hpo-05253
gene-08814,inhibit,hpo-13648
gene-08814,marker,hpo-04708
gene-08824,activate,gene-00485
gene-08824,expression,hpo-04723
gene-08824,regulate,gene-00486
gene-08824,regulate,small_molecule-27962
gene-08864,enhance,hpo-04708
gene-08864,expression,hpo-05253
gene-08864,inhibit,gene-03468
gene-08864,inhibit,gene-05958
gene-08864,inhibit,gene-07338
gene-08864,provid,gene-03468
gene-08981,associate,hpo-13254
gene-09014,reduce,hpo-13254
gene-09093,marker,hpo-04708
gene-09093,regulate,gene-03627
gene-09141,associate,gene-00360
gene-09141,associate,gene-07960
gene-09141,associate,hpo-04708
gene-09141,associate,hpo-05253
gene-09141,expression,gene-05817
gene-09208,inhibit,hpo-13648
gene-09208,interact,gene-05736
gene-09208,reduce,gene-05736
gene-09208,transloc,gene-05736
gene-09266,associate,gene-00175
gene-09266,associate,gene-25167
gene-09266,inhibit,gene-25167
gene-09266,inhibit,hpo-05253
gene-09266,phosphorylation,hpo-04708
gene-09266,reduce,gene-00175
gene-09276,associate,gene-24139
gene-09276,expression,small_molecule-11583
gene-09276,marker,gene-24139
gene-09276,regulate,gene-07320
gene-09276,regulate,gene-24139
gene-09325,expression,hpo-04714
gene-09325,marker,gene-03127
gene-09325,marker,small_molecule-52726
gene-09325,observe,hpo-04714
gene-09335,expression,hpo-04708
gene-09335,increase,hpo-04708
gene-09335,reduce,drug-00047
gene-09449,inhibit,hpo-04708
gene-09530,detect,hpo-04708
gene-09530,found,hpo-04708
gene-09530,show,hpo-07332
gene-09546,associate,hpo-05253
gene-09546,expression,hpo-06503
gene-09546,increase,hpo-05253
gene-09574,associate,hpo-13648
gene-09574,cause,hpo-13323
gene-09609,abolish,gene-24105
gene-09724,reduce,hpo-05253
gene-09785,act,hpo-13322
gene-09785,regulate,hpo-13254
gene-09872,associate,small_molecule-06774
gene-09872,expression,small_molecule-06774
gene-10058,activate,gene-01565
gene-10058,associate,hpo-05253
gene-10058,cause,hpo-04708
gene-10058,inhibit,gene-01565
gene-10058,interact,gene-01565
gene-10058,transloc,gene-01565
gene-10058,transloc,gene-05029
gene-10060,show,gene-02935
gene-10160,associate,hpo-13648
gene-10292,activate,gene-02518
gene-10292,cause,hpo-13648
gene-10292,expression,hpo-07332
gene-10292,expression,hpo-13648
gene-10333,differenti,hpo-13648
gene-10333,expression,hpo-06474
gene-10337,act,hpo-04708
gene-10337,act,hpo-05253
gene-10373,affect,hpo-04708
gene-10373,inhibit,gene-02518
gene-10373,inhibit,hpo-04708
gene-11062,expression,hpo-05253
gene-11062,increase,hpo-05253
gene-11062,reduce,hpo-05253
gene-11134,feature,gene-00853
gene-11162,associate,hpo-04708
gene-11171,associate,gene-15216
gene-11171,change,gene-00554
gene-11171,change,gene-00555
gene-11171,change,gene-05736
gene-11171,change,gene-12398
gene-11171,expression,gene-05732
gene-11171,expression,hpo-13648
gene-11171,inhibit,hpo-05248
gene-11171,treat,hpo-04708
gene-11173,cause,gene-07244
gene-11173,expression,gene-00476
gene-11173,inhibit,gene-00486
gene-11173,inhibit,hpo-04708
gene-11207,affect,hpo-04708
gene-11207,enhance,hpo-04708
gene-11207,treat,hpo-12470
gene-11246,associate,hpo-13322
gene-11332,cause,disease-0271
gene-11332,expression,disease-0271
gene-11332,expression,disease-2005
gene-11332,expression,hpo-04535
gene-11332,expression,hpo-04708
gene-11332,predict,disease-0271
gene-11332,regulate,disease-0271
gene-11423,increase,hpo-05253
gene-11423,increase,hpo-13340
gene-11482,affect,hpo-04708
gene-11482,demonstr,hpo-04706
gene-11482,demonstr,hpo-06980
gene-11482,demonstr,hpo-09983
gene-11482,demonstr,hpo-13648
gene-11482,improve,hpo-04708
gene-11525,interact,gene-00473
gene-11525,interact,gene-00476
gene-11543,exist,hpo-09698
gene-11669,affect,hpo-04427
gene-11669,affect,small_molecule-13815
gene-11669,expression,gene-02965
gene-11669,patholog,hpo-04427
gene-11669,patholog,small_molecule-13815
gene-11700,associate,gene-11171
gene-11700,confer,gene-11171
gene-11700,expression,gene-11171
gene-11700,regulate,gene-03507
gene-11700,regulate,gene-09195
gene-11700,regulate,gene-11171
gene-11734,associate,hpo-05253
gene-11734,cause,gene-04536
gene-11734,cause,hpo-05253
gene-11734,expression,hpo-04708
gene-11734,expression,hpo-05253
gene-11734,increase,gene-01749
gene-11734,phosphorylation,hpo-05253
gene-11868,cause,hpo-12857
gene-11955,confer,hpo-04536
gene-12101,activate,gene-00120
gene-12101,activate,gene-00694
gene-12102,associate,disease-2005
gene-12102,cause,hpo-05191
gene-12102,change,disease-2005
gene-12102,expression,gene-01559
gene-12102,regulate,gene-01559
gene-12155,associate,hpo-13666
gene-12155,differenti,hpo-04712
gene-12155,expression,hpo-13648
gene-12155,increase,hpo-05253
gene-12217,associate,hpo-13340
gene-12319,associate,disease-1380
gene-12335,affect,hpo-04711
gene-12335,affect,hpo-13685
gene-12335,expression,hpo-12706
gene-12393,affect,hpo-04708
gene-12393,cause,hpo-05253
gene-12438,activate,gene-02756
gene-12438,activate,gene-03296
gene-12438,activate,gene-05627
gene-12438,cause,hpo-04708
gene-12438,regulate,gene-05965
gene-12713,serve,hpo-04712
gene-12713,serve,hpo-05258
gene-12789,activate,gene-04178
gene-12789,regulate,hpo-13648
gene-12902,regulate,disease-2931
gene-13236,treat,hpo-05253
gene-13265,found,hpo-04730
gene-13424,associate,hpo-05253
gene-13424,associate,hpo-13322
gene-13600,expression,gene-29421
gene-13600,expression,hpo-05253
gene-13600,expression,protein-15888
gene-13600,reduce,disease-0270
gene-13600,reduce,disease-0272
gene-13600,regulate,gene-29421
gene-13652,act,hpo-05253
gene-13809,associate,hpo-05253
gene-13933,associate,disease-0210
gene-13933,associate,drug-10400
gene-13933,associate,hpo-05253
gene-13933,associate,small_molecule-15875
gene-13933,expression,drug-10400
gene-14170,affect,gene-14169
gene-14170,affect,hpo-13322
gene-14170,associate,hpo-04706
gene-14170,associate,hpo-13322
gene-14170,identifi,hpo-13322
gene-14338,associate,disease-0272
gene-14408,treat,drug-00431
gene-14658,associate,disease-0210
gene-14658,associate,drug-10400
gene-14658,associate,gene-00360
gene-14658,associate,hpo-04708
gene-14658,associate,hpo-05253
gene-14658,expression,gene-06696
gene-14658,observe,hpo-05253
gene-14789,expression,hpo-04708
gene-14790,cause,hpo-12705
gene-14847,activate,gene-01645
gene-14847,activate,hpo-04708
gene-14847,inhibit,gene-00120
gene-14847,inhibit,small_molecule-04822
gene-14847,regulate,gene-00486
gene-15204,reduce,hpo-13322
gene-15217,expression,hpo-13323
gene-15280,regulate,gene-00837
gene-15488,inhibit,gene-00175
gene-15488,inhibit,gene-01683
gene-15488,inhibit,gene-04175
gene-15715,show,gene-16094
gene-15766,reduce,hpo-13648
gene-15766,use,hpo-13648
gene-15972,inhibit,gene-04176
gene-15972,phosphorylation,hpo-09639
gene-16002,associate,gene-25315
gene-16002,cause,gene-04428
gene-16002,cause,gene-25315
gene-16002,expression,gene-25315
gene-16002,expression,hpo-13648
gene-16002,function,gene-25315
gene-16002,inhibit,gene-01717
gene-16002,inhibit,gene-05965
gene-16002,inhibit,gene-25315
gene-16002,prevent,disease-0272
gene-16002,production,disease-0272
gene-16002,provid,disease-0272
gene-16002,reduce,disease-0272
gene-16002,reduce,gene-25315
gene-16137,associate,hpo-05253
gene-16137,contain,hpo-05253
gene-16137,marker,hpo-05253
gene-16137,serve,hpo-05253
gene-16274,risk,hpo-13322
gene-16544,expression,hpo-13322
gene-16717,expression,drug-00061
gene-16724,affect,hpo-04711
gene-16724,associate,hpo-13648
gene-16724,inhibit,hpo-05253
gene-16948,associate,hpo-07332
gene-17067,associate,gene-00360
gene-17067,associate,hpo-13648
gene-17067,expression,gene-05046
gene-17067,expression,gene-05999
gene-17067,expression,gene-38144
gene-17067,show,gene-05046
gene-17067,show,gene-38144
gene-17663,identifi,gene-08768
gene-17811,expression,disease-2005
gene-17811,expression,hpo-13648
gene-18071,detect,hpo-08119
gene-18071,expression,hpo-08119
gene-18252,affect,disease-1468
gene-18252,associate,disease-0272
gene-18252,associate,hpo-04708
gene-18252,associate,small_molecule-35496
gene-18252,cause,disease-1468
gene-18252,cause,gene-00485
gene-18252,cause,hpo-03856
gene-18252,cause,protein-04855
gene-18252,differenti,hpo-05253
gene-18252,inhibit,disease-1468
gene-18252,marker,disease-1468
gene-18252,observe,disease-1468
gene-18315,affect,hpo-04711
gene-18315,affect,hpo-13685
gene-18315,expression,hpo-12706
gene-18432,abolish,gene-03111
gene-18432,affect,gene-03111
gene-18432,cause,hpo-04708
gene-18432,expression,gene-03111
gene-18432,reduce,hpo-13648
gene-18432,regulate,gene-03111
gene-18837,activate,gene-01123
gene-18837,cause,hpo-06472
gene-18837,enhance,gene-00485
gene-18837,patholog,disease-6731
gene-18837,regulate,hpo-13254
gene-18922,activate,hpo-13340
gene-19902,detect,hpo-05253
gene-20547,associate,hpo-05253
gene-20547,cause,hpo-13648
gene-20547,enhance,hpo-05253
gene-20547,expression,gene-01855
gene-20547,expression,hpo-04708
gene-20547,inhibit,gene-03411
gene-20547,inhibit,hpo-05253
gene-20547,regulate,gene-01855
gene-21202,associate,hpo-00355
gene-21202,associate,hpo-04708
gene-21202,associate,hpo-05253
gene-21202,associate,hpo-10092
gene-21202,contain,hpo-04436
gene-21202,contain,hpo-13322
gene-21202,contain,hpo-13323
gene-21202,show,hpo-04287
gene-21202,show,hpo-12561
gene-21404,expression,hpo-13648
gene-21473,expression,small_molecule-16452
gene-21473,found,disease-0272
gene-21473,reduce,hpo-13340
gene-21849,associate,gene-07960
gene-21849,associate,hpo-13322
gene-22382,activate,gene-04423
gene-22382,expression,gene-09767
gene-22382,increase,gene-09767
gene-22382,inhibit,gene-05296
gene-22382,inhibit,protein-05810
gene-22382,marker,hpo-13546
gene-22382,observe,gene-01717
gene-22382,observe,gene-09767
gene-22382,regulate,gene-03368
gene-22382,regulate,gene-04423
gene-22382,regulate,gene-09767
gene-22516,change,hpo-04708
gene-22516,detect,small_molecule-35129
gene-23575,expression,gene-03094
gene-23575,expression,gene-18595
gene-23575,interact,gene-03094
gene-23575,interact,gene-18595
gene-24074,affect,hpo-04708
gene-24074,expression,gene-05083
gene-24074,expression,hpo-04708
gene-24074,function,hpo-04708
gene-24074,function,hpo-05253
gene-24074,inhibit,gene-05083
gene-24074,particip,hpo-05253
gene-24074,reduce,gene-04428
gene-24074,regulate,gene-05083
gene-24080,marker,hpo-04706
gene-24094,associate,hpo-13254
gene-24105,cause,gene-09609
gene-24105,cause,hpo-04708
gene-24105,increase,hpo-05253
gene-24105,regulate,gene-09609
gene-24126,activate,gene-03627
gene-24126,regulate,gene-03627
gene-24129,associate,hpo-13648
gene-24129,contain,disease-0270
gene-24129,contain,hpo-06463
gene-24129,contain,hpo-06503
gene-24136,inhibit,gene-00249
gene-24136,inhibit,gene-03118
gene-24138,cause,gene-00305
gene-24139,expression,small_molecule-11583
gene-24139,found,gene-09276
gene-24139,reduce,gene-09276
gene-24139,regulate,gene-07320
gene-24154,increase,hpo-07332
gene-24154,inhibit,gene-03177
gene-24154,regulate,gene-03177
gene-24154,regulate,hpo-07332
gene-24176,affect,gene-24829
gene-24176,marker,gene-24829
gene-24181,expression,hpo-13340
gene-24181,regulate,gene-05345
gene-24181,regulate,hpo-04708
gene-24184,act,hpo-05253
gene-24184,expression,hpo-05253
gene-24184,inhibit,gene-05850
gene-24184,inhibit,hpo-04708
gene-24184,inhibit,hpo-13648
gene-24184,marker,gene-07538
gene-24184,reduce,gene-02889
gene-24184,transloc,gene-05850
gene-24825,associate,hpo-05253
gene-24825,cause,hpo-03856
gene-24825,expression,small_molecule-06774
gene-24825,increase,hpo-07332
gene-24825,inhibit,gene-03395
gene-24825,marker,small_molecule-06774
gene-24825,particip,gene-03395
