H,R,T
gene-14409,treat,drug-00431
gene-14790,expression,phenotype-04708
gene-14848,activate,gene-04423
gene-14848,activate,phenotype-04708
gene-14848,inhibit,gene-01058
gene-14848,inhibit,gene-12102
gene-14848,regulate,gene-00486
gene-14891,expression,disease-2005
gene-15205,reduce,phenotype-13322
gene-15218,expression,phenotype-13323
gene-15281,regulate,gene-00837
gene-15489,associate,gene-04645
gene-15489,expression,phenotype-04708
gene-15489,risk,phenotype-13648
gene-15716,show,gene-16095
gene-15767,reduce,phenotype-13648
gene-15767,use,phenotype-13648
gene-15856,associate,phenotype-06984
gene-15856,associate,phenotype-07639
gene-15856,associate,phenotype-08119
gene-15856,associate,phenotype-12671
gene-15973,inhibit,small_molecule-45305
gene-16003,associate,disease-0272
gene-16003,cause,disease-0272
gene-16003,cause,gene-04428
gene-16003,expression,disease-0272
gene-16003,expression,phenotype-13648
gene-16003,function,disease-0272
gene-16003,inhibit,disease-0272
gene-16003,inhibit,gene-01717
gene-16003,inhibit,gene-05965
gene-16003,prevent,disease-0272
gene-16003,production,disease-0272
gene-16003,reduce,disease-0272
gene-16138,associate,phenotype-13648
gene-16138,contain,phenotype-13648
gene-16138,marker,phenotype-13648
gene-16138,serve,phenotype-13648
gene-16275,risk,phenotype-13322
gene-16545,expression,phenotype-13322
gene-16719,expression,drug-00061
gene-16726,inhibit,phenotype-13648
gene-17458,expression,gene-00563
gene-17458,found,phenotype-13648
gene-17458,found,small_molecule-25107
gene-17665,identifi,gene-08768
gene-17813,expression,disease-2005
gene-17813,expression,phenotype-13648
gene-18073,detect,phenotype-08119
gene-18254,associate,small_molecule-35496
gene-18254,differenti,phenotype-13648
gene-18317,affect,disease-0271
gene-18317,affect,phenotype-04711
gene-18317,expression,phenotype-12706
gene-18318,affect,disease-0271
gene-18318,affect,phenotype-06463
gene-18318,affect,phenotype-12684
gene-18318,have,phenotype-12479
gene-18318,increase,disease-1654
gene-18318,increase,phenotype-12684
gene-18318,increase,phenotype-13528
gene-18318,increase,phenotype-13562
gene-18318,risk,gene-00309
gene-18318,risk,phenotype-12684
gene-18318,risk,phenotype-13219
gene-18318,risk,small_molecule-18664
gene-18318,use,phenotype-13562
gene-18318,use,phenotype-13626
gene-18359,associate,disease-0272
gene-18434,abolish,gene-03111
gene-18434,affect,gene-03111
gene-18434,reduce,phenotype-13648
gene-18434,regulate,gene-03111
gene-18841,activate,gene-01123
gene-18841,enhance,gene-00485
gene-18841,patholog,disease-6731
gene-18841,regulate,phenotype-13254
gene-18926,activate,phenotype-13340
gene-19481,reduce,phenotype-13648
gene-19907,associate,phenotype-04708
gene-19907,associate,phenotype-13401
gene-20553,associate,phenotype-13648
gene-20553,cause,phenotype-13648
gene-20553,enhance,phenotype-13648
gene-20553,inhibit,gene-06791
gene-20553,inhibit,phenotype-13648
gene-20553,regulate,gene-01855
gene-21215,associate,phenotype-00355
gene-21215,associate,phenotype-04708
gene-21215,associate,phenotype-10092
gene-21215,associate,phenotype-13648
gene-21215,contain,phenotype-13322
gene-21215,show,phenotype-12561
gene-21417,expression,phenotype-13648
gene-21486,expression,small_molecule-16452
gene-21486,found,phenotype-04720
gene-22398,activate,gene-01645
gene-22398,expression,gene-09767
gene-22398,increase,gene-09767
gene-22398,inhibit,gene-05296
gene-22398,inhibit,protein-10780
gene-22398,marker,phenotype-13546
gene-22398,observe,gene-09767
gene-22398,regulate,gene-01645
gene-22532,detect,small_molecule-35129
gene-23597,expression,gene-03094
gene-23597,expression,gene-18598
gene-23597,interact,gene-03094
gene-23597,interact,gene-18598
gene-24097,affect,phenotype-04708
gene-24097,expression,gene-05083
gene-24097,expression,phenotype-04708
gene-24097,function,phenotype-13648
gene-24097,inhibit,gene-05083
gene-24097,regulate,gene-05083
gene-24103,marker,phenotype-04706
gene-24117,associate,phenotype-13401
gene-24128,cause,gene-09609
gene-24128,increase,phenotype-05253
gene-24128,regulate,gene-09609
gene-24149,activate,gene-03627
gene-24149,regulate,gene-03627
gene-24152,associate,phenotype-13648
gene-24152,contain,phenotype-12684
gene-24159,inhibit,gene-00249
gene-24159,inhibit,gene-03118
gene-24161,cause,gene-00305
gene-24162,expression,small_molecule-11583
gene-24162,found,gene-09276
gene-24162,reduce,gene-09276
gene-24162,regulate,gene-07320
gene-24177,increase,small_molecule-52726
gene-24177,inhibit,gene-03177
gene-24177,regulate,small_molecule-52726
gene-24199,affect,gene-24856
gene-24199,marker,gene-24856
gene-24204,expression,phenotype-13340
gene-24204,regulate,gene-05345
gene-24207,act,phenotype-13648
gene-24207,expression,phenotype-13648
gene-24207,inhibit,gene-05850
gene-24207,marker,gene-07538
gene-24207,transloc,gene-05850
gene-24852,expression,small_molecule-06774
gene-24852,increase,phenotype-07332
gene-24852,inhibit,gene-03395
gene-24852,marker,small_molecule-06774
gene-24852,particip,gene-03395
gene-24852,reduce,gene-04133
gene-24852,reduce,gene-07320
gene-24852,regulate,small_molecule-06774
gene-24863,regulate,gene-04195
gene-25156,evalu,phenotype-04708
gene-25156,interact,gene-15510
gene-25156,reduce,gene-15510
gene-25195,inhibit,phenotype-13648
gene-25386,improve,gene-14409
gene-25894,expression,gene-02988
gene-25957,change,gene-00476
gene-25957,change,gene-00844
gene-26196,affect,phenotype-04708
gene-26499,associate,phenotype-05253
gene-26865,consist,phenotype-13648
gene-26865,develop,gene-07538
gene-26865,regulate,gene-07538
gene-26995,inhibit,gene-04423
gene-26995,inhibit,phenotype-04708
gene-27054,expression,gene-00627
gene-27054,expression,gene-11616
gene-27054,marker,phenotype-13648
gene-28979,cause,phenotype-13648
gene-29485,associate,phenotype-04560
gene-29485,associate,phenotype-08911
gene-29485,control,phenotype-13648
gene-29485,expression,phenotype-00342
gene-29485,expression,phenotype-08911
gene-29485,expression,phenotype-13648
gene-29485,expression,phenotype-13666
gene-29485,found,phenotype-13648
gene-29485,increase,phenotype-04730
gene-29485,marker,phenotype-12768
gene-29485,marker,phenotype-13146
gene-29485,marker,phenotype-13666
gene-29681,initi,phenotype-00847
gene-31719,cause,phenotype-12705
gene-31719,treat,phenotype-12705
gene-33733,activate,gene-00175
gene-33733,activate,gene-02000
gene-33733,bind,gene-24838
gene-33733,bind,gene-25188
gene-33733,interact,gene-10267
gene-33733,observe,gene-03814
gene-33733,reduce,gene-25188
gene-33733,regulate,gene-25188
gene-33959,expression,phenotype-04706
gene-33986,activate,phenotype-04708
gene-34052,enhance,gene-34325
gene-34052,regulate,gene-34325
gene-34116,associate,phenotype-13648
gene-34116,expression,disease-0272
gene-34116,marker,disease-0272
gene-34116,regulate,disease-0259
gene-34116,regulate,disease-0272
gene-34116,regulate,gene-01717
gene-34116,regulate,phenotype-04708
gene-34865,associate,phenotype-13340
gene-34865,develop,phenotype-04345
gene-35153,cause,protein-02186
gene-36487,associate,phenotype-13648
gene-36735,cause,phenotype-10098
gene-36735,found,phenotype-05253
gene-36735,inhibit,phenotype-04708
gene-36735,inhibit,phenotype-10098
gene-36735,marker,phenotype-04708
gene-36735,regulate,disease-0272
gene-44193,associate,phenotype-13648
gene-44193,cause,phenotype-13648
gene-44193,expression,gene-00851
gene-44210,evalu,phenotype-04708
gene-44210,expression,phenotype-04708
gene-44210,marker,phenotype-13340
gene-44210,reduce,phenotype-04708
phenotype-00101,show,phenotype-13273
phenotype-00243,risk,phenotype-00178
phenotype-00293,associate,phenotype-13648
phenotype-00344,control,phenotype-06488
phenotype-00344,increase,phenotype-12711
phenotype-00348,risk,phenotype-00847
phenotype-00355,associate,phenotype-12631
phenotype-00366,associate,phenotype-00367
phenotype-00366,found,phenotype-13322
phenotype-00367,change,gene-03185
phenotype-00367,change,phenotype-13648
phenotype-00369,show,phenotype-13648
phenotype-00370,show,gene-00753
phenotype-00847,cause,phenotype-13648
phenotype-02713,risk,phenotype-13647
phenotype-02723,risk,disease-0272
phenotype-02723,risk,disease-4258
phenotype-03165,risk,phenotype-04112
phenotype-03214,show,phenotype-07953
phenotype-03234,cause,phenotype-04706
phenotype-03408,associate,disease-8865
phenotype-03420,increase,phenotype-06970
phenotype-03811,associate,phenotype-13322
phenotype-03856,cause,gene-00850
phenotype-03856,generate,small_molecule-06845
phenotype-03856,regulate,gene-08262
phenotype-03856,regulate,small_molecule-37155
phenotype-03901,detect,phenotype-13340
phenotype-03925,bind,phenotype-04382
phenotype-03925,bind,phenotype-04514
phenotype-03925,bind,phenotype-13324
phenotype-04112,associate,small_molecule-18664
phenotype-04139,show,phenotype-04198
phenotype-04141,develop,gene-02492
phenotype-04141,inhibit,small_molecule-29722
phenotype-04141,regulate,gene-00263
phenotype-04198,show,phenotype-04730
phenotype-04263,increase,disease-2931
phenotype-04276,cause,phenotype-13322
phenotype-04283,treat,small_molecule-35204
phenotype-04287,associate,phenotype-04708
phenotype-04287,associate,phenotype-07157
phenotype-04287,associate,phenotype-12912
phenotype-04287,cause,small_molecule-00519
phenotype-04305,change,small_molecule-18664
phenotype-04305,change,small_molecule-19212
phenotype-04319,show,phenotype-10003
phenotype-04345,associate,disease-0272
phenotype-04345,increase,drug-00885
phenotype-04345,risk,phenotype-04706
phenotype-04349,show,phenotype-06751
phenotype-04386,associate,phenotype-13074
phenotype-04386,develop,phenotype-10098
phenotype-04386,show,drug-00126
phenotype-04386,show,phenotype-13075
phenotype-04405,production,small_molecule-12067
phenotype-04409,associate,phenotype-13074
phenotype-04409,exist,phenotype-12952
phenotype-04409,exist,phenotype-13075
phenotype-04409,increase,gene-01284
phenotype-04409,increase,gene-07784
phenotype-04409,risk,phenotype-12640
phenotype-04409,risk,phenotype-13647
phenotype-04413,treat,phenotype-04043
phenotype-04414,associate,phenotype-04536
phenotype-04432,show,phenotype-13494
phenotype-04436,associate,phenotype-04708
phenotype-04460,cause,phenotype-07166
phenotype-04462,show,gene-11733
phenotype-04463,feature,phenotype-04465
phenotype-04463,found,phenotype-01543
phenotype-04514,show,drug-08271
phenotype-04523,associate,phenotype-04649
phenotype-04523,associate,phenotype-04730
phenotype-04523,associate,phenotype-13322
phenotype-04523,associate,phenotype-13323
phenotype-04523,risk,phenotype-13322
phenotype-04523,risk,phenotype-13323
phenotype-04536,develop,phenotype-13322
phenotype-04556,reduce,small_molecule-35210
phenotype-04556,reduce,small_molecule-53521
phenotype-04557,bind,small_molecule-53489
phenotype-04559,show,phenotype-09985
phenotype-04562,associate,small_molecule-00519
phenotype-04592,enhance,phenotype-12918
phenotype-04626,associate,drug-00885
phenotype-04626,associate,phenotype-13322
phenotype-04635,abolish,phenotype-13146
phenotype-04640,develop,phenotype-12561
phenotype-04650,increase,phenotype-13324
phenotype-04650,observe,small_molecule-11254
phenotype-04703,found,disease-1705
phenotype-04703,treat,disease-0271
phenotype-04706,associate,drug-00932
phenotype-04706,bind,phenotype-13648
phenotype-04706,cause,phenotype-06828
phenotype-04706,change,phenotype-04708
phenotype-04706,contain,phenotype-04708
phenotype-04706,depend,phenotype-13648
phenotype-04706,detect,gene-04551
phenotype-04706,detect,small_molecule-52726
phenotype-04706,differenti,gene-14571
phenotype-04706,differenti,phenotype-04708
phenotype-04706,evalu,gene-05736
phenotype-04706,expression,drug-00532
phenotype-04706,expression,gene-05171
phenotype-04706,increase,phenotype-13340
phenotype-04706,marker,drug-05350
phenotype-04706,occur,disease-4421
phenotype-04706,occur,phenotype-13340
phenotype-04706,occur,small_molecule-35088
phenotype-04706,risk,phenotype-04720
phenotype-04706,risk,phenotype-13322
phenotype-04706,show,phenotype-04703
phenotype-04706,show,phenotype-13648
phenotype-04706,treat,drug-00431
phenotype-04706,treat,drug-00435
phenotype-04706,treat,drug-05588
phenotype-04706,treat,phenotype-06503
phenotype-04708,affect,gene-00394
phenotype-04708,affect,gene-00983
phenotype-04708,affect,phenotype-13568
phenotype-04708,affect,small_molecule-34967
phenotype-04708,affect,small_molecule-35414
phenotype-04708,analyz,gene-00850
phenotype-04708,analyz,gene-03554
phenotype-04708,analyz,gene-05736
phenotype-04708,associate,drug-00518
phenotype-04708,associate,gene-03627
phenotype-04708,associate,phenotype-04635
phenotype-04708,associate,phenotype-13146
phenotype-04708,associate,phenotype-13322
phenotype-04708,associate,phenotype-13323
phenotype-04708,associate,phenotype-13340
phenotype-04708,associate,phenotype-13426
phenotype-04708,associate,small_molecule-05662
phenotype-04708,associate,small_molecule-35142
phenotype-04708,bind,small_molecule-56860
phenotype-04708,cause,disease-0272
phenotype-04708,cause,gene-00844
phenotype-04708,cause,gene-01890
phenotype-04708,cause,gene-03015
phenotype-04708,cause,gene-03296
phenotype-04708,cause,gene-09266
phenotype-04708,cause,phenotype-03856
phenotype-04708,cause,phenotype-04706
phenotype-04708,cause,phenotype-04712
phenotype-04708,cause,phenotype-05388
phenotype-04708,cause,phenotype-13254
phenotype-04708,cause,small_molecule-10103
phenotype-04708,consist,disease-0704
phenotype-04708,contain,drug-00503
phenotype-04708,contain,gene-01232
phenotype-04708,contain,gene-01241
phenotype-04708,contain,gene-04478
phenotype-04708,contain,phenotype-04706
phenotype-04708,control,phenotype-06601
phenotype-04708,detect,gene-05736
phenotype-04708,detect,small_molecule-06611
phenotype-04708,develop,phenotype-07306
phenotype-04708,develop,phenotype-13003
phenotype-04708,differenti,phenotype-13322
phenotype-04708,enhance,drug-00864
phenotype-04708,enhance,protein-18930
phenotype-04708,evalu,gene-05680
phenotype-04708,exist,drug-08277
phenotype-04708,expression,gene-03428
phenotype-04708,expression,gene-03689
phenotype-04708,expression,gene-04210
phenotype-04708,expression,gene-05736
phenotype-04708,expression,gene-07044
phenotype-04708,expression,gene-11171
phenotype-04708,expression,protein-04891
phenotype-04708,expression,small_molecule-35677
phenotype-04708,feature,gene-00850
phenotype-04708,feature,gene-03554
phenotype-04708,feature,gene-05736
phenotype-04708,feature,gene-13519
phenotype-04708,gene,phenotype-13322
phenotype-04708,have,drug-13618
phenotype-04708,have,gene-00752
phenotype-04708,have,gene-00757
phenotype-04708,have,phenotype-13322
phenotype-04708,identifi,phenotype-13648
phenotype-04708,increase,phenotype-13322
phenotype-04708,increase,phenotype-13340
phenotype-04708,increase,small_molecule-06611
phenotype-04708,inhibit,gene-04423
phenotype-04708,inhibit,gene-31719
phenotype-04708,inhibit,small_molecule-37845
phenotype-04708,marker,drug-00070
phenotype-04708,observe,phenotype-13322
phenotype-04708,observe,small_molecule-10546
phenotype-04708,occur,phenotype-04706
phenotype-04708,patholog,gene-04178
phenotype-04708,predict,gene-03864
phenotype-04708,reduce,drug-00135
phenotype-04708,reduce,drug-12080
phenotype-04708,reduce,phenotype-12941
phenotype-04708,reduce,phenotype-13426
phenotype-04708,reduce,phenotype-13648
phenotype-04708,reduce,small_molecule-15375
phenotype-04708,regulate,gene-03507
phenotype-04708,regulate,phenotype-03856
phenotype-04708,require,gene-01664
phenotype-04708,risk,gene-02390
phenotype-04708,risk,gene-02392
phenotype-04708,risk,gene-02397
phenotype-04708,risk,phenotype-04290
phenotype-04708,risk,phenotype-13322
phenotype-04708,risk,small_molecule-10910
phenotype-04708,show,gene-08814
phenotype-04708,show,phenotype-13322
phenotype-04708,show,phenotype-13323
phenotype-04708,show,phenotype-13494
phenotype-04708,show,small_molecule-08633
phenotype-04708,show,small_molecule-11548
phenotype-04708,show,small_molecule-56860
phenotype-04708,stimul,gene-01717
phenotype-04708,stimul,gene-02513
phenotype-04708,stimul,gene-03193
phenotype-04708,stimul,protein-07248
phenotype-04708,studi,phenotype-04711
phenotype-04708,studi,phenotype-13322
phenotype-04708,treat,drug-00296
phenotype-04708,treat,drug-00503
phenotype-04708,treat,drug-00984
phenotype-04708,treat,drug-08277
phenotype-04708,treat,drug-10400
phenotype-04708,treat,gene-00360
phenotype-04708,treat,gene-01565
phenotype-04708,treat,gene-05002
phenotype-04708,treat,gene-05377
phenotype-04708,treat,phenotype-04703
phenotype-04708,treat,phenotype-08119
phenotype-04708,treat,small_molecule-56860
phenotype-04708,use,drug-11116
phenotype-04708,use,small_molecule-47007
phenotype-04710,differenti,phenotype-08091
phenotype-04711,associate,phenotype-13322
phenotype-04711,found,phenotype-04730
phenotype-04711,occur,phenotype-12249
phenotype-04711,risk,phenotype-05179
phenotype-04712,associate,disease-0361
phenotype-04712,associate,disease-1366
phenotype-04712,associate,phenotype-04556
phenotype-04712,cause,phenotype-13323
phenotype-04712,consist,gene-04174
phenotype-04712,develop,phenotype-13322
phenotype-04712,develop,small_molecule-09794
phenotype-04712,have,phenotype-07332
phenotype-04712,potenti,drug-08521
phenotype-04712,potenti,gene-31719
phenotype-04712,potenti,phenotype-13593
phenotype-04712,reduce,small_molecule-08347
phenotype-04712,reduce,small_molecule-18560
phenotype-04712,show,gene-06242
phenotype-04712,show,phenotype-13322
phenotype-04714,show,gene-08637
phenotype-04720,associate,phenotype-13449
phenotype-04720,associate,small_molecule-50931
phenotype-04720,cause,disease-0272
phenotype-04720,cause,phenotype-13648
phenotype-04720,observe,phenotype-04345
phenotype-04720,observe,phenotype-04722
phenotype-04720,treat,phenotype-12952
phenotype-04720,treat,small_molecule-06279
phenotype-04721,associate,phenotype-04722
phenotype-04722,associate,phenotype-13094
phenotype-04723,detect,gene-00922
phenotype-04723,expression,gene-08347
phenotype-04723,found,phenotype-13340
phenotype-04726,expression,gene-00627
phenotype-04730,detect,gene-03604
phenotype-04964,cause,small_molecule-07310
phenotype-05179,determin,phenotype-13648
phenotype-05191,change,gene-03118
phenotype-05191,expression,gene-03689
phenotype-05191,expression,gene-05736
phenotype-05191,expression,gene-44193
phenotype-05191,expression,protein-04891
phenotype-05191,show,gene-44193
phenotype-05195,increase,phenotype-05179
phenotype-05195,increase,phenotype-05201
phenotype-05195,show,phenotype-13035
phenotype-05225,affect,phenotype-04283
phenotype-05225,affect,phenotype-12544
phenotype-05245,affect,disease-2931
phenotype-05245,risk,phenotype-04720
phenotype-05245,show,phenotype-05248
phenotype-05245,treat,phenotype-12952
phenotype-05246,increase,phenotype-13647
phenotype-05246,risk,phenotype-06503
phenotype-05248,associate,phenotype-08885
phenotype-05248,demonstr,gene-01623
phenotype-05248,marker,drug-08028
phenotype-05248,marker,gene-02938
phenotype-05248,marker,gene-05966
phenotype-05248,marker,protein-01994
phenotype-05248,marker,protein-17319
phenotype-05248,marker,small_molecule-01131
phenotype-05248,marker,small_molecule-07458
phenotype-05248,occur,phenotype-13322
phenotype-05248,show,phenotype-13476
phenotype-05253,affect,phenotype-06983
phenotype-05253,affect,small_molecule-01096
phenotype-05253,associate,drug-10327
phenotype-05253,associate,gene-01280
phenotype-05253,associate,gene-03424
phenotype-05253,associate,gene-06520
phenotype-05253,associate,phenotype-13046
phenotype-05253,cause,phenotype-13494
phenotype-05253,cause,small_molecule-04497
phenotype-05253,contain,disease-0272
phenotype-05253,contain,gene-00150
phenotype-05253,demonstr,gene-04944
phenotype-05253,develop,drug-08230
phenotype-05253,enhance,gene-00560
phenotype-05253,expression,gene-01662
phenotype-05253,have,phenotype-06452
phenotype-05253,inhibit,drug-13650
phenotype-05253,inhibit,gene-02513
phenotype-05253,inhibit,gene-05958
phenotype-05253,produce,phenotype-13654
phenotype-05253,produce,small_molecule-06275
phenotype-05253,risk,disease-4897
phenotype-05253,risk,phenotype-09158
phenotype-05253,risk,phenotype-13035
phenotype-05253,show,phenotype-02995
phenotype-05253,treat,disease-0272
phenotype-05253,treat,phenotype-13340
phenotype-05254,marker,phenotype-13035
phenotype-05254,occur,phenotype-13322
phenotype-05254,risk,phenotype-13322
phenotype-05254,treat,drug-08230
phenotype-05254,treat,protein-17319
phenotype-05258,associate,disease-1765
phenotype-05388,expression,gene-05736
phenotype-05388,show,drug-04524
phenotype-06274,change,phenotype-07157
phenotype-06274,change,phenotype-07412
phenotype-06375,control,phenotype-06488
phenotype-06430,cause,phenotype-09657
phenotype-06430,cause,phenotype-13412
phenotype-06461,risk,phenotype-12684
phenotype-06461,risk,small_molecule-24454
phenotype-06463,change,small_molecule-19212
phenotype-06463,increase,small_molecule-18664
phenotype-06463,reduce,small_molecule-18424
phenotype-06472,cause,phenotype-13573
phenotype-06474,associate,phenotype-13146
phenotype-06474,disrupt,disease-4258
phenotype-06474,exist,gene-03118
phenotype-06486,consist,phenotype-07332
phenotype-06503,affect,phenotype-13648
phenotype-06503,associate,phenotype-06984
phenotype-06503,increase,small_molecule-24182
phenotype-06503,risk,gene-17037
phenotype-06503,show,phenotype-04436
phenotype-06503,treat,phenotype-08098
phenotype-06579,risk,phenotype-07332
phenotype-06596,cause,phenotype-13568
phenotype-06791,cause,small_molecule-07310
phenotype-06814,show,phenotype-13007
phenotype-06828,associate,phenotype-04706
phenotype-06828,cause,phenotype-13323
phenotype-06970,found,phenotype-03420
phenotype-06970,found,phenotype-05179
phenotype-06971,differenti,phenotype-04710
phenotype-06971,differenti,phenotype-08091
phenotype-06978,increase,phenotype-12684
phenotype-06978,occur,disease-0270
phenotype-06978,risk,phenotype-12684
phenotype-06980,cause,small_molecule-40632
phenotype-06980,expression,gene-09546
phenotype-06980,found,phenotype-12684
phenotype-06980,show,gene-01659
phenotype-06980,show,gene-31719
phenotype-06983,risk,phenotype-06488
phenotype-06984,associate,disease-1765
phenotype-06984,contain,small_molecule-14006
phenotype-06984,contain,small_molecule-14007
phenotype-06984,feature,drug-09507
phenotype-06984,feature,phenotype-02625
phenotype-06984,feature,phenotype-04382
phenotype-06984,feature,phenotype-13218
phenotype-06984,feature,phenotype-13494
phenotype-06984,show,gene-01762
phenotype-06984,show,phenotype-00101
phenotype-07113,show,phenotype-04321
phenotype-07132,associate,phenotype-00369
phenotype-07166,affect,gene-04536
phenotype-07166,associate,disease-2931
phenotype-07166,associate,drug-00126
phenotype-07166,associate,phenotype-07196
phenotype-07166,cause,phenotype-04708
phenotype-07166,cause,phenotype-13322
phenotype-07166,contain,phenotype-10008
phenotype-07166,found,phenotype-07168
phenotype-07166,increase,phenotype-12640
phenotype-07166,provid,gene-00144
phenotype-07166,show,phenotype-12576
phenotype-07166,show,phenotype-12640
phenotype-07166,show,phenotype-13494
phenotype-07166,show,phenotype-13570
phenotype-07168,affect,disease-2931
phenotype-07168,associate,phenotype-12952
phenotype-07168,feature,phenotype-12640
phenotype-07168,feature,phenotype-13494
phenotype-07168,risk,phenotype-12705
phenotype-07292,show,disease-4109
phenotype-07306,develop,phenotype-13303
phenotype-07324,associate,phenotype-04708
phenotype-07324,associate,phenotype-13324
phenotype-07324,associate,phenotype-13340
phenotype-07324,associate,small_molecule-19344
phenotype-07326,associate,phenotype-13648
phenotype-07326,cause,gene-02203
phenotype-07326,change,small_molecule-13815
phenotype-07326,regulate,gene-02203
phenotype-07332,cause,drug-12067
phenotype-07332,cause,phenotype-05253
phenotype-07332,detect,phenotype-05198
phenotype-07332,detect,phenotype-12705
phenotype-07332,detect,phenotype-13102
phenotype-07332,detect,phenotype-13322
phenotype-07332,detect,phenotype-13648
phenotype-07332,determin,small_molecule-01574
phenotype-07332,differenti,gene-00113
phenotype-07332,differenti,phenotype-08911
phenotype-07332,enhance,gene-03507
phenotype-07332,expression,disease-1027
phenotype-07332,expression,gene-01803
phenotype-07332,expression,gene-03428
phenotype-07332,identifi,drug-08066
phenotype-07332,increase,drug-00503
phenotype-07332,increase,gene-10355
phenotype-07332,increase,phenotype-13340
phenotype-07332,inhibit,gene-05059
phenotype-07332,inhibit,phenotype-09983
phenotype-07332,risk,phenotype-04706
phenotype-07332,risk,phenotype-13322
phenotype-07332,studi,phenotype-13322
phenotype-07332,treat,phenotype-04708
phenotype-07339,transloc,gene-02566
phenotype-07339,transloc,gene-11950
phenotype-07345,associate,phenotype-13319
phenotype-07345,show,phenotype-13494
phenotype-07370,associate,phenotype-13321
phenotype-07370,consist,phenotype-13292
phenotype-07787,show,gene-03608
phenotype-07896,abolish,phenotype-13401
phenotype-07971,associate,phenotype-13648
phenotype-08098,associate,disease-2005
phenotype-08098,associate,phenotype-00366
phenotype-08098,contain,phenotype-05253
phenotype-08098,exist,phenotype-05253
phenotype-08098,have,drug-00155
phenotype-08098,have,drug-06046
phenotype-08098,increase,phenotype-07714
phenotype-08098,observe,small_molecule-17096
phenotype-08098,protect,drug-09321
phenotype-08098,show,phenotype-12561
phenotype-08098,show,phenotype-13322
phenotype-08119,increase,disease-4421
phenotype-08242,associate,disease-0704
phenotype-08242,associate,disease-1402
phenotype-08242,observe,small_molecule-53521
phenotype-08911,develop,gene-00222
phenotype-08911,treat,drug-06078
phenotype-08911,treat,gene-04241
phenotype-08911,treat,protein-17319
phenotype-09060,cause,phenotype-06430
phenotype-09060,cause,phenotype-09657
phenotype-09060,cause,phenotype-13412
phenotype-09091,exist,phenotype-13326
phenotype-09124,found,phenotype-12684
phenotype-09124,observe,small_molecule-17096
phenotype-09669,act,phenotype-05253
phenotype-09669,act,phenotype-09789
phenotype-09697,associate,phenotype-09693
phenotype-09697,associate,phenotype-13648
phenotype-09789,act,phenotype-05253
phenotype-09793,associate,gene-01331
phenotype-09793,associate,gene-03472
phenotype-09793,associate,phenotype-03800
phenotype-09793,change,phenotype-13648
phenotype-09793,identifi,small_molecule-35142
phenotype-09793,observe,gene-05605
phenotype-09793,observe,gene-15300
phenotype-09793,show,phenotype-04708
phenotype-09831,change,phenotype-06274
phenotype-09831,change,phenotype-07157
phenotype-09934,associate,drug-00063
phenotype-09934,associate,phenotype-12931
phenotype-09956,cause,gene-03608
phenotype-09980,feature,gene-00150
phenotype-09983,show,phenotype-13323
phenotype-09985,show,phenotype-04559
phenotype-10003,reduce,small_molecule-05802
phenotype-10003,show,phenotype-13322
phenotype-10062,use,phenotype-13648
phenotype-10092,associate,gene-00555
phenotype-10098,cause,gene-02518
phenotype-10098,cause,gene-05958
phenotype-10098,expression,gene-00288
phenotype-10098,occur,phenotype-13647
phenotype-10098,reduce,gene-36735
phenotype-10098,regulate,gene-02518
phenotype-10127,associate,phenotype-13647
phenotype-10158,treat,phenotype-13323
phenotype-10158,use,disease-6731
phenotype-10169,cause,phenotype-10003
phenotype-10169,cause,phenotype-13219
phenotype-12249,found,small_molecule-18664
phenotype-12407,increase,phenotype-07332
phenotype-12407,reduce,drug-00321
phenotype-12407,regulate,gene-00983
phenotype-12479,risk,gene-18318
phenotype-12548,found,small_molecule-18664
phenotype-12548,prevent,phenotype-12249
phenotype-12561,show,phenotype-04198
phenotype-12561,show,phenotype-06984
phenotype-12561,show,phenotype-12640
phenotype-12561,show,phenotype-12992
phenotype-12561,show,phenotype-13322
phenotype-12576,show,phenotype-04277
phenotype-12631,feature,disease-2794
phenotype-12631,feature,phenotype-00344
phenotype-12631,risk,phenotype-00365
phenotype-12631,risk,phenotype-06503
phenotype-12640,associate,drug-05960
phenotype-12640,increase,disease-2931
phenotype-12640,risk,phenotype-12684
phenotype-12640,treat,phenotype-13647
phenotype-12642,associate,disease-4258
phenotype-12644,risk,phenotype-12949
phenotype-12644,risk,phenotype-13303
phenotype-12644,risk,phenotype-13528
phenotype-12648,risk,disease-0272
phenotype-12650,associate,phenotype-06983
phenotype-12650,associate,phenotype-12399
phenotype-12650,associate,phenotype-12684
phenotype-12650,associate,phenotype-12952
phenotype-12650,increase,phenotype-13545
phenotype-12650,risk,disease-0270
phenotype-12650,risk,disease-2794
phenotype-12650,risk,phenotype-04112
phenotype-12650,risk,phenotype-05248
phenotype-12650,risk,phenotype-10125
phenotype-12650,risk,phenotype-12407
phenotype-12650,risk,phenotype-13303
phenotype-12650,risk,phenotype-13647
phenotype-12650,show,disease-0271
phenotype-12684,associate,phenotype-06452
phenotype-12684,associate,phenotype-13322
phenotype-12684,increase,phenotype-06970
phenotype-12684,increase,small_molecule-18664
phenotype-12684,observe,phenotype-06984
phenotype-12684,risk,phenotype-06461
phenotype-12705,affect,gene-31719
phenotype-12705,analyz,small_molecule-13681
phenotype-12705,associate,disease-1765
phenotype-12705,associate,small_molecule-52726
