H,R,T
phenotype-04112,have,small_molecule-37289
phenotype-04112,identifi,gene-00281
phenotype-04112,identifi,gene-08792
phenotype-04112,identifi,gene-16175
phenotype-04112,identifi,gene-27622
phenotype-04112,identifi,phenotype-12640
phenotype-04112,identifi,phenotype-13528
phenotype-04112,identifi,phenotype-13631
phenotype-04112,identifi,small_molecule-12613
phenotype-04112,improve,phenotype-12945
phenotype-04112,increase,drug-08346
phenotype-04112,increase,gene-00014
phenotype-04112,increase,gene-00887
phenotype-04112,increase,gene-02750
phenotype-04112,increase,gene-02875
phenotype-04112,increase,gene-03193
phenotype-04112,increase,gene-03243
phenotype-04112,increase,gene-03477
phenotype-04112,increase,gene-03842
phenotype-04112,increase,gene-04970
phenotype-04112,increase,gene-05076
phenotype-04112,increase,gene-27622
phenotype-04112,increase,phenotype-05246
phenotype-04112,increase,phenotype-08856
phenotype-04112,increase,phenotype-09091
phenotype-04112,increase,phenotype-09697
phenotype-04112,increase,phenotype-12857
phenotype-04112,increase,phenotype-13303
phenotype-04112,increase,small_molecule-05802
phenotype-04112,increase,small_molecule-15375
phenotype-04112,increase,small_molecule-17169
phenotype-04112,increase,small_molecule-17170
phenotype-04112,increase,small_molecule-24744
phenotype-04112,increase,small_molecule-35205
phenotype-04112,increase,small_molecule-35680
phenotype-04112,increase,small_molecule-47956
phenotype-04112,inhibit,gene-00789
phenotype-04112,inhibit,gene-00853
phenotype-04112,inhibit,gene-01331
phenotype-04112,inhibit,gene-06544
phenotype-04112,inhibit,gene-16175
phenotype-04112,inhibit,gene-18357
phenotype-04112,initi,small_molecule-15376
phenotype-04112,interact,gene-00647
phenotype-04112,interact,gene-01681
phenotype-04112,interact,gene-02787
phenotype-04112,interact,gene-02918
phenotype-04112,interact,gene-05708
phenotype-04112,interact,gene-14470
phenotype-04112,interact,phenotype-12942
phenotype-04112,interact,phenotype-12945
phenotype-04112,interact,phenotype-13285
phenotype-04112,interact,phenotype-13303
phenotype-04112,interact,phenotype-13647
phenotype-04112,interact,small_molecule-15377
phenotype-04112,maintain,phenotype-12857
phenotype-04112,marker,gene-01278
phenotype-04112,marker,phenotype-12952
phenotype-04112,marker,phenotype-13528
phenotype-04112,marker,small_molecule-13681
phenotype-04112,marker,small_molecule-37367
phenotype-04112,mutate,gene-01723
phenotype-04112,mutate,gene-02509
phenotype-04112,observe,gene-05076
phenotype-04112,observe,gene-10161
phenotype-04112,observe,phenotype-13528
phenotype-04112,observe,small_molecule-18664
phenotype-04112,observe,small_molecule-34508
phenotype-04112,observe,small_molecule-35444
phenotype-04112,observe,small_molecule-45264
phenotype-04112,occur,phenotype-12857
phenotype-04112,patholog,gene-00647
phenotype-04112,patholog,gene-27622
phenotype-04112,patholog,small_molecule-35151
phenotype-04112,predict,gene-20272
phenotype-04112,predict,phenotype-13528
phenotype-04112,prevent,small_molecule-12613
phenotype-04112,produce,gene-03497
phenotype-04112,produce,gene-04170
phenotype-04112,produce,phenotype-12857
phenotype-04112,produce,small_molecule-17169
phenotype-04112,production,gene-02889
phenotype-04112,production,small_molecule-06845
phenotype-04112,protect,phenotype-09697
phenotype-04112,provid,gene-27622
phenotype-04112,reduce,drug-00166
phenotype-04112,reduce,drug-01093
phenotype-04112,reduce,drug-01376
phenotype-04112,reduce,drug-01870
phenotype-04112,reduce,drug-05713
phenotype-04112,reduce,gene-00113
phenotype-04112,reduce,gene-01304
phenotype-04112,reduce,gene-04295
phenotype-04112,reduce,gene-05288
phenotype-04112,reduce,gene-19952
phenotype-04112,reduce,phenotype-12857
phenotype-04112,reduce,phenotype-12950
phenotype-04112,reduce,phenotype-13303
phenotype-04112,reduce,small_molecule-04812
phenotype-04112,reduce,small_molecule-06649
phenotype-04112,reduce,small_molecule-08347
phenotype-04112,reduce,small_molecule-17170
phenotype-04112,reduce,small_molecule-17809
phenotype-04112,reduce,small_molecule-31980
phenotype-04112,reduce,small_molecule-42530
phenotype-04112,reduce,small_molecule-45266
phenotype-04112,reduce,small_molecule-45268
phenotype-04112,reduce,small_molecule-51485
phenotype-04112,regulate,drug-00425
phenotype-04112,regulate,drug-01225
phenotype-04112,regulate,gene-00113
phenotype-04112,regulate,gene-00853
phenotype-04112,regulate,gene-00870
phenotype-04112,regulate,gene-02913
phenotype-04112,regulate,gene-03816
phenotype-04112,regulate,gene-06695
phenotype-04112,regulate,gene-07573
phenotype-04112,regulate,gene-17059
phenotype-04112,regulate,phenotype-13066
phenotype-04112,regulate,phenotype-13581
phenotype-04112,regulate,protein-02995
phenotype-04112,regulate,small_molecule-12327
phenotype-04112,regulate,small_molecule-15375
phenotype-04112,regulate,small_molecule-15377
phenotype-04112,regulate,small_molecule-17170
phenotype-04112,response,drug-00150
phenotype-04112,response,drug-02639
phenotype-04112,risk,disease-0002
phenotype-04112,risk,disease-0421
phenotype-04112,risk,disease-2857
phenotype-04112,risk,drug-00124
phenotype-04112,risk,drug-00155
phenotype-04112,risk,drug-00301
phenotype-04112,risk,drug-00710
phenotype-04112,risk,drug-01617
phenotype-04112,risk,drug-02582
phenotype-04112,risk,gene-00281
phenotype-04112,risk,gene-00284
phenotype-04112,risk,gene-00293
phenotype-04112,risk,gene-00647
phenotype-04112,risk,gene-00887
phenotype-04112,risk,gene-01138
phenotype-04112,risk,gene-01155
phenotype-04112,risk,gene-01650
phenotype-04112,risk,gene-01890
phenotype-04112,risk,gene-02270
phenotype-04112,risk,gene-02390
phenotype-04112,risk,gene-02397
phenotype-04112,risk,gene-03193
phenotype-04112,risk,gene-03243
phenotype-04112,risk,gene-03245
phenotype-04112,risk,gene-03562
phenotype-04112,risk,gene-04295
phenotype-04112,risk,gene-05539
phenotype-04112,risk,gene-05708
phenotype-04112,risk,gene-18357
phenotype-04112,risk,gene-19952
phenotype-04112,risk,gene-20272
phenotype-04112,risk,gene-22167
phenotype-04112,risk,gene-27622
phenotype-04112,risk,phenotype-02537
phenotype-04112,risk,phenotype-03165
phenotype-04112,risk,phenotype-04140
phenotype-04112,risk,phenotype-04151
phenotype-04112,risk,phenotype-04570
phenotype-04112,risk,phenotype-05246
phenotype-04112,risk,phenotype-08856
phenotype-04112,risk,phenotype-09091
phenotype-04112,risk,phenotype-12648
phenotype-04112,risk,phenotype-12857
phenotype-04112,risk,phenotype-12942
phenotype-04112,risk,phenotype-12945
phenotype-04112,risk,phenotype-12952
phenotype-04112,risk,phenotype-13074
phenotype-04112,risk,phenotype-13075
phenotype-04112,risk,phenotype-13285
phenotype-04112,risk,phenotype-13303
phenotype-04112,risk,phenotype-13528
phenotype-04112,risk,protein-03175
phenotype-04112,risk,small_molecule-01951
phenotype-04112,risk,small_molecule-03879
phenotype-04112,risk,small_molecule-05067
phenotype-04112,risk,small_molecule-05839
phenotype-04112,risk,small_molecule-07699
phenotype-04112,risk,small_molecule-08347
phenotype-04112,risk,small_molecule-15375
phenotype-04112,risk,small_molecule-15899
phenotype-04112,risk,small_molecule-17169
phenotype-04112,risk,small_molecule-17170
phenotype-04112,risk,small_molecule-21883
phenotype-04112,risk,small_molecule-27595
phenotype-04112,risk,small_molecule-28849
phenotype-04112,risk,small_molecule-34508
phenotype-04112,risk,small_molecule-35284
phenotype-04112,risk,small_molecule-36355
phenotype-04112,risk,small_molecule-45268
phenotype-04112,risk,small_molecule-46971
phenotype-04112,risk,small_molecule-51485
phenotype-04112,show,gene-00647
phenotype-04112,show,gene-01521
phenotype-04112,show,gene-02391
phenotype-04112,show,gene-02577
phenotype-04112,show,gene-03120
phenotype-04112,show,gene-05397
phenotype-04112,show,gene-05539
phenotype-04112,show,gene-05736
phenotype-04112,show,gene-24060
phenotype-04112,show,phenotype-12855
phenotype-04112,show,phenotype-12857
phenotype-04112,show,phenotype-13528
phenotype-04112,show,phenotype-13631
phenotype-04112,show,small_molecule-11291
phenotype-04112,show,small_molecule-28849
phenotype-04112,show,small_molecule-34508
phenotype-04112,show,small_molecule-35689
phenotype-04112,show,small_molecule-51485
phenotype-04112,stimul,gene-03010
phenotype-04112,stimul,gene-05399
phenotype-04112,stimul,gene-09402
phenotype-04112,studi,drug-01060
phenotype-04112,studi,gene-27622
phenotype-04112,studi,phenotype-05245
phenotype-04112,studi,phenotype-05246
phenotype-04112,transloc,gene-07046
phenotype-04112,treat,drug-00166
phenotype-04112,treat,drug-00402
phenotype-04112,treat,drug-00629
phenotype-04112,treat,drug-00745
phenotype-04112,treat,drug-00932
phenotype-04112,treat,drug-00953
phenotype-04112,treat,drug-04644
phenotype-04112,treat,drug-11162
phenotype-04112,treat,gene-01472
phenotype-04112,treat,gene-01802
phenotype-04112,treat,gene-16540
phenotype-04112,treat,phenotype-12857
phenotype-04112,treat,phenotype-13319
phenotype-04112,treat,small_molecule-06716
phenotype-04112,treat,small_molecule-45268
phenotype-04112,treat,small_molecule-51485
phenotype-04115,associate,phenotype-04112
phenotype-04115,associate,phenotype-12439
phenotype-04115,cause,gene-03193
phenotype-04115,generate,small_molecule-15375
phenotype-04115,increase,gene-00014
phenotype-04115,risk,gene-00887
phenotype-04116,mutate,gene-03820
phenotype-04117,affect,phenotype-04112
phenotype-04117,develop,phenotype-12857
phenotype-04117,gene,small_molecule-08347
phenotype-04117,increase,gene-04389
phenotype-04117,increase,small_molecule-08347
phenotype-04117,increase,small_molecule-46971
phenotype-04117,treat,gene-03770
phenotype-04139,affect,gene-00647
phenotype-04139,affect,phenotype-13303
phenotype-04139,associate,phenotype-12857
phenotype-04139,associate,small_molecule-20032
phenotype-04139,response,gene-05736
phenotype-04141,affect,gene-00647
phenotype-04141,associate,drug-01592
phenotype-04141,associate,gene-00647
phenotype-04141,cause,drug-04111
phenotype-04141,cause,drug-04821
phenotype-04141,cause,gene-03094
phenotype-04141,cause,gene-07573
phenotype-04141,cause,phenotype-04112
phenotype-04141,cause,phenotype-04999
phenotype-04141,cause,phenotype-06573
phenotype-04141,cause,protein-04149
phenotype-04141,cause,protein-05777
phenotype-04141,change,small_molecule-08470
phenotype-04141,detect,small_molecule-03336
phenotype-04141,expression,gene-03073
phenotype-04141,increase,gene-01252
phenotype-04141,increase,gene-16948
phenotype-04141,increase,small_molecule-03050
phenotype-04141,increase,small_molecule-06752
phenotype-04141,produce,gene-00651
phenotype-04141,reduce,small_molecule-13983
phenotype-04141,reduce,small_molecule-16163
phenotype-04141,response,gene-02889
phenotype-04141,response,small_molecule-48498
phenotype-04151,associate,gene-05714
phenotype-04151,associate,phenotype-05585
phenotype-04151,associate,phenotype-09091
phenotype-04151,cause,gene-05961
phenotype-04151,cause,phenotype-04112
phenotype-04151,cause,small_molecule-35530
phenotype-04152,associate,gene-21157
phenotype-04152,associate,phenotype-13073
phenotype-04152,associate,small_molecule-15375
phenotype-04152,associate,small_molecule-17170
phenotype-04152,associate,small_molecule-28849
phenotype-04152,change,gene-03472
phenotype-04152,contain,gene-04209
phenotype-04152,develop,gene-03243
phenotype-04152,exist,gene-11949
phenotype-04152,exist,gene-17059
phenotype-04152,exist,small_molecule-51485
phenotype-04152,expression,gene-00853
phenotype-04152,expression,gene-00854
phenotype-04152,expression,small_molecule-40601
phenotype-04152,inhibit,gene-03468
phenotype-04152,inhibit,gene-03472
phenotype-04152,patholog,protein-03529
phenotype-04152,regulate,small_molecule-33537
phenotype-04160,act,drug-00770
phenotype-04160,gene,small_molecule-36254
phenotype-04163,affect,gene-03193
phenotype-04163,associate,gene-03562
phenotype-04163,demonstr,disease-5949
phenotype-04163,identifi,disease-0984
phenotype-04164,associate,phenotype-04112
phenotype-04198,abolish,small_molecule-01565
phenotype-04198,abolish,small_molecule-18488
phenotype-04198,affect,small_molecule-03193
phenotype-04198,improve,gene-02513
phenotype-04198,increase,gene-00485
phenotype-04198,increase,gene-04423
phenotype-04198,occur,disease-1015
phenotype-04198,reduce,protein-05928
phenotype-04201,occur,disease-1015
phenotype-04206,risk,phenotype-13006
phenotype-04207,affect,phenotype-12857
phenotype-04207,affect,phenotype-13006
phenotype-04207,expression,phenotype-13006
phenotype-04213,associate,phenotype-04112
phenotype-04213,depend,protein-03175
phenotype-04213,marker,phenotype-04112
phenotype-04213,show,phenotype-04112
phenotype-04247,risk,phenotype-03858
phenotype-04247,risk,small_molecule-10051
phenotype-04345,associate,gene-02487
phenotype-04345,identifi,phenotype-13284
phenotype-04345,identifi,small_molecule-28849
phenotype-04345,risk,phenotype-03127
phenotype-04345,risk,phenotype-03244
phenotype-04386,associate,phenotype-04112
phenotype-04386,associate,phenotype-13075
phenotype-04386,improve,protein-03073
phenotype-04386,occur,phenotype-13647
phenotype-04386,reduce,small_molecule-03902
phenotype-04386,reduce,small_molecule-28849
phenotype-04386,show,phenotype-13075
phenotype-04386,show,phenotype-13647
phenotype-04523,affect,phenotype-04112
phenotype-04523,affect,phenotype-12942
phenotype-04523,associate,phenotype-04112
phenotype-04556,associate,small_molecule-36394
phenotype-04556,feature,gene-02875
phenotype-04556,feature,phenotype-07292
phenotype-04556,improve,phenotype-12857
phenotype-04556,increase,gene-02176
phenotype-04556,produce,small_molecule-12884
phenotype-04562,increase,disease-0271
phenotype-04570,associate,phenotype-04112
phenotype-04723,focus,gene-01757
phenotype-04723,identifi,phenotype-13284
phenotype-04723,identifi,small_molecule-28849
phenotype-05111,activate,phenotype-13303
phenotype-05159,associate,small_molecule-15434
phenotype-05159,cause,small_molecule-35530
phenotype-05159,develop,small_molecule-05839
phenotype-05159,develop,small_molecule-06711
phenotype-05179,inhibit,phenotype-12817
phenotype-05229,affect,phenotype-03925
phenotype-05229,associate,gene-00284
phenotype-05229,associate,gene-03193
phenotype-05229,associate,phenotype-03925
phenotype-05229,associate,phenotype-04151
phenotype-05229,associate,phenotype-13303
phenotype-05229,associate,small_molecule-08869
phenotype-05229,reduce,small_molecule-17169
phenotype-05229,treat,small_molecule-05046
phenotype-05245,affect,phenotype-05246
phenotype-05245,associate,gene-00619
phenotype-05245,associate,gene-25315
phenotype-05245,associate,phenotype-04213
phenotype-05245,associate,phenotype-12855
phenotype-05245,associate,phenotype-12949
phenotype-05245,associate,small_molecule-08347
phenotype-05245,cause,small_molecule-11335
phenotype-05245,focus,gene-01331
phenotype-05245,gene,gene-01331
phenotype-05245,increase,small_molecule-08347
phenotype-05245,interact,phenotype-12949
phenotype-05245,regulate,drug-05655
phenotype-05245,regulate,phenotype-03925
phenotype-05245,regulate,phenotype-04112
phenotype-05245,risk,phenotype-04112
phenotype-05245,risk,phenotype-12855
phenotype-05246,affect,drug-00745
phenotype-05246,affect,gene-04295
phenotype-05246,affect,phenotype-04112
phenotype-05246,affect,phenotype-12857
phenotype-05246,affect,phenotype-12941
phenotype-05246,affect,phenotype-13303
phenotype-05246,affect,phenotype-13647
phenotype-05246,affect,small_molecule-27979
phenotype-05246,associate,disease-0817
phenotype-05246,associate,disease-4258
phenotype-05246,associate,drug-00502
phenotype-05246,associate,drug-01116
phenotype-05246,associate,drug-12451
phenotype-05246,associate,gene-00342
phenotype-05246,associate,gene-00487
phenotype-05246,associate,gene-00647
phenotype-05246,associate,gene-03922
phenotype-05246,associate,gene-03981
phenotype-05246,associate,gene-04295
phenotype-05246,associate,gene-04314
phenotype-05246,associate,gene-04992
phenotype-05246,associate,gene-05901
phenotype-05246,associate,phenotype-03528
phenotype-05246,associate,phenotype-03925
phenotype-05246,associate,phenotype-08856
phenotype-05246,associate,phenotype-12650
phenotype-05246,associate,phenotype-12817
phenotype-05246,associate,phenotype-12857
phenotype-05246,associate,phenotype-12945
phenotype-05246,associate,phenotype-13074
phenotype-05246,associate,phenotype-13286
phenotype-05246,associate,phenotype-13303
phenotype-05246,associate,small_molecule-03058
phenotype-05246,associate,small_molecule-11588
phenotype-05246,associate,small_molecule-11948
phenotype-05246,associate,small_molecule-17169
phenotype-05246,associate,small_molecule-17809
phenotype-05246,associate,small_molecule-28849
phenotype-05246,bind,phenotype-13647
phenotype-05246,cause,disease-0817
phenotype-05246,cause,gene-27622
phenotype-05246,cause,phenotype-04141
phenotype-05246,cause,small_molecule-05736
phenotype-05246,cause,small_molecule-12347
phenotype-05246,change,phenotype-13647
phenotype-05246,confer,gene-27622
phenotype-05246,contain,phenotype-02537
phenotype-05246,control,small_molecule-16163
phenotype-05246,detect,phenotype-04112
phenotype-05246,detect,phenotype-12943
phenotype-05246,detect,phenotype-12949
phenotype-05246,determin,small_molecule-17170
phenotype-05246,develop,phenotype-04112
phenotype-05246,develop,phenotype-12857
phenotype-05246,evalu,small_molecule-16163
phenotype-05246,exist,phenotype-04112
phenotype-05246,exist,phenotype-13303
phenotype-05246,expression,gene-02878
phenotype-05246,expression,gene-02901
phenotype-05246,expression,gene-03368
phenotype-05246,expression,gene-03981
phenotype-05246,expression,gene-09402
phenotype-05246,expression,phenotype-04112
phenotype-05246,expression,protein-02062
phenotype-05246,focus,gene-00290
phenotype-05246,focus,small_molecule-17170
phenotype-05246,gene,gene-04834
phenotype-05246,gene,phenotype-12949
phenotype-05246,have,drug-00069
phenotype-05246,increase,drug-00030
phenotype-05246,increase,gene-00487
phenotype-05246,increase,gene-01368
phenotype-05246,increase,phenotype-04112
phenotype-05246,increase,phenotype-12942
phenotype-05246,increase,phenotype-13303
phenotype-05246,increase,phenotype-13647
phenotype-05246,interact,phenotype-04112
phenotype-05246,marker,phenotype-04112
phenotype-05246,marker,small_molecule-37367
phenotype-05246,produce,phenotype-13074
phenotype-05246,protect,gene-16597
phenotype-05246,reduce,gene-05661
phenotype-05246,reduce,phenotype-13286
phenotype-05246,reduce,small_molecule-06649
phenotype-05246,reduce,small_molecule-17169
phenotype-05246,reduce,small_molecule-17170
phenotype-05246,regulate,gene-00175
phenotype-05246,regulate,gene-04177
phenotype-05246,risk,disease-4258
phenotype-05246,risk,gene-00647
phenotype-05246,risk,gene-27622
phenotype-05246,risk,phenotype-04112
phenotype-05246,risk,phenotype-12857
phenotype-05246,risk,phenotype-12945
phenotype-05246,risk,phenotype-13006
phenotype-05246,risk,phenotype-13075
phenotype-05246,risk,phenotype-13528
phenotype-05246,risk,small_molecule-17169
phenotype-05246,show,phenotype-04112
phenotype-05246,treat,drug-00704
phenotype-05508,associate,gene-02508
phenotype-05508,associate,gene-22572
phenotype-05508,associate,gene-27622
phenotype-05508,associate,phenotype-04112
phenotype-05508,cause,phenotype-13384
phenotype-05508,risk,gene-22572
phenotype-05598,predict,phenotype-12855
phenotype-05738,found,gene-00853
phenotype-06474,develop,gene-00622
phenotype-06474,expression,protein-05050
phenotype-06474,feature,phenotype-04112
phenotype-06474,inhibit,small_molecule-31145
phenotype-06573,associate,small_molecule-46971
phenotype-06573,cause,phenotype-13303
phenotype-06573,expression,gene-13902
phenotype-06573,predict,phenotype-04112
phenotype-06573,reduce,gene-13902
phenotype-06581,treat,phenotype-08885
phenotype-06685,cause,phenotype-06802
phenotype-06751,associate,phenotype-03451
phenotype-06751,increase,gene-03259
phenotype-06791,gene,phenotype-05246
phenotype-06791,increase,gene-01331
phenotype-06791,risk,phenotype-05246
phenotype-06791,risk,small_molecule-03879
phenotype-06796,cause,phenotype-13006
phenotype-06797,associate,gene-04295
phenotype-06800,initi,small_molecule-17169
phenotype-06802,associate,phenotype-03858
phenotype-06802,associate,phenotype-04206
phenotype-06802,cause,phenotype-12949
phenotype-06802,cause,phenotype-12952
phenotype-06802,focus,small_molecule-35205
phenotype-06802,marker,protein-03537
phenotype-06802,marker,small_molecule-15376
phenotype-06802,treat,phenotype-04151
phenotype-06946,associate,phenotype-03528
phenotype-06946,associate,phenotype-12855
phenotype-06946,predict,phenotype-12857
phenotype-07122,change,phenotype-04112
phenotype-07132,increase,gene-21395
phenotype-07132,increase,small_molecule-12442
phenotype-07157,cause,phenotype-04111
phenotype-07162,associate,phenotype-07771
phenotype-07166,risk,phenotype-04112
phenotype-07191,reduce,gene-05029
phenotype-07191,regulate,phenotype-00003
phenotype-07292,associate,disease-0279
phenotype-07292,cause,disease-0984
phenotype-07292,cause,phenotype-04111
phenotype-07292,produce,small_molecule-12884
phenotype-07306,regulate,protein-03007
phenotype-07322,associate,phenotype-12952
phenotype-07323,associate,phenotype-09091
phenotype-07323,feature,gene-02875
phenotype-07323,feature,phenotype-07292
phenotype-07323,produce,small_molecule-12884
phenotype-07324,risk,phenotype-04112
phenotype-07326,associate,gene-00014
phenotype-07326,associate,gene-00281
phenotype-07326,associate,gene-11005
phenotype-07326,associate,gene-21594
phenotype-07326,associate,phenotype-04112
phenotype-07326,associate,phenotype-07124
phenotype-07326,associate,phenotype-13631
phenotype-07326,associate,protein-03537
phenotype-07326,associate,small_molecule-15375
phenotype-07326,cause,gene-03193
phenotype-07326,cause,gene-16669
phenotype-07326,control,gene-27622
phenotype-07326,determin,disease-0984
phenotype-07326,enhance,phenotype-13631
phenotype-07326,reduce,phenotype-13495
phenotype-07326,show,small_molecule-03401
phenotype-07326,treat,phenotype-12857
phenotype-07331,bind,small_molecule-06162
phenotype-07331,show,small_molecule-03617
phenotype-07332,affect,small_molecule-03970
phenotype-07332,associate,drug-10782
phenotype-07332,associate,small_molecule-51485
phenotype-07332,cause,small_molecule-39504
phenotype-07332,cause,small_molecule-56396
phenotype-07332,change,gene-01207
phenotype-07332,change,gene-02115
phenotype-07332,change,gene-05511
phenotype-07332,exist,phenotype-04112
phenotype-07332,expression,gene-05708
phenotype-07332,identifi,drug-01033
phenotype-07332,inhibit,drug-04689
phenotype-07332,inhibit,drug-05935
phenotype-07332,marker,phenotype-04112
phenotype-07332,risk,phenotype-04112
phenotype-07332,show,disease-2931
phenotype-07780,mutate,gene-03193
phenotype-07787,affect,drug-00615
phenotype-07787,production,drug-01967
phenotype-07930,affect,phenotype-04514
phenotype-07947,cause,phenotype-12857
phenotype-08098,associate,phenotype-08119
phenotype-08240,detect,gene-19745
phenotype-08240,feature,disease-0280
phenotype-08283,cause,small_molecule-02452
phenotype-08506,observe,phenotype-05245
phenotype-08588,conside,gene-09777
phenotype-08768,reduce,gene-13434
phenotype-08844,associate,phenotype-13528
phenotype-08856,associate,gene-00202
phenotype-08856,associate,phenotype-04112
phenotype-08856,associate,small_molecule-35197
phenotype-08856,cause,phenotype-03784
phenotype-08856,contain,phenotype-13303
phenotype-08856,depend,phenotype-13303
phenotype-08856,gene,gene-04550
phenotype-08856,gene,gene-04551
phenotype-08856,gene,phenotype-13303
phenotype-08856,increase,gene-00487
phenotype-08856,increase,small_molecule-17169
phenotype-08856,interact,gene-00097
phenotype-08856,regulate,phenotype-04112
phenotype-08856,regulate,phenotype-12857
phenotype-08856,risk,gene-06989
phenotype-08858,associate,gene-00789
phenotype-08858,associate,gene-07391
phenotype-08858,associate,phenotype-13528
phenotype-08911,associate,phenotype-13528
phenotype-09091,abolish,small_molecule-42530
phenotype-09091,activate,drug-09500
phenotype-09091,affect,phenotype-12857
phenotype-09091,associate,gene-00014
phenotype-09091,associate,gene-00158
phenotype-09091,associate,gene-00645
phenotype-09091,associate,gene-00647
phenotype-09091,associate,gene-01870
phenotype-09091,associate,gene-04551
phenotype-09091,associate,gene-05958
phenotype-09091,associate,gene-24060
phenotype-09091,associate,phenotype-04115
phenotype-09091,associate,phenotype-12857
phenotype-09091,associate,phenotype-13157
phenotype-09091,associate,small_molecule-24744
phenotype-09091,associate,small_molecule-35414
phenotype-09091,cause,gene-01368
phenotype-09091,cause,gene-13115
phenotype-09091,cause,phenotype-00236
phenotype-09091,cause,phenotype-04112
phenotype-09091,cause,phenotype-04117
phenotype-09091,cause,phenotype-05585
phenotype-09091,cause,phenotype-08856
phenotype-09091,cause,phenotype-12857
phenotype-09091,cause,phenotype-13528
phenotype-09091,cause,phenotype-13631
phenotype-09091,change,gene-02816
phenotype-09091,conside,phenotype-04112
phenotype-09091,contain,gene-02918
phenotype-09091,contain,gene-24158
phenotype-09091,contain,phenotype-00003
phenotype-09091,contain,phenotype-13631
phenotype-09091,contain,protein-05049
phenotype-09091,demonstr,gene-03095
phenotype-09091,demonstr,gene-19969
phenotype-09091,demonstr,phenotype-04112
phenotype-09091,detect,gene-27622
phenotype-09091,develop,phenotype-04112
phenotype-09091,develop,phenotype-12851
phenotype-09091,disrupt,gene-01722
phenotype-09091,disrupt,small_molecule-04103
phenotype-09091,enhance,small_molecule-03166
phenotype-09091,expression,gene-00914
phenotype-09091,expression,gene-01331
phenotype-09091,expression,gene-01521
phenotype-09091,expression,gene-02743
phenotype-09091,expression,gene-02985
phenotype-09091,expression,gene-03472
phenotype-09091,expression,gene-05029
phenotype-09091,expression,gene-05366
phenotype-09091,expression,gene-06733
phenotype-09091,expression,gene-08206
phenotype-09091,expression,gene-15664
phenotype-09091,expression,gene-19477
phenotype-09091,expression,gene-24060
phenotype-09091,expression,phenotype-04112
phenotype-09091,expression,phenotype-13631
phenotype-09091,expression,small_molecule-15376
phenotype-09091,feature,phenotype-13631
phenotype-09091,have,gene-04725
phenotype-09091,have,gene-06998
phenotype-09091,have,gene-16105
phenotype-09091,increase,disease-1472
phenotype-09091,increase,gene-01890
phenotype-09091,increase,phenotype-12945
phenotype-09091,increase,small_molecule-03166
phenotype-09091,increase,small_molecule-13016
phenotype-09091,increase,small_molecule-15375
phenotype-09091,marker,gene-27622
phenotype-09091,marker,phenotype-04112
phenotype-09091,marker,phenotype-12942
phenotype-09091,observe,gene-00761
phenotype-09091,predict,phenotype-12857
phenotype-09091,reduce,gene-01734
phenotype-09091,reduce,phenotype-00236
phenotype-09091,reduce,small_molecule-17809
phenotype-09091,regulate,gene-05708
phenotype-09091,require,gene-35041
phenotype-09091,show,gene-01521
phenotype-09091,show,gene-01672
phenotype-09091,show,gene-02577
phenotype-09091,show,gene-03193
phenotype-09091,show,gene-05736
phenotype-09091,show,gene-06695
phenotype-09091,show,gene-16105
phenotype-09091,show,phenotype-00003
phenotype-09091,show,phenotype-03810
phenotype-09091,show,phenotype-12857
phenotype-09091,show,phenotype-13514
phenotype-09091,show,protein-19658
phenotype-09091,show,small_molecule-45946
phenotype-09419,risk,phenotype-12952
phenotype-09452,affect,gene-04316
phenotype-09452,affect,protein-05419
phenotype-09457,cause,gene-16105
phenotype-09457,risk,gene-01368
phenotype-09457,risk,phenotype-04112
phenotype-09470,cause,phenotype-03925
phenotype-09475,prevent,small_molecule-08654
phenotype-09532,increase,gene-00645
phenotype-09532,predict,phenotype-13528
phenotype-09564,activate,gene-05418
phenotype-09564,associate,phenotype-13303
phenotype-09564,increase,small_molecule-06162
phenotype-09672,show,gene-27622
phenotype-09672,show,phenotype-03324
phenotype-09693,associate,phenotype-09698
phenotype-09693,associate,phenotype-09744
phenotype-09693,show,phenotype-04112
phenotype-09697,activate,drug-01980
phenotype-09697,associate,drug-11123
phenotype-09697,associate,phenotype-04112
phenotype-09697,associate,small_molecule-03684
phenotype-09697,change,phenotype-09721
phenotype-09697,expression,gene-21641
phenotype-09697,identifi,phenotype-04112
phenotype-09698,associate,gene-00647
phenotype-09698,cause,drug-08462
phenotype-09698,cause,phenotype-12952
phenotype-09698,feature,gene-02875
phenotype-09698,increase,gene-03872
phenotype-09698,interact,gene-00647
phenotype-09698,reduce,gene-02875
phenotype-09698,reduce,gene-02889
phenotype-09698,reduce,small_molecule-17169
phenotype-09698,reduce,small_molecule-28849
phenotype-09698,reduce,small_molecule-42530
phenotype-09698,regulate,gene-02875
phenotype-09698,risk,gene-16105
phenotype-09698,risk,small_molecule-45264
phenotype-09726,marker,gene-27622
phenotype-09738,treat,drug-00353
phenotype-09744,found,phenotype-09752
phenotype-09786,associate,phenotype-12403
phenotype-09786,risk,phenotype-13074
phenotype-09786,risk,phenotype-13303
phenotype-09786,risk,phenotype-13528
phenotype-09786,treat,phenotype-04112
phenotype-09792,observe,disease-1503
phenotype-09796,show,phenotype-03214
phenotype-09796,show,phenotype-07817
phenotype-09796,show,phenotype-13054
phenotype-09956,activate,gene-01368
